train__pr-q4-9yr__mertic,train__pr-q4-9yr__ampl,test__pr-q3-9yr__mertic,test__pr-q3-9yr__ampl
9.799372492125258e-05,0.042050741612911224,0.000213349616387859,0.20036821067333221
9.077947470359504e-05,0.10145720094442368,8.390768925892189e-05,0.051515959203243256
6.410238711396232e-05,0.04838443920016289,0.0005767503753304482,0.40048494935035706
0.0019813922699540854,0.6778578162193298,0.000323736690916121,0.12347427755594254
0.00025179609656333923,0.09055300056934357,0.00087297975551337,0.7205171585083008
0.00013149295409675688,0.054660532623529434,7.917898619780317e-05,0.08404266089200974
0.00023125915322452784,0.09581635892391205,0.0006003593443892896,0.06469342112541199
0.00037856592098250985,0.046107541769742966,0.0001471011055400595,0.04024209827184677
0.00018561657634563744,0.04474036768078804,0.00039963130257092416,0.08240855485200882
0.00010234967339783907,0.08901390433311462,0.00012976222205907106,0.06072153523564339
0.00015752390027046204,0.051458101719617844,0.0001134454068960622,0.05640478432178497
0.0003476475249044597,0.02699817530810833,0.0008927664021030068,0.39530637860298157
0.0008588320924900472,0.47503355145454407,0.0004873311845585704,0.2130863070487976
0.00041068956488743424,0.15896017849445343,0.0013980360236018896,0.6165655255317688
0.0001552323083160445,0.06000363454222679,0.0003668429853860289,0.03576315566897392
0.00017058949742931873,0.13589437305927277,0.00029967649606987834,0.17951467633247375
0.00014740711776539683,0.04637140408158302,0.0007350711966864765,0.4009956419467926
5.547871478484012e-05,0.04697095602750778,0.0011126813478767872,0.46947333216667175
9.601140482118353e-05,0.04686184227466583,0.0003672054735943675,0.16908936202526093
4.741247175843455e-05,0.07759756594896317,0.0017119203694164753,0.7444124221801758
0.00011801068467320874,0.07426320761442184,0.0003007465857081115,0.07667995244264603
0.00010382533218944445,0.03862037509679794,0.0019280515844002366,0.34123507142066956
0.0001597758528077975,0.06785383820533752,0.0005586801562458277,0.111292265355587
0.0006230977014638484,0.5352688431739807,0.00029697539866901934,0.11665327847003937
0.00020319379109423608,0.08271973580121994,0.00021590807591564953,0.04754991829395294
9.782533743418753e-05,0.034268539398908615,0.0003622040094342083,0.0634392723441124
0.0002724539372138679,0.05337829515337944,0.0007367056678049266,0.33833083510398865
6.638419290538877e-05,0.0212286077439785,0.0008670525858178735,0.5297760963439941
0.00012730606249533594,0.07381478697061539,0.00040007237112149596,0.10370977222919464
0.0008875187486410141,0.8384649753570557,0.0002398151409579441,0.06217634677886963
0.00011251244723098353,0.02601521648466587,0.0002497379027772695,0.07322771847248077
6.468818901339546e-05,0.06336035579442978,0.0010094876633957028,0.5229867696762085
0.00010909820412052795,0.10974565893411636,0.0001152726836153306,0.07411878556013107
0.00016111806326080114,0.030893072485923767,0.0004551279416773468,0.2320103645324707
0.00018781094695441425,0.09181512147188187,0.00015866324247326702,0.04605911299586296
0.0004626830341294408,0.2377452254295349,0.00047220103442668915,0.1195613369345665
0.0002669952518772334,0.08616524189710617,0.0005213803960941732,0.317848265171051
0.0001274280366487801,0.08321311324834824,0.0010003919014707208,0.6625630855560303
0.00018229060515295714,0.04999198019504547,0.00020710009266622365,0.06462031602859497
0.00015274362522177398,0.08610876649618149,0.000311628682538867,0.07723987847566605
0.0002184680342907086,0.09783435612916946,0.0001451580028515309,0.030559835955500603
0.00012895534746348858,0.06747137755155563,0.0007517305202782154,0.34615492820739746
0.0014460745733231306,0.5473751425743103,0.0002196577552240342,0.0955277532339096
0.00013528212730307132,0.20023009181022644,0.000646308297291398,0.29810354113578796
0.00019884742505382746,0.13473142683506012,0.0007352774264290929,0.4203263819217682
0.00030345621053129435,0.254916250705719,0.0002106851025018841,0.0656798705458641
0.00017121381824836135,0.10278032720088959,0.00035036387271247804,0.10191504657268524
4.0179904317483306e-05,0.02771526575088501,0.0002655440184753388,0.06355220079421997
0.00018684820679482073,0.07924532145261765,0.0006924857152625918,0.15495379269123077
0.0002670424582902342,0.06300907582044601,0.0005747691611759365,0.3280006945133209
0.0004624291032087058,0.02671881951391697,0.0003829693887382746,0.18586145341396332
0.00048383057583123446,0.4675786793231964,0.0027353574987500906,0.46462100744247437
0.0001977606734726578,0.04591665789484978,0.0007685271557420492,0.12016085535287857
9.067589417099953e-05,0.0695921778678894,0.000748195277992636,0.17948970198631287
0.0001256310351891443,0.04782013222575188,0.0006786564481444657,0.28079962730407715
8.543916919734329e-05,0.03560454770922661,0.0004431098059285432,0.2399919331073761
0.0002898592210840434,0.09317056089639664,0.0005118322442285717,0.02955021522939205
0.0002096934913424775,0.12297555804252625,0.0005978795816190541,0.2339630275964737
0.0001242431317223236,0.023467348888516426,0.0003781529376283288,0.15913602709770203
0.0006291256286203861,0.4754582643508911,0.00016769100329838693,0.07650628685951233
0.00014923251001164317,0.040295008569955826,0.0001248357439180836,0.0391119047999382
8.683278429089114e-05,0.04002641141414642,0.000979117234237492,0.4576517343521118
8.995473763206974e-05,0.04445505142211914,8.025555143831298e-05,0.06165691837668419
0.000121475757623557,0.06542467325925827,0.00018615003500599414,0.02844543755054474
0.00021371475304476917,0.15385563671588898,0.0005962168797850609,0.24290965497493744
0.00013804304762743413,0.15657077729701996,0.0002556745312176645,0.043993305414915085
0.00018532529065851122,0.345384418964386,0.0005898128729313612,0.33673587441444397
0.00026773076388053596,0.14515919983386993,0.0002647714572958648,0.03913800045847893
0.00011476161307655275,0.0589633472263813,0.0005952349165454507,0.21997816860675812
0.0007105765980668366,0.41901135444641113,0.0008583999588154256,0.048624325543642044
0.0003693113394547254,0.16551142930984497,0.0010596015490591526,0.20693928003311157
0.00039886252488940954,0.09473946690559387,0.0031276841182261705,0.3060648739337921
0.0001954477484105155,0.02492612972855568,0.0016976535553112626,0.5717175602912903
0.0003266084531787783,0.09648413211107254,0.00036230802652426064,0.04671914130449295
9.012884402181953e-05,0.021719137206673622,0.002480702940374613,0.7177636623382568
0.00011500759865157306,0.07787995040416718,0.0008817368652671576,0.1761411875486374
8.758567128097638e-05,0.06555457413196564,0.0001473574375268072,0.03349106013774872
0.0004495152097661048,0.1621551513671875,0.0029001052025705576,0.6735613346099854
0.0004060973005834967,0.38112032413482666,0.00063147465698421,0.6689046621322632
9.730368037708104e-05,0.07024233043193817,0.0017071835463866591,0.2570776343345642
0.00015608091780450195,0.12111206352710724,0.001554402057081461,0.5770423412322998
0.0007382109179161489,0.23586568236351013,0.0004656114324461669,0.12414916604757309
0.00015422172145918012,0.11276736110448837,0.0003702052345033735,0.0673956423997879
0.00014672886754851788,0.07616804540157318,0.0005512511706911027,0.11861290782690048
0.00014766379899811,0.04088190943002701,0.00020882963144686073,0.04548231512308121
6.72622409183532e-05,0.03684566915035248,0.0005542461876757443,0.05983204394578934
0.00017853993631433696,0.05555827543139458,0.0007267607725225389,0.07170002162456512
0.0008039716049097478,0.688504695892334,0.0003316857328172773,0.05520552024245262
0.000265887618297711,0.14089816808700562,0.0015841724816709757,0.22690469026565552
0.00010995545744663104,0.14417922496795654,0.0008787784026935697,0.5881823897361755
9.496112033957615e-05,0.025358736515045166,0.0005549844936467707,0.02327350340783596
0.00010621247201925144,0.026627780869603157,0.0005259471945464611,0.28295475244522095
0.00012057415733579546,0.028032662346959114,0.0001894821907626465,0.04585777595639229
0.00014077310333959758,0.03276040405035019,0.0012090200325474143,0.47436851263046265
0.00011551885836524889,0.0879218801856041,0.0019335580291226506,0.4800914525985718
0.00014142821601126343,0.04522402957081795,0.00021085969638079405,0.100959412753582
0.0001453849981771782,0.10903925448656082,0.00226992997340858,0.5677042603492737
0.00010504764213692397,0.07972220331430435,0.0012597695458680391,0.5823199152946472
0.0002919144171755761,0.16981446743011475,0.0011952508939430118,0.32353073358535767
9.716041677165776e-05,0.0452091209590435,0.0006560491747222841,0.24515701830387115
9.757833322510123e-05,0.03148923069238663,0.0009204262751154602,0.18462485074996948
0.00036050876951776445,0.32545509934425354,0.00047872436698526144,0.16977864503860474
9.691117884358391e-05,0.03711088001728058,0.0008891777833923697,0.4624883532524109
0.00012044162576785311,0.05072120204567909,0.0005614263936877251,0.22516484558582306
0.00018332665786147118,0.1874346137046814,0.0005510463961400092,0.24704669415950775
0.0004237987450323999,0.02789757214486599,0.0006085171480663121,0.2407950460910797
0.0006441993755288422,0.28007078170776367,0.0007111408631317317,0.17926834523677826
0.0003555705479811877,0.32373371720314026,0.00042633622069843113,0.11180540174245834
0.0002295196318300441,0.22395236790180206,0.0009801280684769154,0.165546253323555
0.00016071685240603983,0.03485950827598572,0.0006873870734125376,0.2189253717660904
0.0001041305877151899,0.11985829472541809,0.001054577180184424,0.24270494282245636
0.0001901415962493047,0.16034655272960663,0.00026081345276907086,0.05502577871084213
0.0003318042145110667,0.039371736347675323,0.0024164135102182627,0.21210931241512299
0.00037094936124049127,0.5821396112442017,0.0006385883898474276,0.16658444702625275
0.0004329831572249532,0.4572909474372864,0.0004310490912757814,0.10136163979768753
9.453106031287462e-05,0.042823560535907745,0.00039785951958037913,0.1085335835814476
0.00011787120456574485,0.030065126717090607,0.0003504834312479943,0.049758799374103546
0.00010893841681536287,0.0409085676074028,0.0009493785328231752,0.48698872327804565
0.00011163963790750131,0.03802240639925003,0.0017452756874263287,0.7026463747024536
0.0002022175322053954,0.2545683681964874,0.0005660263705067337,0.2397804707288742
0.00015058787539601326,0.03221619501709938,0.0013367717619985342,0.4320220649242401
0.0008905481081455946,0.633946418762207,0.0008934109937399626,0.13489392399787903
0.0003635668253991753,0.0820605456829071,0.0005172890378162265,0.12037906050682068
0.00040920471656136215,0.6033679246902466,0.0006303281988948584,0.15786634385585785
8.896066719898954e-05,0.021795425564050674,0.003042817348614335,0.5536442995071411
0.00018696661572903395,0.10929745435714722,0.0007442425703629851,0.08245106786489487
0.0005765337264165282,0.6464570164680481,0.0022006335202604532,0.5238326191902161
0.00032106798607856035,0.2384432703256607,0.0018770501483231783,0.4579509198665619
0.00013541987573262304,0.05043136700987816,0.000766160199418664,0.10067011415958405
0.00011025982530554757,0.04884776845574379,0.004108990076929331,0.3654249906539917
0.0009000980062410235,0.4897918999195099,0.0007685311720706522,0.15651164948940277
5.5608528782613575e-05,0.027586497366428375,0.0015565082430839539,0.49234724044799805
0.0001788239023881033,0.037137534469366074,0.0013495685998350382,0.2967875301837921
0.00012737752695102245,0.0994671955704689,0.0005229042144492269,0.13467997312545776
0.0017136804526671767,0.26472505927085876,0.00043437533895485103,0.07997898757457733
0.000320134568028152,0.13008840382099152,0.0005042771808803082,0.12385445833206177
6.00475977989845e-05,0.06295282393693924,0.0012875974643975496,0.22324930131435394
0.00010925652895821258,0.0693167969584465,0.00022632666514255106,0.47176122665405273
0.00014383706729859114,0.1607852727174759,0.00016867862723302096,0.10308797657489777
0.000278175575658679,0.06674554198980331,0.00034391850931569934,0.06871750205755234
0.00028668029699474573,0.32340386509895325,0.00040509755490347743,0.07660526782274246
0.00010414501593913883,0.03291311115026474,0.0002037973899859935,0.03487681224942207
0.00010022750939242542,0.08037664741277695,0.0004660249687731266,0.05223403126001358
0.0003569152613636106,0.035101450979709625,8.076182712102309e-05,0.04417124763131142
7.814417040208355e-05,0.05318424478173256,0.00034134023007936776,0.0964944139122963
0.00011367203842382878,0.05567529797554016,0.00021441010176204145,0.03861091658473015
0.00037403605529107153,0.1071719154715538,9.15028213057667e-05,0.0257782693952322
0.0009308017906732857,0.535117506980896,0.000363034923793748,0.2553296983242035
0.00030934400274418294,0.0720427930355072,0.00017940544057637453,0.17013294994831085
0.0002225205535069108,0.040346741676330566,0.00011373494635336101,0.03754730895161629
0.00038152490742504597,0.2331390082836151,0.00011083453136961907,0.018816081807017326
0.00010269221820635721,0.06790465861558914,0.0006768471212126315,0.050627369433641434
0.00036123115569353104,0.11751724034547806,0.000151563755935058,0.09260036051273346
0.00027445502928458154,0.14061512053012848,0.00010954616300296038,0.05350572615861893
0.0002617153513710946,0.12720313668251038,0.0006156614399515092,0.4322110414505005
0.0001634087966522202,0.17390605807304382,0.00015445376629941165,0.06315357238054276
0.0004580143722705543,0.37462103366851807,0.0001734807447064668,0.0807047113776207
0.0001333977561444044,0.05271480977535248,0.00025694543728604913,0.2804532051086426
0.0006364425062201917,0.12123744189739227,9.155635052593425e-05,0.03716307878494263
0.00031078135361894965,0.028764817863702774,0.0007097185007296503,0.23623286187648773
0.00013241458509583026,0.04724520444869995,0.0006007190095260739,0.03226817771792412
0.00016258374671451747,0.20914925634860992,0.0003080721653532237,0.6512025594711304
0.0005813359748572111,0.2887974977493286,0.00027424361906014383,0.060574863106012344
0.00022689971956424415,0.06588643044233322,0.0001907768746605143,0.05948875471949577
0.00013626404688693583,0.03844891116023064,0.00013333976676221937,0.13916927576065063
0.00021133768314030021,0.30137136578559875,0.00018579831521492451,0.029035057872533798
0.0001188724854728207,0.05646822601556778,0.00029330572579056025,0.16855037212371826
0.00033909594640135765,0.08586320281028748,0.00022913541761226952,0.5154865980148315
0.0006475133704952896,0.5184570550918579,0.0003724057460203767,0.13093934953212738
0.00022715405793860555,0.10443553328514099,0.000522090878803283,0.27840158343315125
0.00019904016517102718,0.17527279257774353,0.00013775381376035511,0.052848391234874725
0.0003163109067827463,0.08660620450973511,0.00024890934582799673,0.06599482148885727
0.0007456002640537918,0.03388834372162819,0.001092972932383418,0.024552736431360245
0.00010046851821243763,0.06629238277673721,0.00010908587864832953,0.02719038724899292
0.0006511931424029171,0.6886176466941833,0.00047155507490970194,0.22807762026786804
0.0001823674829211086,0.19771823287010193,0.0002042524138232693,0.28949883580207825
9.316455543739721e-05,0.04960862174630165,9.674129250925034e-05,0.06982678174972534
0.00016782223246991634,0.040993284434080124,6.704085535602644e-05,0.029158109799027443
0.0005356426700018346,0.19216911494731903,0.00028480569017119706,0.03998137265443802
0.00010782520985230803,0.022553088143467903,0.00012964819325134158,0.06122904270887375
0.0003091760736424476,0.18908776342868805,0.0012277691857889295,0.36654528975486755
0.00033744965912774205,0.0466257743537426,0.0002126167091773823,0.16437780857086182
0.00025210922467522323,0.13140225410461426,0.00040002516470849514,0.17982669174671173
0.00011421470117056742,0.043778691440820694,0.0001670461060712114,0.12453159689903259
0.00012326605792623013,0.028719866648316383,7.414122956106439e-05,0.027992594987154007
0.0005831315065734088,0.24390113353729248,0.0003812765935435891,0.04675423726439476
0.0001854712754720822,0.1170118898153305,0.00015221396461129189,0.09814944863319397
0.00013460119953379035,0.04778624325990677,0.0001604291464900598,0.06642651557922363
0.0005715894512832165,0.043280117213726044,0.00016469370166305453,0.03681618720293045
0.0003943328047171235,0.16667981445789337,0.00018668764096219093,0.07545279711484909
0.0001359395682811737,0.0458403006196022,0.00041473761666566133,0.07101096212863922
0.0006724699633195996,0.45510873198509216,0.00010097679478349164,0.06398817896842957
0.00016593345208093524,0.04427681118249893,0.00012124859495088458,0.17359215021133423
0.0007741412264294922,0.46708396077156067,0.00045938388211652637,0.6396711468696594
0.0005788084235973656,0.05287836864590645,0.00013238427345640957,0.074201799929142
0.0003671363228932023,0.5705710649490356,0.0005261498154141009,0.25043681263923645
0.00014391730655916035,0.10116510093212128,0.00034771370701491833,0.17084923386573792
0.00029746233485639095,0.14676131308078766,0.0006210683495737612,0.4199102222919464
0.0007946556434035301,0.6444125771522522,0.0003209769492968917,0.3566470742225647
0.00014573452062904835,0.09812690317630768,0.00021390327310655266,0.03256962448358536
0.00018284638645127416,0.5499210357666016,0.0002006115682888776,0.2785522937774658
0.0003123026981484145,0.3253963589668274,0.00018055911641567945,0.18976113200187683
7.410957186948508e-05,0.10088972747325897,0.00030373712070286274,0.22129644453525543
0.00015295643243007362,0.04603276774287224,0.00027528160717338324,0.027839170768857002
8.989417983684689e-05,0.04595325142145157,0.0001250993664143607,0.03381432592868805
0.00029819010524079204,0.028994111344218254,0.00011065736907767132,0.07477521896362305
0.0001714555692160502,0.11476932466030121,0.00017992968787439167,0.0608515627682209
9.532457625027746e-05,0.15222911536693573,0.00011439189256634563,0.027467314153909683
0.00011055667710024863,0.047787826508283615,0.0001956519699888304,0.03622409328818321
0.0008754072478041053,0.2108308970928192,0.00027566662174649537,0.08178451657295227
0.00022445686045102775,0.07082132250070572,0.00025551271392032504,0.4672529995441437
0.00026922638062387705,0.14759738743305206,0.00035202232538722456,0.17018131911754608
0.00026007299311459064,0.24918732047080994,0.00011816182814072818,0.2796253263950348
8.931733464123681e-05,0.0361211858689785,0.0002797754714265466,0.23275497555732727
0.00016389063966926187,0.18302178382873535,0.0005136497784405947,0.5297333598136902
0.0001731264201225713,0.09836389124393463,0.00022396260465029627,0.12352309376001358
0.0002536297251936048,0.11772032082080841,0.00022479670587927103,0.21738146245479584
0.00022837937285657972,0.17321953177452087,0.00043531708070077,0.36421695351600647
0.0001364920026389882,0.10576227307319641,8.912438352126628e-05,0.029421087354421616
0.00018038845155388117,0.1656630039215088,0.00029667821945622563,0.04064995422959328
0.00030041480204090476,0.08062876015901566,0.00018863538571167737,0.05012143403291702
0.0008889069431461394,0.18124006688594818,0.00037790878559462726,0.5236436724662781
0.0004248732584528625,0.4537849426269531,0.00015604343207087368,0.03774707391858101
0.00032361538615077734,0.15388387441635132,0.0002810588339343667,0.09225796908140182
0.0001828813401516527,0.20601709187030792,0.00037816778058186173,0.20231027901172638
0.00017263910558540374,0.06555411964654922,0.00010312319500371814,0.04078110307455063
0.00025384186301380396,0.03688068315386772,0.0013998594367876649,0.6105883717536926
0.00012967389193363488,0.03670131415128708,0.0005090623744763434,0.3942513167858124
0.00041232467629015446,0.05806627497076988,0.0003096739819739014,0.19234704971313477
0.000872747739776969,0.22445183992385864,0.0003596672904677689,0.18329894542694092
0.0002647946239449084,0.04184313863515854,0.0010235147783532739,0.6696290373802185
0.0003464361361693591,0.037376996129751205,0.00036012689815834165,0.044501714408397675
0.0002877687511499971,0.29343757033348083,0.00023932947078719735,0.14584113657474518
0.00020587518520187587,0.14467711746692657,0.0003697792417369783,0.3314448297023773
0.0007729845819994807,0.6069191694259644,0.00019968126434832811,0.07714921981096268
0.00035378593020141125,0.03289323300123215,0.0001780482562026009,0.021093551069498062
0.0005599069409072399,0.17897559702396393,0.00018473823729436845,0.05195935070514679
0.0006110187969170511,0.039991844445466995,0.0001302418822888285,0.03798350319266319
9.372799104312435e-05,0.03374240919947624,0.00022384851763490587,0.035624127835035324
0.0003874808899126947,0.24008558690547943,0.000281129585346207,0.24364979565143585
0.00013339861470740288,0.06426217406988144,0.00019223219715058804,0.20959627628326416
0.00012820368283428252,0.09845265746116638,0.0002705769438762218,0.26944366097450256
0.00030708606936968863,0.06280327588319778,0.000354094838257879,0.025360409170389175
0.00038613579818047583,0.031282756477594376,0.00022672665363643318,0.12873272597789764
0.0003970657999161631,0.0311408881098032,0.0002659108431544155,0.28176021575927734
0.00010999332880601287,0.0665033683180809,0.00018520854064263403,0.05699687823653221
0.0001321582676609978,0.032857537269592285,0.0002030664327321574,0.17484022676944733
0.0001837829186115414,0.16654720902442932,0.00043085895595140755,0.05233031138777733
0.0001886763930087909,0.05242858827114105,0.0006885099573992193,0.18441519141197205
0.00018369534518569708,0.0421975813806057,0.0007902260986156762,0.33732977509498596
0.0002043477725237608,0.08733361959457397,0.00010196153016295284,0.05229094251990318
0.00017330287664663047,0.01922670379281044,0.00013653130736202002,0.05174361541867256
