train__pr-q4-9yr_pr-q3-9yr__mertic,train__pr-q4-9yr_pr-q3-9yr__ampl,test__sddata_9yr__mertic,test__sddata_9yr__ampl
0.0003063115873374045,0.22285158932209015,0.0007353373803198338,0.20891034603118896
0.001145548070780933,0.19214223325252533,0.0005589969223365188,0.07305196672677994
0.0003571866836864501,0.04429420828819275,0.00033744837855920196,0.07991062104701996
0.000711390282958746,0.493449330329895,0.0005597273702733219,0.08509773761034012
0.0008492999477311969,0.12882129848003387,0.000276949314866215,0.052170418202877045
0.0009001943399198353,0.3370620906352997,0.000686685903929174,0.17025764286518097
0.0010480629280209541,0.09234645217657089,0.0018585206707939506,0.04522334784269333
0.0004962651873938739,0.030780745670199394,0.00031887844670563936,0.10120578110218048
0.00014963290595915169,0.06561669707298279,0.00028170974110253155,0.0934697762131691
0.00040910346433520317,0.03855712339282036,0.00033281248761340976,0.7421977519989014
0.0002680390025489032,0.037938594818115234,0.0011267403606325388,0.07787127792835236
0.00041569501627236605,0.03480461239814758,0.00024653991567902267,0.3381737172603607
0.0004911277792416513,0.07349377870559692,0.00037793797673657537,0.2683885395526886
0.0019373911200091243,0.16966287791728973,0.0003156498714815825,0.08092174679040909
0.00020018637587781996,0.04838092252612114,0.00021013175137341022,0.07706593722105026
0.00029201136203482747,0.24553894996643066,0.00018130737589672208,0.10522476583719254
0.00032097214716486633,0.5863437056541443,0.00017080108227673918,0.06412343680858612
0.00026776810409501195,0.20066134631633759,0.0016809981316328049,0.7606768608093262
0.0004581837565638125,0.1100558266043663,0.0005586445331573486,0.19424070417881012
0.0004955164040438831,0.04176858440041542,0.00022431000252254307,0.025398865342140198
0.00030213227728381753,0.3169843852519989,0.000808374781627208,0.09046260267496109
0.00042165780905634165,0.22101141512393951,0.0005152937956154346,0.5464286208152771
0.00025433750124648213,0.0974227637052536,0.0004935417673550546,0.20573589205741882
0.0001977756473934278,0.08850312978029251,0.0004927086411044002,0.06826957315206528
0.0003430275246500969,0.24315564334392548,0.00036775326589122415,0.1441269963979721
0.0023101805709302425,0.6632891893386841,0.0002038618695223704,0.34382984042167664
0.00043662116513587534,0.03265467658638954,0.0003999598266091198,0.49510663747787476
0.0015317435609176755,0.39911818504333496,0.0001246824103873223,0.059875208884477615
0.0004968426073901355,0.03500841185450554,0.00047960435040295124,0.6294311285018921
0.00036733224987983704,0.2102833092212677,0.0004001083434559405,0.033418912440538406
0.00016038912872318178,0.04052136838436127,0.0002587181515991688,0.055618543177843094
0.0012395537924021482,0.02223477140069008,0.0012723597465083003,0.7603259086608887
0.0006947569199837744,0.5811614394187927,0.0010088548297062516,0.1207466870546341
0.0006299858214333653,0.17312712967395782,0.00025590090081095695,0.13663505017757416
0.0003904420300386846,0.18282818794250488,0.00037610705476254225,0.2502899169921875
0.0004802722833119333,0.3957047462463379,0.0004758857539854944,0.044484544545412064
0.0003904462209902704,0.1950821578502655,0.0003380999551154673,0.0852629542350769
0.00034332883660681546,0.05164508521556854,0.0005353245651349425,0.3774701952934265
0.000507285469211638,0.02129974402487278,0.0006854934617877007,0.06372623145580292
0.000247708463575691,0.05093623325228691,0.00021738997020293027,0.08092926442623138
0.0011777207255363464,0.11662130057811737,0.0005280543700791895,0.08526112884283066
0.0002596046542748809,0.0238333810120821,0.00079874147195369,0.08414904773235321
0.0002797956403810531,0.09531652182340622,0.0008543047588318586,0.8407464623451233
0.001250977162271738,0.021500777453184128,0.0007021736237220466,0.1996828317642212
0.0014534175861626863,0.5811185836791992,0.0001882520446088165,0.06976085901260376
0.0009083068580366671,0.2624519169330597,0.0006051255040802062,0.2518326938152313
0.00030122767202556133,0.0436883270740509,0.00034709798637777567,0.06593603640794754
0.00017995142843574286,0.04240993410348892,0.0006853226223029196,0.36355555057525635
0.000978604657575488,0.03270867094397545,0.00012440833961591125,0.03785879164934158
0.000717931252438575,0.0773838609457016,0.0008564536110498011,0.023431695997714996
0.00037163030356168747,0.24838760495185852,0.00021559136803261936,0.2985331416130066
0.0003712391771841794,0.3871136009693146,0.000358166522346437,0.12168260663747787
0.0016566641861572862,0.028060901910066605,0.0005314648151397705,0.061625365167856216
0.0003357903042342514,0.14159485697746277,0.000970713677816093,0.043868571519851685
0.0006193536682985723,0.2567514479160309,0.00044905077083967626,0.5377256870269775
0.0006158596370369196,0.17591886222362518,0.00014775477757211775,0.05035462975502014
0.0006693569594062865,0.019057637080550194,0.0003008779021911323,0.5148665904998779
0.0006633508601225913,0.5575181245803833,0.0002522185386624187,0.027031978592276573
0.0003909787046723068,0.011410913430154324,0.00046547444071620703,0.02962895669043064
0.0005474713398143649,0.05763637647032738,0.0003430250217206776,0.03026384487748146
0.0005834390758536756,0.14344683289527893,0.0014642287278547883,0.7468898296356201
0.00033252162393182516,0.04354420304298401,0.0003174573357682675,0.6245293021202087
0.0012533154804259539,0.11816535890102386,0.0008323332876898348,0.02513531781733036
0.00013346296327654272,0.045889995992183685,0.00033489891211502254,0.20498615503311157
0.00026324865757487714,0.041918590664863586,0.0002902564883697778,0.08141010254621506
0.00016701282584108412,0.03860343247652054,0.0007624388672411442,0.3802526891231537
0.001167071983218193,0.08138734847307205,0.0011279155733063817,0.09315802901983261
0.0004587550356518477,0.12973779439926147,0.0013049604604020715,0.12320716679096222
0.0003771842457354069,0.1571539044380188,0.0003537220763973892,0.2656630277633667
0.0002091897913487628,0.028467075899243355,0.00032766713411547244,0.16740360856056213
0.00017359496268909425,0.07155514508485794,0.0005164201720617712,0.039761632680892944
0.0002944854204542935,0.15891319513320923,0.000544316484592855,0.050170958042144775
0.00024627597304061055,0.20909889042377472,0.0005459565436467528,0.17755655944347382
0.0009178003529086709,0.22129301726818085,0.0005044937133789062,0.2126205414533615
0.0003853366069961339,0.1491764634847641,0.00028413141262717545,0.07894621044397354
0.0005878206575289369,0.07366684079170227,0.00026299667661078274,0.019366569817066193
0.00046222141827456653,0.04760913550853729,0.00034237210638821125,0.1062832921743393
0.0002504681469872594,0.0320119746029377,0.000478409870993346,0.05991576984524727
0.00036651224945671856,0.52116459608078,0.0003272775502409786,0.07197270542383194
0.0003255399642512202,0.11250259727239609,0.0003616948670241982,0.11782702803611755
0.0007314122631214559,0.5597137212753296,0.0014443662948906422,0.4319278299808502
0.0009448082419112325,0.277186781167984,0.0005755677120760083,0.42792391777038574
0.00044542766408994794,0.1335788518190384,0.0008404848049394786,0.1096525713801384
0.001973815495148301,0.11047057807445526,0.000172125524841249,0.028344139456748962
0.0004114475741516799,0.6036999821662903,0.0003170001436956227,0.45161253213882446
0.000706652004737407,0.12214761227369308,0.00024333514738827944,0.15366557240486145
0.0017287584487348795,0.08789408951997757,0.0005516892415471375,0.2556907832622528
0.00032981164986267686,0.05649149417877197,0.0006677781348116696,0.1032961755990982
0.0001552817557239905,0.07006227970123291,0.000431887514423579,0.06284523010253906
0.00038448828854598105,0.3812400698661804,0.00018628081306815147,0.03598671779036522
0.0006065601482987404,0.02780766226351261,0.00110678153578192,0.03541381284594536
0.0001665654854150489,0.04797758534550667,0.0019763181917369366,0.016850948333740234
0.00017518211097922176,0.0242594163864851,0.00021365072461776435,0.07178287953138351
0.00018566902144812047,0.03267049044370651,0.0008739058393985033,0.08039943128824234
0.00010400932660559192,0.07533061504364014,0.000757694651838392,0.8472549319267273
0.00036756345070898533,0.10227859020233154,0.00029506266582757235,0.07439284771680832
0.0003181617648806423,0.051531970500946045,0.0003734657075256109,0.07728561758995056
0.00034152521402575076,0.03245376795530319,0.00042669204412959516,0.043570272624492645
0.0006859493441879749,0.02350376360118389,0.00031806546030566096,0.1786283254623413
0.00035165995359420776,0.04465828463435173,0.0016123135574162006,0.5096912980079651
0.0004123855906073004,0.11550194025039673,0.00032859519706107676,0.07888490706682205
0.0004519718058872968,0.3793289065361023,0.0001259558484889567,0.2040579915046692
0.00033730489667505026,0.24954423308372498,0.00046852033119648695,0.24024701118469238
0.0002648210502229631,0.051433175802230835,0.0003749603929463774,0.10223924368619919
0.00026036231429316103,0.028207287192344666,0.00039214882417581975,0.0912148579955101
0.0005254821735434234,0.02840697020292282,0.00023363303625956178,0.020223692059516907
0.0006622013752348721,0.09246550500392914,0.00030026541207917035,0.06139542907476425
0.00027806946309283376,0.6140193343162537,0.0006372053176164627,0.1413670778274536
0.0004980561789125204,0.6797139644622803,0.00039951797225512564,0.18820813298225403
0.0016440461622551084,0.05821503326296806,9.996262815548107e-05,0.11584921181201935
0.0010566717246547341,0.4478996992111206,0.0002522956929169595,0.07255586236715317
0.0002470382023602724,0.1987546980381012,0.00041188873001374304,0.17419981956481934
0.0004845655639655888,0.021290641278028488,0.0017579520354047418,0.2279166281223297
0.00023041012173052877,0.1821860671043396,0.00030815406353212893,0.25242745876312256
0.0014104373985901475,0.04994363710284233,0.0010868426179513335,0.5487347841262817
0.00045642710756510496,0.20249953866004944,0.0001980613305931911,0.21772287786006927
0.0005146898911334574,0.25744640827178955,0.00036791039747186005,0.10316947102546692
0.0003755070792976767,0.0812641829252243,0.0012810478219762444,0.05729236081242561
0.0003263727994635701,0.0982796922326088,0.0003612286818679422,0.19206781685352325
0.0009293548646382987,0.149507075548172,0.0010996375931426883,0.095709428191185
0.00036407416337169707,0.10125863552093506,0.0006285518174991012,0.7057087421417236
0.0008127723704092205,0.254916250705719,0.00108446110971272,0.03763774409890175
0.0005885382415726781,0.0992019921541214,0.0014719651080667973,0.3437888026237488
0.0005840935045853257,0.03759431466460228,0.0009815568337216973,0.09167837351560593
0.0017567358445376158,0.6490640044212341,0.000534838589373976,0.2107156366109848
0.0019045675871893764,0.053828295320272446,0.0003660068323370069,0.4438689947128296
0.00015513280231971294,0.03965434059500694,0.0002978938864544034,0.08700627088546753
0.000801504182163626,0.02607719600200653,0.0003921358147636056,0.06275545060634613
0.0005230673123151064,0.04218515381217003,0.0009559478494338691,0.07320442795753479
0.0003518450539559126,0.19661274552345276,0.0010444866493344307,0.1512233316898346
0.0012860293500125408,0.050104111433029175,0.0001400770852342248,0.28394851088523865
0.00010711020149756223,0.042343512177467346,0.0005997178959660232,0.6905749440193176
0.00040833893581293523,0.09130391478538513,0.00015356593939941376,0.03089987114071846
0.0004218021931592375,0.385885089635849,0.0009493273100815713,0.13533291220664978
0.00029862034716643393,0.04513953998684883,0.0002319139603059739,0.0708649605512619
0.00019959834753535688,0.18884062767028809,0.00038937560748308897,0.6469486355781555
0.0016221747500821948,0.03324810415506363,0.0005563266458921134,0.16002242267131805
0.0005871994071640074,0.6656157970428467,0.0006409368943423033,0.040918149054050446
0.0003356382076162845,0.3720141351222992,0.0003233729221392423,0.12229356914758682
0.00048473564675077796,0.12722210586071014,0.00042488821782171726,0.6583200693130493
0.00019506549870129675,0.03272244706749916,0.0001307844795519486,0.06364533305168152
0.0012073565740138292,0.8798440098762512,0.0001551042078062892,0.03988445922732353
0.00021971164096612483,0.07552037388086319,0.0005365803372114897,0.23464106023311615
0.0009957092115655541,0.05512657389044762,0.001246168278157711,0.04849919304251671
0.00015568923845421523,0.1365172266960144,0.0005054232897236943,0.24544963240623474
0.001179624698124826,0.14484789967536926,0.0014411158626899123,0.30120623111724854
0.00036743635428138077,0.07884406298398972,0.00038340126047842205,0.073058120906353
0.00028042602934874594,0.022987082600593567,0.0007293279631994665,0.11472506076097488
0.000972467300016433,0.5936155915260315,0.0012407535687088966,0.35585758090019226
0.0005110737401992083,0.5657840967178345,0.00021249624842312187,0.030971653759479523
0.0006042259046807885,0.27603384852409363,0.0002475559595040977,0.0741376131772995
0.0004976728232577443,0.4119151532649994,0.002122792648151517,0.18563006818294525
0.0014773259172216058,0.0634048655629158,0.0008652384858578444,0.6229705810546875
0.002003222471103072,0.18727104365825653,0.0010689821792766452,0.20337319374084473
0.00018691018340177834,0.06740880012512207,0.0008607343770563602,0.40409398078918457
0.0003619070921558887,0.07401395589113235,0.0006952033727429807,0.4675348401069641
0.0003856855328194797,0.46272173523902893,0.0007103824755176902,0.07287398725748062
0.0011212719837203622,0.25834864377975464,0.00025045473012141883,0.19184564054012299
0.00021439933334477246,0.08487770706415176,0.0007097076741047204,0.05580267310142517
0.0005288825486786664,0.2651994526386261,0.0006748292362317443,0.08511026948690414
0.0004250270430929959,0.05851311609148979,0.00017839741485659033,0.0932541936635971
0.0004701596626546234,0.05320751294493675,0.0006554243736900389,0.7150064706802368
0.0002708342217374593,0.029708363115787506,0.0008758475305512547,0.36018285155296326
0.00028171748272143304,0.05244530737400055,0.0008414089679718018,0.08595503866672516
0.0003910826926585287,0.06344372034072876,0.002189398044720292,0.028089137747883797
0.00018611001723911613,0.08258874714374542,0.00046293632476590574,0.5367526412010193
0.0002689418906811625,0.03650522977113724,0.000962738529779017,0.07837900519371033
0.0008465646533295512,0.24944257736206055,0.00027591222897171974,0.0611429326236248
0.0007178336963988841,0.10029646009206772,0.0006081435130909085,0.19527211785316467
0.0008448868757113814,0.3289249837398529,0.00048478360986337066,0.035052161663770676
0.0007936119218356907,0.608916163444519,0.0011317483149468899,0.05971614271402359
0.0013433507410809398,0.022852275520563126,0.0004553886246867478,0.13561184704303741
0.0006697742501273751,0.03960893675684929,0.00029994521173648536,0.06108322739601135
0.0002576893020886928,0.0488724559545517,0.0007013652357272804,0.06101486086845398
0.00017844625108409673,0.22937431931495667,0.00039705476956442,0.03369032219052315
0.00019635861099231988,0.026484442874789238,0.0007215135847218335,0.03505238890647888
0.002297341823577881,0.7534500956535339,0.0007751773810014129,0.5744721293449402
0.00023236546257976443,0.041451483964920044,0.00027464458253234625,0.03197138383984566
0.00018642812210600823,0.06391766667366028,0.0005306387320160866,0.2046090066432953
0.00021395088697317988,0.10485031455755234,0.0001882125943666324,0.0547398217022419
0.00014428328722715378,0.03726765513420105,0.0010827889200299978,0.7237891554832458
0.0004182868869975209,0.15983691811561584,0.0004041364009026438,0.6223986148834229
0.0004367208166513592,0.03843242675065994,0.0007362196338362992,0.07336804270744324
0.0005314603913575411,0.11531511694192886,0.0004059867060277611,0.04230459779500961
0.0005821868544444442,0.07703506201505661,0.0007116573979146779,0.10642047971487045
0.0004183326964266598,0.07549281418323517,0.00034243750269524753,0.03533291444182396
0.000584639492444694,0.28582072257995605,0.0013944010715931654,0.0638374388217926
0.0019388936925679445,0.6343033313751221,0.0005182953318580985,0.03472582995891571
0.00041077646892517805,0.3198775053024292,0.0004907397087663412,0.054062772542238235
7.606134022353217e-05,0.057914040982723236,0.00027504537138156593,0.254904568195343
0.0007993379258550704,0.10235607624053955,0.0012818087125197053,0.0796729326248169
0.0009676493355073035,0.2753719687461853,0.000568058283533901,0.07449311763048172
0.0010383196640759706,0.11498497426509857,0.0002784130920190364,0.026098815724253654
0.0008787555852904916,0.6480496525764465,0.00023476631031371653,0.16305260360240936
0.0009011548245325685,0.16756987571716309,0.00037769487244077027,0.06942722946405411
0.00046520226169377565,0.09913624823093414,0.00016899248294066638,0.0468566007912159
0.00016829482046887279,0.047254547476768494,0.000245955161517486,0.058709122240543365
0.00020845694234594703,0.04483072832226753,0.0015682766679674387,0.07265841215848923
0.00036887198803015053,0.22822579741477966,0.00023339048493653536,0.06321348994970322
0.0005231921677477658,0.2995166778564453,0.0004142436373513192,0.02515689842402935
0.0008958440157584846,0.832150936126709,0.0011034270282834768,0.02995118498802185
0.0022356172557920218,0.16927725076675415,0.001188383437693119,0.5595638751983643
0.0015813325298950076,0.5672048330307007,0.0006439164280891418,0.02866591513156891
0.00016397018043790013,0.07888522744178772,0.00041897554183378816,0.14203296601772308
0.0010175204370170832,0.2720262110233307,0.0002243902999907732,0.31456711888313293
0.00015627933316864073,0.03388360142707825,0.0005116164684295654,0.16542671620845795
0.0015646337997168303,0.04881127178668976,0.00018455555255059153,0.03873022273182869
0.0003036137204617262,0.13299375772476196,0.00014664324407931417,0.09885401278734207
0.0006794003420509398,0.34943264722824097,0.0003781158593483269,0.1574988216161728
0.0013770036166533828,0.05877290666103363,0.00025922516942955554,0.027156861498951912
0.0006305394927039742,0.2441694438457489,0.00023973030329216272,0.04275694862008095
0.0001110946323024109,0.02359011024236679,0.0002769654674921185,0.20859061181545258
0.00034429781953804195,0.0844964012503624,0.00031395276891998947,0.20797646045684814
0.0002309560659341514,0.03521380200982094,0.0003528427332639694,0.4904509484767914
0.0012138477759435773,0.6628057956695557,0.0005074267974123359,0.04210246354341507
0.0004962841048836708,0.646294355392456,0.0003580454213079065,0.07951410114765167
0.00033036997774615884,0.03197753056883812,0.0004316104168538004,0.13476571440696716
0.0005783720407634974,0.15993721783161163,0.0009153152350336313,0.15116386115550995
0.00013552297605201602,0.03922281041741371,0.00036518447450362146,0.4435727894306183
0.000645980762783438,0.1691107600927353,0.002107186010107398,0.446175217628479
0.0044847531244158745,0.6436083912849426,0.0015408238396048546,0.13341321051120758
0.0012180801713839173,0.08081291615962982,0.001021279487758875,0.06043307110667229
0.0003965026407968253,0.20662975311279297,0.00080392713425681,0.4608008563518524
0.0007924073142930865,0.031221764162182808,0.00020779308397322893,0.2764146327972412
0.0010447392705827951,0.8044323921203613,0.00015334319323301315,0.03549744561314583
0.00028214394114911556,0.061453722417354584,0.0006863571470603347,0.08101996034383774
0.0006420747959055007,0.08613860607147217,0.0002941347484011203,0.28716397285461426
0.0003802103456109762,0.17351140081882477,0.0004735082620754838,0.3791474401950836
0.00038625375600531697,0.043944280594587326,0.00031920435139909387,0.12081414461135864
0.0008769032428972423,0.07068140059709549,0.00011577539407880977,0.0241168774664402
0.0004889524425379932,0.03857316076755524,0.00036622490733861923,0.4202738106250763
0.0007034659502096474,0.45868030190467834,0.0004478738992474973,0.16630224883556366
0.0003664622490759939,0.3049738109111786,0.00021469598868861794,0.04455723986029625
0.0003996465529780835,0.3195815682411194,0.0003121061890851706,0.10141977667808533
0.000264563801465556,0.030402855947613716,0.0005055219517089427,0.2766334116458893
0.0002915717486757785,0.0831078439950943,0.00044204454752616584,0.12037044763565063
0.0009882617741823196,0.13476575911045074,0.00017560987907927483,0.034323159605264664
0.00020511860202532262,0.060616251081228256,0.0007004310027696192,0.05361475050449371
0.0003189016133546829,0.04241354763507843,0.00022265232109930366,0.24735018610954285
0.0005032820627093315,0.08366356790065765,0.0008362254593521357,0.14641952514648438
0.0005949643673375249,0.15246708691120148,0.0010769207729026675,0.16907332837581635
0.0006176989991217852,0.09424473345279694,0.0001557740761199966,0.05835658311843872
0.0010618472006171942,0.6023423075675964,0.0011920694960281253,0.29048651456832886
0.0003310038591735065,0.08748113363981247,0.0011062256526201963,0.10799584537744522
0.00012553358101285994,0.07041265815496445,0.00024054870300460607,0.17854490876197815
0.00019800825975835323,0.06498092412948608,0.0003662696690298617,0.1237230896949768
0.0012118456652387977,0.08746577799320221,0.0005220304592512548,0.046998798847198486
0.0020620180293917656,0.04193824529647827,0.000501402944792062,0.33688390254974365
0.002253957325592637,0.22949743270874023,0.0007912226137705147,0.3812166154384613
0.0004362909821793437,0.03766118362545967,0.0005435883067548275,0.278504341840744
0.0005764716188423336,0.18621599674224854,0.0003325687430333346,0.07024738937616348
0.00035486725391820073,0.14893023669719696,0.0006139175384305418,0.2772076725959778
0.0008801190415397286,0.2849367558956146,0.00011019212251994759,0.03198004513978958
0.0006072541000321507,0.6002717018127441,0.00040336130768992007,0.48560383915901184
0.00025584176182746887,0.2553544342517853,0.0005694782012142241,0.13939040899276733
0.0005818353383801877,0.03230339661240578,0.0003102919727098197,0.03313177451491356
0.00040012950194068253,0.06284823268651962,0.00015101861208677292,0.08084859699010849
0.0005436130450107157,0.09404187649488449,0.0003334957000333816,0.3676551580429077
0.0012414326192811131,0.04339826479554176,0.0010651737684383988,0.10683523118495941
0.0007574585033580661,0.17073819041252136,0.00019708534819073975,0.05774790048599243
0.0013544471003115177,0.060260940343141556,0.00029527669539675117,0.02076883614063263
0.0011589345522224903,0.5757284164428711,0.001004756079055369,0.05568623170256615
0.0011353204026818275,0.10273311287164688,0.0003267557767685503,0.04458709433674812
0.00024264499370474368,0.030802033841609955,0.00011645224003586918,0.031538404524326324
0.0004675142408814281,0.4430248439311981,0.0005371298175305128,0.49392393231391907
0.0011844385880976915,0.7864304780960083,0.0005662222392857075,0.22788609564304352
0.000395432289224118,0.294893354177475,0.00022159864602144808,0.036805279552936554
0.0007323708268813789,0.05190516635775566,0.0011486775474622846,0.04757922142744064
0.0013006097869947553,0.24761581420898438,0.00038783755735494196,0.017091162502765656
0.00030699308263137937,0.1721430867910385,0.0013321897713467479,0.6703638434410095
0.00032825767993927,0.029530193656682968,0.0006026616320014,0.09928721934556961
0.001354161067865789,0.06324782967567444,0.0004789968370459974,0.3561379015445709
0.0003952344413846731,0.3254474103450775,0.00035354113788343966,0.17669561505317688
0.0008248689118772745,0.3852664530277252,0.0005796312470920384,0.023555345833301544
0.0006099864258430898,0.3618868291378021,8.833779429551214e-05,0.054116327315568924
0.00220311526209116,0.03625018149614334,0.0005542726721614599,0.12120337039232254
0.000449313287390396,0.21983909606933594,0.00020382161892484874,0.05972890555858612
0.00025504647055640817,0.1316857784986496,0.0002050952025456354,0.14047035574913025
0.0005367047269828618,0.20258919894695282,0.00039047375321388245,0.065865159034729
0.00035759247839450836,0.17544740438461304,0.00015059331781230867,0.29021307826042175
0.00046816610847599804,0.12752243876457214,0.0005018026567995548,0.25085505843162537
0.0003355139051564038,0.3989352285861969,0.0001864548394223675,0.03481743857264519
0.0005802902160212398,0.13956420123577118,0.0006342270644381642,0.16440989077091217
0.00011636662384262308,0.039487361907958984,0.0006137898890301585,0.5264590978622437
0.0009528014925308526,0.11518996208906174,0.00044437748147174716,0.17008240520954132
0.00017847539857029915,0.10836514830589294,0.00025779064162634313,0.2328042984008789
0.0005717649473808706,0.07477116584777832,0.0004153603222221136,0.07977093011140823
0.001090707490220666,0.06384605914354324,0.00044203989091329277,0.6568410992622375
0.001039160881191492,0.04368313401937485,0.0002242731861770153,0.024747183546423912
0.00041775990393944085,0.5147386193275452,0.0016259199474006891,0.20304709672927856
0.0003368615289218724,0.030021075159311295,0.00021331282914616168,0.03820130228996277
0.0005549054476432502,0.7205442190170288,0.00015050708316266537,0.07995346188545227
0.0004601240798365325,0.5947961807250977,0.0002213762782048434,0.27191847562789917
0.0005096558015793562,0.6499946713447571,0.0009991844417527318,0.021672332659363747
