train__pr-q4-9yr__mertic,train__pr-q4-9yr__ampl,train__pr-q4-9yr__energy,test__sddata_9yr__mertic,test__sddata_9yr__ampl,test__sddata_9yr__energy
0.0005183328757993877,0.07602165639400482,57.471500396728516,0.00024894048692658544,0.28226444125175476,0.0
0.0005176747799851,0.09200646728277206,50.347900390625,0.0005063877906650305,0.07357382774353027,0.0
0.0022921161726117134,0.29633593559265137,133.27000427246094,0.000543322239536792,0.12429691106081009,0.0
0.0020118551328778267,0.38971826434135437,122.73400115966797,0.0006329120369628072,0.3476058840751648,0.0
0.000851970340590924,0.4909101724624634,108.06700134277344,0.0003007152408827096,0.026809748262166977,0.0
0.0003925045020878315,0.0779242292046547,56.04100036621094,0.00019120631623081863,0.2875741720199585,0.0
0.0011282379273325205,0.20615918934345245,108.44999694824219,0.00014719222963321954,0.135318323969841,0.0
0.0012154618743807077,0.2607536315917969,82.69999694824219,0.00041688515921123326,0.05375148355960846,0.0
0.0011923685669898987,0.44997164607048035,89.85420227050781,0.0003409031196497381,0.032874949276447296,0.0
0.0005402195383794606,0.13633151352405548,117.33200073242188,0.0003781759587582201,0.04201951250433922,0.0
0.0012485390761867166,0.2374018430709839,184.2519989013672,0.00042067086906172335,0.1320342868566513,0.0
0.005288665182888508,0.41702795028686523,165.33799743652344,0.00012991498806513846,0.11042191088199615,0.0
0.004021376837044954,0.370383083820343,332.4960021972656,0.0007124827825464308,0.08803585916757584,0.0
0.011256897822022438,0.34745824337005615,485.73699951171875,0.00033535409602336586,0.08354698121547699,0.0
0.0005048309685662389,0.04338742047548294,3.459559917449951,0.0009384441655129194,0.7606768608093262,0.0
0.0002707981620915234,0.2743440866470337,1.5250699520111084,0.0003397177788428962,0.06341402977705002,0.0
0.00020446660346351564,0.042290881276130676,1.2463500499725342,0.0003099133900832385,0.03714983910322189,0.0
0.00018457362602930516,0.20243039727210999,2.115230083465576,0.000637778255622834,0.7201589345932007,0.0
0.0004853454593103379,0.04447651281952858,1.525230050086975,0.00027879051049239933,0.18182165920734406,0.0
0.0002663597697392106,0.05571663752198219,3.2046899795532227,0.0006094401469454169,0.05549890547990799,0.0
0.0005313525907695293,0.046313341706991196,2.6698100566864014,0.00043173861922696233,0.03324868157505989,0.0
0.000511077290866524,0.09963686019182205,2.004699945449829,0.0002863772679120302,0.11316153407096863,0.0
0.00036299682687968016,0.06762567162513733,1.9278899431228638,0.00040600320789963007,0.03731847554445267,0.0
0.00023595349921379238,0.21924924850463867,2.4623000621795654,0.00021962377650197595,0.1457497626543045,0.0
0.00017968317843042314,0.14499202370643616,1.1665899753570557,0.00034031615359708667,0.030048947781324387,0.0
0.0003241330850869417,0.042050741612911224,2.695199966430664,0.00020917895017191768,0.11720490455627441,0.0
0.0004659747355617583,0.10145720094442368,1.9645899534225464,0.00040108643588609993,0.3327682912349701,0.0
0.0002030746400123462,0.04838443920016289,1.6129399538040161,0.0004207590245641768,0.058845169842243195,0.0
0.0009928086074069142,0.6778578162193298,1.978559970855713,0.0007552406750619411,0.019580211490392685,0.0
0.00032731640385463834,0.09055300056934357,2.244489908218384,0.0008196727139875293,0.22518223524093628,0.0
0.000325358152622357,0.054660532623529434,1.5105799436569214,0.00036223928327672184,0.31747496128082275,0.0
0.00036489704507403076,0.09581635892391205,2.3346199989318848,0.0005502114654518664,0.29414406418800354,0.0
0.0003983010246884078,0.046107541769742966,1.7266499996185303,0.0005891198525205255,0.05476990342140198,0.0
0.0001914980966830626,0.04474036768078804,3.9249799251556396,0.0003958785382565111,0.030423134565353394,0.0
0.00021895550889894366,0.08901390433311462,2.6268200874328613,0.0006685088737867773,0.13750511407852173,0.0
0.0002071517228614539,0.051458101719617844,1.6099200248718262,0.0004283484595362097,0.09196367859840393,0.0
0.00032832816941663623,0.02699817530810833,2.7993600368499756,0.0008139219717122614,0.038136355578899384,0.0
0.0014167199842631817,0.47503355145454407,1.7386800050735474,0.0005468145827762783,0.03291779011487961,0.0
0.0012465075124055147,0.15896017849445343,2.1515400409698486,0.00040505125070922077,0.0912148579955101,0.0
0.0003826387692242861,0.06000363454222679,1.918179988861084,0.0002460573159623891,0.05027829110622406,0.0
0.0002310347481397912,0.13589437305927277,2.650979995727539,0.0004005315713584423,0.08737407624721527,0.0
0.0003329560568090528,0.04637140408158302,1.4397399425506592,0.0003252714523114264,0.02832477167248726,0.0
0.00025860569439828396,0.04697095602750778,1.6985299587249756,0.0003471647505648434,0.042381852865219116,0.0
0.00010145614214707166,0.04686184227466583,2.3238399028778076,0.00037271209293976426,0.08084859699010849,0.0
0.0002060351544059813,0.07759756594896317,1.9323899745941162,0.000985351507551968,0.4779788553714752,0.0
0.00038620035047642887,0.07426320761442184,2.1726601123809814,0.000581241853069514,0.054030414670705795,0.0
0.00034722386044450104,0.03862037509679794,1.6228599548339844,0.0007444469374604523,0.5531193017959595,0.0
0.0002627564244903624,0.06785383820533752,1.4135600328445435,0.0005765160312876105,0.02591017261147499,0.0
0.0006133447168394923,0.5352688431739807,2.3493800163269043,0.0002639679878484458,0.16305260360240936,0.0
0.00014965757145546377,0.08271973580121994,1.9939299821853638,0.00014863790420349687,0.1062832921743393,0.0
0.0003166510141454637,0.034268539398908615,1.8467400074005127,0.0004529237048700452,0.6195682883262634,0.0
0.00018237206677440554,0.05337829515337944,1.8338299989700317,0.0010911455610767007,0.6229705810546875,0.0
0.0004640539118554443,0.0212286077439785,1.8857799768447876,0.0002667090157046914,0.06778235733509064,0.0
0.00011881568207172677,0.07381478697061539,1.9086799621582031,0.00026478193467482924,0.03181665390729904,0.0
0.0006837825640104711,0.8384649753570557,2.6855900287628174,0.00039088906487450004,0.24024701118469238,0.0
0.0005218210280872881,0.02601521648466587,3.107290029525757,0.00041816255543380976,0.10538565367460251,0.0
0.00020822779333684593,0.06336035579442978,2.0985701084136963,0.0011395022738724947,0.02447732351720333,0.0
0.0005666190409101546,0.10974565893411636,1.6341899633407593,0.0002917650272138417,0.3274380564689636,0.0
0.0004636384837795049,0.030893072485923767,3.1492700576782227,0.0002032915799645707,0.16336481273174286,0.0
0.00017085410945583135,0.09181512147188187,2.6482999324798584,0.0008148883935064077,0.6049267053604126,0.0
0.00018877198453992605,0.2377452254295349,2.356290102005005,0.00037168207927607,0.06067553535103798,0.0
0.00029894261388108134,0.08616524189710617,2.1332199573516846,0.0004079498758073896,0.37060630321502686,0.0
0.000304693152429536,0.08321311324834824,2.477060079574585,0.0003591034619603306,0.07606688141822815,0.0
0.00018605955119710416,0.04999198019504547,1.6308300495147705,0.000152517095557414,0.27174755930900574,0.0
0.0003385006857570261,0.08610876649618149,2.0342800617218018,0.0002807347336784005,0.11026216298341751,0.0
0.0002244526840513572,0.09783435612916946,2.950119972229004,0.00042199407471343875,0.07255586236715317,0.0
0.00012134400458307937,0.06747137755155563,2.2311599254608154,0.0005167395574972034,0.26829054951667786,0.0
0.00033234633156098425,0.5473751425743103,2.445849895477295,0.0003992861893493682,0.0580010823905468,0.0
0.0002508711186237633,0.20023009181022644,2.520819902420044,0.00042231654515489936,0.053762421011924744,0.0
0.00016145080735441297,0.13473142683506012,2.0806000232696533,0.0016659674001857638,0.49949344992637634,0.0
0.00040414571412838995,0.254916250705719,1.653480052947998,0.0006026558694429696,0.10877293348312378,0.0
0.00034770782804116607,0.10278032720088959,2.8427200317382812,0.000795586674939841,0.18911148607730865,0.0
0.0002857851213775575,0.02771526575088501,2.564650058746338,0.00015663386147934943,0.13957248628139496,0.0
0.00017530833429191262,0.07924532145261765,1.924720048904419,0.0007643976714462042,0.02352325990796089,0.0
0.0003495919518172741,0.06300907582044601,1.6732499599456787,0.0005789950955659151,0.4435727894306183,0.0
0.0005223307525739074,0.02671881951391697,1.7664899826049805,0.0005151445511728525,0.5355220437049866,0.0
0.000835881510283798,0.4675786793231964,2.1682000160217285,0.0004578930384013802,0.02631485089659691,0.0
0.0004345000197645277,0.04591665789484978,2.210659980773926,0.00031731982016935945,0.0753905177116394,0.0
0.00020314272842369974,0.0695921778678894,1.7729099988937378,0.00031917254091240466,0.06084052845835686,0.0
0.0003118786553386599,0.04782013222575188,3.801490068435669,0.0004691411159001291,0.5947789549827576,0.0
0.0003305626451037824,0.03560454770922661,1.6663099527359009,0.00028186471899971366,0.5335941314697266,0.0
0.0004760383162647486,0.09317056089639664,1.5775200128555298,0.00026763719506561756,0.02191910892724991,0.0
0.00041663911542855203,0.12297555804252625,2.775059938430786,0.00046070542884990573,0.7522565126419067,0.0
0.0005334698362275958,0.023467348888516426,2.2225799560546875,0.00025951623683795333,0.09080351889133453,0.0
0.000834793143440038,0.4754582643508911,3.4961400032043457,0.00040768581675365567,0.23402804136276245,0.0
0.0006078919395804405,0.040295008569955826,2.218019962310791,0.00027946417685598135,0.1704982966184616,0.0
0.00033455557422712445,0.04002641141414642,2.7077701091766357,0.0003349801409058273,0.0534524992108345,0.0
0.0003629867569543421,0.04445505142211914,1.8741799592971802,0.0009303310071118176,0.36857813596725464,0.0
0.00026703905314207077,0.06542467325925827,1.9838500022888184,0.000994452158920467,0.3442103862762451,0.0
0.00027532290550880134,0.15385563671588898,1.7243599891662598,0.00025966085377149284,0.1495431363582611,0.0
0.0004329784133005887,0.15657077729701996,2.7056000232696533,0.00032769551035016775,0.11979185789823532,0.0
0.00030819399398751557,0.345384418964386,2.4558699131011963,0.00019117222109343857,0.15573863685131073,0.0
0.00022251381597016007,0.14515919983386993,2.1505000591278076,0.0003867685445584357,0.319803923368454,0.0
0.00011315813026158139,0.0589633472263813,3.9177300930023193,0.0002089009212795645,0.058026835322380066,0.0
0.0006131063564680517,0.41901135444641113,2.1262900829315186,0.000436951668234542,0.019767284393310547,0.0
0.000427295861300081,0.16551142930984497,3.097450017929077,0.0011651498498395085,0.16854850947856903,0.0
0.00019539704953785986,0.09473946690559387,2.285629987716675,0.00022247554443310946,0.144500732421875,0.0
0.0003307165461592376,0.02492612972855568,2.684720039367676,0.0006286832503974438,0.017659734934568405,0.0
0.0003217511984985322,0.09648413211107254,3.1268599033355713,0.000957346404902637,0.2666930854320526,0.0
0.00014917463704477996,0.021719137206673622,2.4930100440979004,0.0002674194402061403,0.15753847360610962,0.0
0.00023110360780265182,0.07787995040416718,2.9654300212860107,0.0007683782605454326,0.3274540305137634,0.0
0.00017473165644332767,0.06555457413196564,2.0447099208831787,0.00028190025477670133,0.024729546159505844,0.0
0.0004384861094877124,0.1621551513671875,2.545380115509033,0.0004630721523426473,0.029822656884789467,0.0
0.0012566624209284782,0.38112032413482666,2.6697099208831787,0.0011009477311745286,0.24976122379302979,0.0
0.0002873933408409357,0.07024233043193817,2.759929895401001,0.0003539941390044987,0.6304019093513489,0.0
0.00023523560957983136,0.12111206352710724,2.4736599922180176,0.0006290565943345428,0.42692121863365173,0.0
0.0007586418651044369,0.23586568236351013,2.125109910964966,0.00024516769917681813,0.11515006422996521,0.0
0.0002553001686464995,0.11276736110448837,2.4267098903656006,0.000265308131929487,0.12810099124908447,0.0
0.00020592407963704318,0.07616804540157318,5.093080043792725,0.00018050330982077867,0.13333140313625336,0.0
0.00040081952465698123,0.04088190943002701,3.430109977722168,0.00036807142896577716,0.055428262799978256,0.0
0.00034730578772723675,0.03684566915035248,1.87785005569458,0.0001834064460126683,0.06851250678300858,0.0
0.0004491176223382354,0.05555827543139458,2.059580087661743,0.000338209152687341,0.047081295400857925,0.0
0.0010410731192678213,0.688504695892334,3.7813498973846436,0.00044143162085674703,0.32896944880485535,0.0
0.0001874039153335616,0.14089816808700562,3.293179988861084,0.00037747991154901683,0.15640383958816528,0.0
0.0002861354441847652,0.14417922496795654,2.9910800457000732,0.0005479157553054392,0.08248161524534225,0.0
0.00025118878693319857,0.025358736515045166,2.7860500812530518,0.0007100189104676247,0.025539107620716095,0.0
0.000332197523675859,0.026627780869603157,2.290030002593994,0.000693267211318016,0.03093496337532997,0.0
0.0002582455344963819,0.028032662346959114,2.066149950027466,0.0009250854491256177,0.7796596884727478,0.0
0.0003098810848314315,0.03276040405035019,3.426919937133789,0.0006194210727699101,0.47621726989746094,0.0
0.00023426236293744296,0.0879218801856041,2.446039915084839,0.00044890784192830324,0.5026746988296509,0.0
0.00034699891693890095,0.04522402957081795,2.565929889678955,0.001275244983844459,0.6038738489151001,0.0
0.00022952273138798773,0.10903925448656082,2.125459909439087,0.00030808092560619116,0.022651713341474533,0.0
0.0003054141125176102,0.07972220331430435,2.763849973678589,0.00019400837481953204,0.09841283410787582,0.0
0.00025319933774881065,0.16981446743011475,1.9325300455093384,0.0004947540583088994,0.14660342037677765,0.0
0.00027006829623132944,0.0452091209590435,2.7477900981903076,0.00037567384424619377,0.048292048275470734,0.0
0.00018284570251125842,0.03148923069238663,3.361269950866699,0.00019539934874046594,0.21378253400325775,0.0
0.0008744198130443692,0.32545509934425354,1.9172699451446533,0.0004096674092579633,0.02615068107843399,0.0
0.0006690899026580155,0.03711088001728058,4.269839763641357,0.0010141890961676836,0.6304247379302979,0.0
0.00020435542683117092,0.05072120204567909,2.273829936981201,0.00022869589156471193,0.29991185665130615,0.0
0.0002554634411353618,0.1874346137046814,2.787260055541992,0.0005469781463034451,0.33903738856315613,0.0
0.0003792908973991871,0.02789757214486599,1.9264099597930908,0.000193442014278844,0.12490445375442505,0.0
0.0004305897164158523,0.28007078170776367,3.4344499111175537,0.0004926611436530948,0.09208651632070541,0.0
0.0005071120103821158,0.32373371720314026,3.3456499576568604,0.00028750800993293524,0.39901673793792725,0.0
0.000753251020796597,0.22395236790180206,2.300909996032715,0.00025467455270700157,0.10724587738513947,0.0
0.0003857709816657007,0.03485950827598572,2.432919979095459,0.0005744265508837998,0.5152927041053772,0.0
0.00020213800598867238,0.11985829472541809,2.836780071258545,0.0019882742781192064,0.44648516178131104,0.0
0.00022370337683241814,0.16034655272960663,2.182260036468506,0.00025652366457507014,0.14731465280056,0.0
0.00020059820963069797,0.039371736347675323,1.9095699787139893,0.0002501342387404293,0.14495787024497986,0.0
0.0005868524312973022,0.5821396112442017,2.996619939804077,0.00031118877814151347,0.08134287595748901,0.0
0.0005653392290696502,0.4572909474372864,2.063070058822632,0.0006522832554765046,0.44893261790275574,0.0
0.0005049043102189898,0.042823560535907745,3.329400062561035,0.0007208370952866971,0.6834147572517395,0.0
0.00037101109046489,0.030065126717090607,2.8034400939941406,0.0003627549740485847,0.32436618208885193,0.0
0.0002466551959514618,0.0409085676074028,3.572230100631714,0.0002324216184206307,0.1285298764705658,0.0
0.00033023004652932286,0.03802240639925003,2.992680072784424,0.00020438618957996368,0.06644262373447418,0.0
0.00020002191013190895,0.2545683681964874,1.7922600507736206,0.0003997909079771489,0.035140808671712875,0.0
0.0005728504038415849,0.03221619501709938,3.714900016784668,0.00045803069951944053,0.03485731780529022,0.0
0.0005677372682839632,0.633946418762207,3.1690499782562256,0.00041207970934920013,0.028910890221595764,0.0
0.0003326053556520492,0.0820605456829071,2.567770004272461,0.00034830422373488545,0.042753759771585464,0.0
0.00037361818249337375,0.6033679246902466,2.1196799278259277,0.0008086872403509915,0.2301485240459442,0.0
0.0004050343995913863,0.021795425564050674,4.051199913024902,0.0002320309286005795,0.24314571917057037,0.0
0.00017970161570701748,0.10929745435714722,4.864980220794678,0.00041265468462370336,0.025336790829896927,0.0
0.00027570981183089316,0.6464570164680481,2.611449956893921,0.00029550070757977664,0.17487505078315735,0.0
0.0003836961113847792,0.2384432703256607,2.2505300045013428,0.0008394801407121122,0.7025890350341797,0.0
0.00028543881489895284,0.05043136700987816,2.739459991455078,0.00044429063564166427,0.040010254830121994,0.0
0.0004022790817543864,0.04884776845574379,2.5110299587249756,0.00016045256052166224,0.11451973766088486,0.0
0.0004634861834347248,0.4897918999195099,2.935610055923462,0.0016087746480479836,0.7932188510894775,0.0
0.0003306262369733304,0.027586497366428375,2.4162099361419678,0.00046380888670682907,0.07452068477869034,0.0
0.00041432390571571887,0.037137534469366074,2.363679885864258,0.00023866338597144932,0.09804844111204147,0.0
0.00021592651319224387,0.0994671955704689,2.2615599632263184,0.0002445064310450107,0.030521580949425697,0.0
0.0017680523451417685,0.26472505927085876,2.8550798892974854,0.001088673947378993,0.900593638420105,0.0
0.0004785374039784074,0.13008840382099152,2.2878201007843018,0.0002959823759738356,0.16247127950191498,0.0
0.00040866792551241815,0.06295282393693924,3.137739896774292,0.00047029208508320153,0.035052161663770676,0.0
0.00022332293156068772,0.0693167969584465,2.006730079650879,0.0003959568275604397,0.16225934028625488,0.0
0.00034106141538359225,0.1607852727174759,2.2219600677490234,0.0003782500862143934,0.0987510085105896,0.0
0.00037592879380099475,0.06674554198980331,2.802180051803589,0.00047456735046580434,0.028199434280395508,0.0
0.0006423944723792374,0.32340386509895325,2.166790008544922,0.0005670698592439294,0.6717357039451599,0.0
0.0003080535971093923,0.03291311115026474,3.17792010307312,0.0005682525224983692,0.038540393114089966,0.0
0.0003008357889484614,0.08037664741277695,2.2423601150512695,0.0006906738271936774,0.2208041101694107,0.0
0.0003634103632066399,0.035101450979709625,3.1315999031066895,0.0003499936719890684,0.06220373138785362,0.0
0.00032091696630232036,0.05318424478173256,2.871649980545044,0.00022059051843825728,0.1427970677614212,0.0
0.0005635934066958725,0.05567529797554016,3.606559991836548,0.001040722825564444,0.4312213957309723,0.0
0.0003466357884462923,0.1071719154715538,3.1214399337768555,0.00022688080207444727,0.1574988216161728,0.0
0.0004392536648083478,0.535117506980896,3.5368599891662598,0.0006003643502481282,0.024746136739850044,0.0
0.00027009478071704507,0.0720427930355072,2.191819906234741,0.00022512504074256867,0.09383689612150192,0.0
0.0005554034141823649,0.040346741676330566,3.15231990814209,0.0005725735682062805,0.4043651819229126,0.0
0.0003408845514059067,0.2331390082836151,2.6091699600219727,0.00029836894827894866,0.18562231957912445,0.0
0.00022587255807593465,0.06790465861558914,1.7740099430084229,0.00026612760848365724,0.0334148108959198,0.0
0.0004199586110189557,0.11751724034547806,1.9886200428009033,0.00024663269869051874,0.09901923686265945,0.0
0.0001480767095927149,0.14061512053012848,2.719980001449585,0.00039385678246617317,0.057650141417980194,0.0
0.00022590035223402083,0.12720313668251038,4.300779819488525,0.0008489912142977118,0.3232882618904114,0.0
0.0002398495707893744,0.17390605807304382,2.829430103302002,0.00019165895355399698,0.13450956344604492,0.0
0.000305572320939973,0.37462103366851807,2.1364099979400635,0.00036994120455347,0.04374733567237854,0.0
0.00046465182094834745,0.05271480977535248,2.188110113143921,0.00023961416445672512,0.09407982230186462,0.0
0.00013692627544514835,0.12123744189739227,2.3707098960876465,0.0003156806342303753,0.21099981665611267,0.0
0.0003345451841596514,0.028764817863702774,3.8494200706481934,0.0006531566032208502,0.6610774993896484,0.0
0.0003147610113956034,0.04724520444869995,2.1979100704193115,0.0006281067617237568,0.2641361951828003,0.0
0.00039615438436158,0.20914925634860992,2.5784499645233154,0.0013638971140608191,0.07997921109199524,0.0
