train__pr-q4-9yr__mertic,train__pr-q4-9yr__ampl,train__pr-q4-9yr__energy,test__sddata_9yr__mertic,test__sddata_9yr__ampl,test__sddata_9yr__energy,test__fe-q4-9yr__mertic,test__fe-q4-9yr__ampl,test__fe-q4-9yr__energy,test__pr-q3-9yr__mertic,test__pr-q3-9yr__ampl,test__pr-q3-9yr__energy
0.0007878041360527277,0.6421919465065002,22.533300399780273,0.00017372844740748405,0.07862421125173569,0.0,0.0003536336589604616,0.040905989706516266,8.369020462036133,0.0002811424492392689,0.257493793964386,2.726140022277832
0.0005295902374200523,0.2988886833190918,23.0044002532959,0.0002862788096535951,0.08272340893745422,0.0,0.00022496523160953075,0.24194763600826263,4.487279891967773,0.00010220168769592419,0.1547749638557434,2.9359500408172607
0.00039376766653731465,0.06838200241327286,24.047800064086914,0.0002442392287775874,0.3048546612262726,0.0,0.000344155851053074,0.02347390539944172,3.5037100315093994,0.0002577130508143455,0.05522104725241661,2.3019700050354004
0.00041688416968099773,0.09086067974567413,19.702499389648438,0.0007076050387695432,0.4761785566806793,0.0,0.0002420201344648376,0.0693267285823822,11.174099922180176,0.00048493847134523094,0.2620199918746948,4.339059829711914
0.0029689192306250334,0.8183864951133728,24.48979949951172,0.00021039627608843148,0.09076067805290222,0.0,0.00018939159053843468,0.044001445174217224,4.562320232391357,0.00030711438739672303,0.045841801911592484,4.167910099029541
0.0002745451929513365,0.07524431496858597,22.659500122070312,0.0002151410299120471,0.08576110750436783,0.0,0.0003610521962400526,0.039271220564842224,5.185780048370361,0.0004019753250759095,0.13291111588478088,6.615920066833496
0.0004346647474449128,0.07556329667568207,22.710100173950195,0.0005141930305399001,0.20754393935203552,0.0,0.00028192641912028193,0.10757698118686676,4.081999778747559,0.0003568445099517703,0.08095508813858032,4.855939865112305
0.00020764587679877877,0.1286981701850891,25.899200439453125,0.00013822865730617195,0.06630338728427887,0.0,0.0003783861466217786,0.037572409957647324,4.162030220031738,0.00030089207575656474,0.07236523181200027,7.187290191650391
0.00027649043477140367,0.17773695290088654,22.316099166870117,0.00038909021532163024,0.06657706946134567,0.0,0.00015931685629766434,0.05378299579024315,5.554850101470947,0.00024865716113708913,0.04118175804615021,8.79032039642334
0.00047609032480977476,0.10248710215091705,19.002500534057617,0.0005691794212907553,0.09375212341547012,0.0,0.0001390115066897124,0.13132846355438232,5.195069789886475,0.00040080558392219245,0.07385603338479996,6.305339813232422
0.00031060780747793615,0.315077006816864,20.68910026550293,0.00019335874821990728,0.07506396621465683,0.0,0.00034203429822809994,0.050644401460886,5.427559852600098,0.0003936965949833393,0.3536348342895508,4.818160057067871
0.0009436856489628553,0.5205737352371216,22.613399505615234,0.0004548124852590263,0.0680084228515625,0.0,0.00028252435731701553,0.043645791709423065,4.097010135650635,0.00021685080719180405,0.10310912877321243,5.050270080566406
0.0006409204215742648,0.15803374350070953,21.27079963684082,0.00120576994959265,0.42897218465805054,0.0,0.00041183928260579705,0.03496289253234863,3.5973498821258545,0.00033708030241541564,0.03753291070461273,6.710519790649414
0.0006000964203849435,0.23118945956230164,22.863800048828125,0.00028016240685246885,0.10804347693920135,0.0,0.00026971090119332075,0.03663089498877525,3.454900026321411,0.000481099501485005,0.2844732105731964,6.621819972991943
0.0016321928706020117,0.3888033330440521,23.896499633789062,0.0006056339479982853,0.21872581541538239,0.0,0.0004913121811114252,0.03186281770467758,11.531200408935547,0.0002543655573390424,0.39953339099884033,4.27230978012085
0.0006257666973397136,0.4165874123573303,11.681699752807617,0.0007886482635512948,0.024328172206878662,0.0,0.00014779083721805364,0.1413811445236206,2.605380058288574,0.00048603094182908535,0.026854071766138077,4.732240200042725
0.0004670911584980786,0.30080661177635193,17.99169921875,0.0005532672512345016,0.3402748107910156,0.0,0.00024187019153032452,0.28744298219680786,8.997909545898438,0.00027185454382561147,0.056425925344228745,5.854720115661621
0.0004389912646729499,0.0907956212759018,15.523900032043457,0.0002691496629267931,0.2537674307823181,0.0,0.000395066337659955,0.031288184225559235,4.240419864654541,0.00033262622309848666,0.07253394275903702,4.097010135650635
0.0004978274228051305,0.0485091432929039,16.64080047607422,0.0003886254853568971,0.1654055267572403,0.0,0.00018170617113355547,0.05613500997424126,4.267149925231934,0.0002059200342046097,0.13917623460292816,4.930190086364746
0.00044278393033891916,0.2602476179599762,25.29800033569336,0.0005144324968568981,0.13752220571041107,0.0,0.00021092381211929023,0.12152930349111557,4.48006010055542,0.0003038353461306542,0.031148552894592285,5.389369964599609
0.0005262792692519724,0.07963749021291733,20.91230010986328,0.00026684365002438426,0.032565709203481674,0.0,0.00033244877704419196,0.03824673593044281,3.533869981765747,0.0004929676069878042,0.2567649185657501,6.477089881896973
0.0003107619995716959,0.3177087903022766,24.759700775146484,0.00060967419994995,0.02883979119360447,0.0,0.00039281128556467593,0.04217167943716049,4.761509895324707,0.00037842176971025765,0.07045982033014297,4.147669792175293
0.0007917868788354099,0.21315954625606537,23.01059913635254,0.0004180434043519199,0.04625840112566948,0.0,0.00043157950858585536,0.10032615810632706,2.560110092163086,0.0002482219133526087,0.043640345335006714,2.707129955291748
0.0003922103496734053,0.15500977635383606,18.486299514770508,0.0008182766032405198,0.7422364354133606,0.0,0.00018764709238894284,0.07289844006299973,2.798769950866699,0.0003779302060138434,0.017060203477740288,6.899250030517578
0.0010600854875519872,0.2717800438404083,21.94529914855957,0.00025107432156801224,0.04524727910757065,0.0,0.00041629592305980623,0.030625518411397934,4.49213981628418,0.0005837873322889209,0.048831962049007416,3.313430070877075
0.0005061014089733362,0.305200457572937,20.6476993560791,0.0002753994194790721,0.0812770202755928,0.0,0.0002237923035863787,0.1374581903219223,2.8254599571228027,0.0004738833522424102,0.02776200883090496,7.892079830169678
0.00015789957251399755,0.07059609889984131,19.70199966430664,0.0004228681209497154,0.0720173716545105,0.0,0.00030605439678765833,0.025095362216234207,2.9826300144195557,0.00046126137021929026,0.04452218487858772,3.464139938354492
0.0007084785029292107,0.12112720310688019,25.190000534057617,0.0003102065820712596,0.04703389108181,0.0,0.00027532517560757697,0.0441165454685688,2.4591100215911865,0.00025779171846807003,0.027675624936819077,6.117589950561523
0.0003873433743137866,0.062029775232076645,20.064699172973633,0.0005081468843854964,0.050196025520563126,0.0,0.00025170546723529696,0.06268949061632156,2.783799886703491,0.0001831946719903499,0.1150711327791214,4.946020126342773
0.00030115534900687635,0.09523645788431168,13.231800079345703,0.00046009241486899555,0.06076532602310181,0.0,0.00035653787199407816,0.14754916727542877,2.6653199195861816,0.0005574939423240721,0.02999473549425602,7.138239860534668
0.0005853750044479966,0.14158175885677338,17.747499465942383,0.0005453363410197198,0.11866951733827591,0.0,0.00030035286908969283,0.031696438789367676,4.472070217132568,0.00019828752556350082,0.052752785384655,8.753700256347656
0.000349346810253337,0.24311497807502747,16.33639907836914,0.00027663673972710967,0.0401337668299675,0.0,0.00023423774109687656,0.14655791223049164,3.090090036392212,0.0004981185775250196,0.08812185376882553,2.1835899353027344
0.0005778683698736131,0.2179817110300064,32.19390106201172,0.0003529292007442564,0.026596879586577415,0.0,0.00022266310406848788,0.06168701872229576,2.017509937286377,0.00025866570649668574,0.049979258328676224,4.248889923095703
0.0006607550312764943,0.35786792635917664,31.14590072631836,0.0007014761213213205,0.6518549919128418,0.0,0.00023685896303504705,0.10043290257453918,3.5111498832702637,0.0002974755479954183,0.02757934294641018,2.8419198989868164
0.0008100171107798815,0.7063241004943848,26.92919921875,0.0005929823382757604,0.026784542948007584,0.0,9.373965440317988e-05,0.05054382607340813,2.261229991912842,0.0003533391864039004,0.049808964133262634,2.8738300800323486
0.0003110623511020094,0.12385794520378113,31.43630027770996,0.0003111828409601003,0.25917285680770874,0.0,0.00039292790461331606,0.32469409704208374,3.7028300762176514,0.00015684195386711508,0.09436719119548798,3.080980062484741
0.0008783707162365317,0.44122686982154846,27.768299102783203,0.0012366985902190208,0.6000955104827881,0.0,0.00032246496994048357,0.03539997711777687,3.5401101112365723,0.0006619826890528202,0.025468546897172928,2.2360000610351562
0.0005026948056183755,0.3916904032230377,16.539499282836914,0.00037679923116229475,0.18009908497333527,0.0,0.00019562267698347569,0.15210552513599396,3.346679925918579,0.0008144975872710347,0.6950585246086121,2.2184600830078125
0.0012500223238021135,0.5347605347633362,28.43320083618164,0.0004673681687563658,0.0407467745244503,0.0,0.0006002822192385793,0.39837756752967834,3.596560001373291,0.00046716342330910265,0.04616371542215347,1.9367599487304688
0.0003321722033433616,0.061977144330739975,25.1343994140625,0.0004671826318372041,0.022112082690000534,0.0,0.00019588229770306498,0.0887535884976387,2.667530059814453,0.000519265013281256,0.6580345630645752,3.298490047454834
0.0006419586716219783,0.1965019702911377,20.072999954223633,0.0005433945334516466,0.10830804705619812,0.0,0.00033948192140087485,0.018797582015395164,4.948369979858398,0.0002935263328254223,0.03338802605867386,2.680910110473633
0.0004346560745034367,0.09830198436975479,18.923200607299805,0.0002660370373632759,0.09181122481822968,0.0,0.0006230917060747743,0.6229867339134216,2.6326000690460205,0.00041035821777768433,0.15651726722717285,2.401639938354492
0.0005316013121046126,0.08984048664569855,15.90470027923584,0.00020521356782410294,0.19600728154182434,0.0,0.0002907157177105546,0.7497715950012207,2.382930040359497,0.0002334533928660676,0.22326505184173584,3.867579936981201
0.0015146597288548946,0.6311745643615723,31.674400329589844,0.00034310491173528135,0.07229174673557281,0.0,0.00019810938101727515,0.0744641050696373,2.0422699451446533,0.0005618660361506045,0.22222506999969482,2.3046700954437256
0.0006732364417985082,0.17880412936210632,26.787599563598633,0.00045838835649192333,0.02919642999768257,0.0,0.0001199110338347964,0.10090696066617966,2.463399887084961,0.00027838413370773196,0.062182873487472534,4.99098014831543
0.0006707386928610504,0.4475364089012146,32.82889938354492,0.00043595422175712883,0.06678764522075653,0.0,0.00043765665031969547,0.37040290236473083,2.9200000762939453,0.00021519316942431033,0.301162987947464,3.173949956893921
0.00036708745756186545,0.0696391612291336,23.255399703979492,0.0008163542952388525,0.5907431244850159,0.0,0.0008305286173708737,0.29604822397232056,2.6998798847198486,0.00014970228949096054,0.14527557790279388,3.3957200050354004
0.00045487828901968896,0.04036775231361389,23.53499984741211,0.0011988754849880934,0.2144814431667328,0.0,0.00022998639906290919,0.03288840129971504,2.8841500282287598,0.0005994960083626211,0.051508087664842606,4.034450054168701
0.0013087913393974304,0.7122812271118164,28.962799072265625,0.00022426445502787828,0.09464474767446518,0.0,0.000690302811563015,0.039161182940006256,5.667329788208008,0.0004620474937837571,0.0240432471036911,3.7175700664520264
0.00050871551502496,0.2879300117492676,24.929800033569336,0.00027954604593105614,0.03205661475658417,0.0,0.00033604595228098333,0.0733436644077301,2.527869939804077,0.0005132207297720015,0.03745485097169876,4.93366003036499
0.0020135033410042524,0.6097135543823242,54.01449966430664,0.0002857660874724388,0.30506661534309387,0.0,0.0001987164723686874,0.15629655122756958,3.0646300315856934,0.0010502900695428252,0.5518333315849304,4.908810138702393
0.0008794001187197864,0.4046054184436798,53.864601135253906,0.00028952446882613003,0.4653494358062744,0.0,0.00021761048992630094,0.02379590831696987,5.442049980163574,0.00040191353764384985,0.3702773451805115,2.7016000747680664
0.0025539787020534277,0.26398181915283203,55.937198638916016,0.0006766339647583663,0.3951632082462311,0.0,0.00036703451769426465,0.2887987196445465,3.6199800968170166,0.0003650436701718718,0.0684635266661644,4.577809810638428
0.0002482623385731131,0.10766393691301346,47.339698791503906,0.00022446947696153075,0.0508696511387825,0.0,0.0003901192103512585,0.20646798610687256,2.334700107574463,0.0006096074939705431,0.26857081055641174,4.7738800048828125
0.0002699849719647318,0.04662622511386871,47.26390075683594,0.0003856503462884575,0.0692342147231102,0.0,0.0004620089603122324,0.570387065410614,2.953819990158081,0.00031068958924151957,0.13135822117328644,3.0800299644470215
0.0003394234227016568,0.09722532331943512,51.8760986328125,0.00028240084066055715,0.08217078447341919,0.0,0.00037504793726839125,0.046027518808841705,4.037260055541992,0.00023851465084590018,0.04785856604576111,3.5193300247192383
0.001958789536729455,0.5658970475196838,49.989498138427734,0.00027909057098440826,0.09038466960191727,0.0,0.0008338981424458325,0.5327354669570923,2.5815200805664062,0.0006906067719683051,0.5714611411094666,4.568920135498047
0.00019225481082685292,0.11232209950685501,48.212398529052734,0.00036881008418276906,0.07698662579059601,0.0,0.00021104775078129023,0.03330766037106514,2.196619987487793,0.00046325926086865366,0.5027336478233337,4.444240093231201
0.0015128030208870769,0.46525412797927856,55.08319854736328,0.0007925573154352605,0.633954644203186,0.0,0.0008153535891324282,0.0302438922226429,4.410860061645508,0.00033749270369298756,0.32658571004867554,3.461440086364746
0.0010272838408127427,0.3456667959690094,50.00090026855469,0.00026077154325321317,0.157163605093956,0.0,0.000193891697563231,0.3820848762989044,3.03656005859375,0.0002163087046938017,0.26232367753982544,4.5655999183654785
0.0004130288725718856,0.19870024919509888,51.70399856567383,0.00017779752670321614,0.14838069677352905,0.0,0.00026584137231111526,0.04395852982997894,3.4549899101257324,0.00031996320467442274,0.16977009177207947,4.6208600997924805
0.0008295100415125489,0.18550153076648712,49.514801025390625,0.00035895651672035456,0.062156789004802704,0.0,0.00037974840961396694,0.030551571398973465,4.273270130157471,0.0003713887417688966,0.034842394292354584,3.353559970855713
0.0010007810778915882,0.19595687091350555,56.7140007019043,0.00032503579859621823,0.40827569365501404,0.0,0.0003995338920503855,0.030436469241976738,3.9957900047302246,0.0003516697615850717,0.3481750786304474,2.728219985961914
0.0007215274963527918,0.10223250836133957,46.79389953613281,0.00036100720171816647,0.16402840614318848,0.0,0.00014910065510775894,0.10613808780908585,2.6648199558258057,0.0003337963134981692,0.28491640090942383,3.27170991897583
0.0008265138021670282,0.10689112544059753,59.731300354003906,0.0002903294225689024,0.1438874900341034,0.0,0.0001796948490664363,0.16774652898311615,4.033440113067627,0.0002534272207412869,0.13137780129909515,3.433540105819702
0.004285460337996483,0.6079424619674683,58.78990173339844,0.00045376905472949147,0.04920541122555733,0.0,0.0002895487123169005,0.08568410575389862,2.837660074234009,0.00025681935949251056,0.19461485743522644,3.107330083847046
0.0007306973566301167,0.2075372040271759,37.1421012878418,0.0006744752754457295,0.31191912293434143,0.0,0.00011690409883158281,0.050191693007946014,2.5697898864746094,0.0004855276201851666,0.30135196447372437,3.617810010910034
0.00039335028850473464,0.11805669963359833,59.01789855957031,0.0010885688243433833,0.26648569107055664,0.0,0.000561688793823123,0.7240285873413086,4.640600204467773,0.00038028910057619214,0.3157966136932373,3.764620065689087
0.0007961917435750365,0.2740820348262787,66.94580078125,0.00022513886506203562,0.11724181473255157,0.0,0.00024586409563198686,0.3678015470504761,3.2158401012420654,0.0002910136245191097,0.14237922430038452,3.4322500228881836
0.00040502892807126045,0.11814705282449722,30.068899154663086,0.00031791903893463314,0.3148519694805145,0.0,0.00038908442365936935,0.02006717026233673,3.6451098918914795,0.00015050385263748467,0.06200852990150452,4.967100143432617
0.0004416107840370387,0.0699915736913681,55.287200927734375,0.0003846770850941539,0.0938357561826706,0.0,0.0009282248793169856,0.5722599625587463,2.8720099925994873,0.0005690789548680186,0.4005299508571625,3.1316099166870117
0.0005398011417128146,0.14951622486114502,41.100399017333984,0.00048630835954099894,0.08014488220214844,0.0,0.000554004916921258,0.04403357952833176,6.813139915466309,0.000844667898491025,0.4268277585506439,2.8293399810791016
0.0011089370818808675,0.429301381111145,69.99330139160156,0.0006942733889445662,0.3668211102485657,0.0,0.000396292976802215,0.04462449997663498,6.299429893493652,0.00029330645338632166,0.03644140809774399,3.2998199462890625
0.0005025319987908006,0.07602165639400482,57.471500396728516,0.0002880762331187725,0.10356348752975464,0.0,0.0001867832470452413,0.05376120284199715,4.1687397956848145,0.00032607081811875105,0.03445928543806076,2.346329927444458
0.00038701880839653313,0.09200646728277206,50.347900390625,0.00029678057762794197,0.0515250526368618,0.0,0.0002599250874482095,0.2383735030889511,2.7054800987243652,0.0002052650525001809,0.32591530680656433,4.404709815979004
0.0020302259363234043,0.29633593559265137,133.27000427246094,0.0012793407076969743,0.46895912289619446,0.0,0.0002015748614212498,0.02642384171485901,2.1153900623321533,0.000546029768884182,0.16560226678848267,4.282370090484619
0.0009322534897364676,0.38971826434135437,122.73400115966797,0.000705827958881855,0.33077430725097656,0.0,0.000233555692830123,0.5310518145561218,3.8025500774383545,0.00024130326346494257,0.08374008536338806,4.115489959716797
0.0013093955349177122,0.4909101724624634,108.06700134277344,0.00012356849038042128,0.12349338829517365,0.0,0.0005225245840847492,0.360552042722702,3.104569911956787,0.0002903244167100638,0.07456915825605392,4.194540023803711
0.0006954447599127889,0.0779242292046547,56.04100036621094,0.00027645216323435307,0.1173124685883522,0.0,0.00021439931879285723,0.04412666708230972,4.21028995513916,0.00032313610427081585,0.03489368408918381,6.3442702293396
0.0004578868974931538,0.20615918934345245,108.44999694824219,0.0003984193899668753,0.015768198296427727,0.0,0.0004658361431211233,0.03975430130958557,5.077730178833008,0.0001422946370439604,0.2232798933982849,4.1249799728393555
0.0013835805002599955,0.2607536315917969,82.69999694824219,0.0005165333859622478,0.3013019561767578,0.0,0.00026171558420173824,0.06210319325327873,3.069420099258423,0.00046716260840184987,0.7777852416038513,4.157839775085449
0.002013614634051919,0.44997164607048035,89.85420227050781,0.0007040300988592207,0.30597585439682007,0.0,0.00024380678951274604,0.03904057666659355,4.235179901123047,0.00039836298674345016,0.08047209680080414,4.103250026702881
0.00141917506698519,0.13633151352405548,117.33200073242188,0.0003748807648662478,0.048998039215803146,0.0,0.00036507900222204626,0.12568776309490204,2.9683101177215576,0.0004584898706525564,0.4098455607891083,5.297999858856201
0.002830954035744071,0.2374018430709839,184.2519989013672,0.0002503356954548508,0.07073734700679779,0.0,0.0008762517245486379,0.19237349927425385,2.469789981842041,0.00045903309364803135,0.08255095779895782,2.7021000385284424
0.0021714484319090843,0.41702795028686523,165.33799743652344,0.00028223154367879033,0.04105670005083084,0.0,0.0004070612194482237,0.05186035484075546,2.5924999713897705,0.00012628156400751323,0.11192215234041214,4.107100009918213
0.0015435067471116781,0.370383083820343,332.4960021972656,0.00020892969041597098,0.0986739844083786,0.0,0.0001770629605744034,0.19015352427959442,2.238919973373413,0.0004172162734903395,0.06166861578822136,2.5916500091552734
0.0037762776482850313,0.34745824337005615,485.73699951171875,0.001304658013395965,0.4308089315891266,0.0,0.00016718411643523723,0.04779874160885811,2.7610599994659424,0.00019776301633100957,0.12328869104385376,3.5108399391174316
0.0003672130114864558,0.04338742047548294,3.459559917449951,0.0001911220169859007,0.07247360050678253,0.0,0.0001988338044611737,0.1241278126835823,3.19773006439209,0.0003729066520463675,0.15159356594085693,4.888269901275635
0.00017949439643416554,0.2743440866470337,1.5250699520111084,0.0004303491732571274,0.04160932078957558,0.0,0.0008641753811389208,0.5488938689231873,3.372260093688965,0.0003406976175028831,0.14657855033874512,3.758549928665161
0.00018744354019872844,0.042290881276130676,1.2463500499725342,0.000255598162766546,0.13035568594932556,0.0,0.000228807344683446,0.4270564317703247,2.0276899337768555,0.0003433281963225454,0.07752557843923569,2.6028599739074707
0.0009649447747506201,0.20243039727210999,2.115230083465576,0.00022009355598129332,0.15421295166015625,0.0,0.0003211841103620827,0.024621151387691498,4.336569786071777,0.0007634172216057777,0.43458661437034607,4.549570083618164
0.00032191770151257515,0.04447651281952858,1.525230050086975,0.00028038330492563546,0.0455075204372406,0.0,0.00023822837101761252,0.21388234198093414,4.213789939880371,0.0002572478842921555,0.0310873631387949,2.9178500175476074
0.00032347405795007944,0.05571663752198219,3.2046899795532227,0.0003538519376888871,0.028462640941143036,0.0,0.00023513018095400184,0.03557560592889786,2.6392199993133545,0.0003154854930471629,0.1525910496711731,3.2364799976348877
0.00028640934033319354,0.046313341706991196,2.6698100566864014,0.0006953059346415102,0.04658769816160202,0.0,0.00017993788060266525,0.08370138704776764,3.3356900215148926,0.0005202476168051362,0.32551711797714233,3.5972399711608887
0.0005811218288727105,0.09963686019182205,2.004699945449829,0.0003053770924452692,0.10319545120000839,0.0,0.00020651009981520474,0.07246113568544388,2.961549997329712,0.0003574866568669677,0.2518473267555237,4.527979850769043
0.0002809857251122594,0.06762567162513733,1.9278899431228638,0.00014474014460574836,0.08181004226207733,0.0,0.0002257802407257259,0.05118316039443016,3.6979598999023438,0.000341039733029902,0.050931062549352646,2.669830083847046
0.00015663387603126466,0.21924924850463867,2.4623000621795654,0.0005819354555569589,0.1637745499610901,0.0,0.00019063494983129203,0.058646805584430695,5.40762996673584,0.0004887912655249238,0.055815838277339935,3.663599967956543
0.00026902990066446364,0.14499202370643616,1.1665899753570557,0.0005676300497725606,0.45340827107429504,0.0,0.000350415357388556,0.3357444107532501,3.937150001525879,0.00038731220411136746,0.0360151082277298,3.0052900314331055
0.0004997216165065765,0.042050741612911224,2.695199966430664,0.00020342170319054276,0.21397052705287933,0.0,0.0003120575565844774,0.027652869001030922,3.398289918899536,0.0002313293080078438,0.019827499985694885,3.184309959411621
0.00047607877058908343,0.10145720094442368,1.9645899534225464,0.0003460339503362775,0.043427158147096634,0.0,0.00013752524682786316,0.23531655967235565,2.819010019302368,0.0002943561412394047,0.08306971192359924,3.764739990234375
0.00023918802617117763,0.04838443920016289,1.6129399538040161,0.00043720324174501,0.2815420627593994,0.0,0.0006687580607831478,0.023767869919538498,3.788409948348999,0.0003727787116076797,0.03148172050714493,3.323509931564331
0.0018036996480077505,0.6778578162193298,1.978559970855713,0.0003140886838082224,0.6626316905021667,0.0,0.0005006185965612531,0.01478304248303175,2.0873799324035645,0.00048070770571939647,0.0489799864590168,2.5013599395751953
0.00038459606003016233,0.09055300056934357,2.244489908218384,0.00019242397684138268,0.11228053271770477,0.0,0.00032398878829553723,0.41930073499679565,2.8261799812316895,0.0001492009760113433,0.11521105468273163,2.259119987487793
0.0002606358320917934,0.054660532623529434,1.5105799436569214,0.00044820879702456295,0.20513588190078735,0.0,0.0004163298290222883,0.30684763193130493,3.0313498973846436,0.00032819289481267333,0.6289608478546143,4.460090160369873
0.00038918841164559126,0.09581635892391205,2.3346199989318848,0.00015713419998064637,0.08033744990825653,0.0,0.00023609738855157048,0.08177567273378372,3.511159896850586,0.00024384363496210426,0.028105972334742546,2.9316399097442627
0.0006534552667289972,0.046107541769742966,1.7266499996185303,0.0004644159635063261,0.057579949498176575,0.0,0.00041508462163619697,0.03773966804146767,3.4960999488830566,0.0005152439698576927,0.22890569269657135,3.695199966430664
0.00032523166737519205,0.04474036768078804,3.9249799251556396,0.0001801072939997539,0.0898464024066925,0.0,0.0004348627699073404,0.05578617751598358,1.7663500308990479,0.00014151306822896004,0.04625369980931282,3.097090005874634
0.00036515609826892614,0.08901390433311462,2.6268200874328613,0.0007727775955572724,0.7233265042304993,0.0,0.00028597956406883895,0.2005220204591751,2.9642601013183594,0.00033293195883743465,0.04969918355345726,4.768799781799316
0.0009000191930681467,0.051458101719617844,1.6099200248718262,0.00021218106849119067,0.11140203475952148,0.0,0.00022910669213160872,0.0375526025891304,5.6550397872924805,0.0004391797410789877,0.05060127004981041,3.3439199924468994
0.000445308571215719,0.02699817530810833,2.7993600368499756,0.00026960711693391204,0.17975862324237823,0.0,0.00020304025383666158,0.16353988647460938,2.003429889678955,0.00026425847318023443,0.2144383192062378,4.7441301345825195
0.0019238719251006842,0.47503355145454407,1.7386800050735474,0.0005392722669057548,0.28669223189353943,0.0,0.0003028749779332429,0.04701458662748337,2.3968799114227295,0.00027834190404973924,0.04699224233627319,4.602320194244385
0.0006581649649888277,0.15896017849445343,2.1515400409698486,0.0002290001284563914,0.06601647287607193,0.0,0.00020490444148890674,0.03343706578016281,4.888619899749756,0.0002815538609866053,0.03238493204116821,3.84525990486145
0.00043921591714024544,0.06000363454222679,1.918179988861084,0.00026758998865261674,0.1733352243900299,0.0,0.0003103792550973594,0.023522062227129936,4.94936990737915,0.00020548293832689524,0.5114642977714539,3.1179800033569336
0.0001359562884317711,0.13589437305927277,2.650979995727539,0.00024066187324933708,0.18669362366199493,0.0,0.00022590656590182334,0.2901786267757416,2.567389965057373,0.0008454906055703759,0.07267049700021744,6.73475980758667
0.00019165078992955387,0.04637140408158302,1.4397399425506592,0.0004137264331802726,0.03381383419036865,0.0,0.00026569952024146914,0.03135200962424278,4.712470054626465,0.000258958141785115,0.0778418704867363,4.544459819793701
