train__pr-q4-9yr__mertic,train__pr-q4-9yr__ampl,train__pr-q4-9yr__energy,test__fe-q4-9yr__mertic,test__fe-q4-9yr__ampl,test__fe-q4-9yr__energy,train__fe-q4-9yr__energy
0.0003202082880306989,0.11814705282449722,30.068899154663086,0.0004810163227375597,0.04304518550634384,,8.067259788513184
0.0005211116513237357,0.0699915736913681,55.287200927734375,0.000515391759108752,0.046405401080846786,,4.932990074157715
0.0005354392342269421,0.14951622486114502,41.100399017333984,0.0001392737467540428,0.16577833890914917,,4.641129970550537
0.0012402557767927647,0.429301381111145,69.99330139160156,0.0004217735549900681,0.24953827261924744,,5.646480083465576
0.0008609111537225544,0.07602165639400482,57.471500396728516,0.0003183119115419686,0.2784152328968048,,4.104740142822266
0.00026464430266059935,0.09200646728277206,50.347900390625,0.00035007059341296554,0.10967018455266953,,6.553999900817871
0.0014060375979170203,0.29633593559265137,133.27000427246094,0.0004969205474480987,0.05893533304333687,,4.474609851837158
0.0010591233149170876,0.38971826434135437,122.73400115966797,0.0008638190920464694,0.221141517162323,,4.259510040283203
0.0014357068575918674,0.4909101724624634,108.06700134277344,0.00030478383996523917,0.13840541243553162,,7.392739772796631
0.0003666004922706634,0.0779242292046547,56.04100036621094,0.00032352868583984673,0.034350186586380005,,5.343790054321289
0.0020523068960756063,0.20615918934345245,108.44999694824219,0.00040540023474022746,0.027665194123983383,,3.665709972381592
0.001956772059202194,0.2607536315917969,82.69999694824219,0.00023550295736640692,0.06513262540102005,,5.239840030670166
0.0025499179027974606,0.44997164607048035,89.85420227050781,0.00220313249155879,0.35120075941085815,,3.6565001010894775
0.000829768308904022,0.13633151352405548,117.33200073242188,0.0002134964452125132,0.38753411173820496,,6.23783016204834
0.0009810770861804485,0.2374018430709839,184.2519989013672,0.0001608004968147725,0.054302606731653214,,8.880660057067871
0.0016052799765020609,0.41702795028686523,165.33799743652344,0.00026661899755708873,0.03511276841163635,,4.80817985534668
0.004463606979697943,0.370383083820343,332.4960021972656,0.0027026436291635036,0.6888066530227661,,3.896899938583374
0.002558378269895911,0.34745824337005615,485.73699951171875,0.00019752021762542427,0.09912671148777008,,5.22859001159668
0.0003465443733148277,0.04338742047548294,3.459559917449951,0.0005180133739486337,0.31027650833129883,,5.605889797210693
0.0003028564970009029,0.2743440866470337,1.5250699520111084,0.0006703721592202783,0.03656861558556557,,7.928329944610596
0.0003617974289227277,0.042290881276130676,1.2463500499725342,0.0004008999967481941,0.03306512534618378,,6.312679767608643
0.00041013312875293195,0.20243039727210999,2.115230083465576,0.0002953702933155,0.15811727941036224,,5.272019863128662
0.00038828226388432086,0.04447651281952858,1.525230050086975,0.0002852552861440927,0.029848629608750343,,3.9268200397491455
0.00018245764658786356,0.05571663752198219,3.2046899795532227,0.000341360253514722,0.17460274696350098,,3.951469898223877
0.0004191201296634972,0.046313341706991196,2.6698100566864014,0.0014743590727448463,0.5721367001533508,,6.128880023956299
0.0005276603042148054,0.09963686019182205,2.004699945449829,0.00042575655970722437,0.15637555718421936,,5.364099979400635
0.0004233696963638067,0.06762567162513733,1.9278899431228638,0.00014588888734579086,0.20149590075016022,,4.1730499267578125
0.00025789093342609704,0.21924924850463867,2.4623000621795654,0.00021020506392233074,0.17457325756549835,,4.118340015411377
0.0002855476923286915,0.14499202370643616,1.1665899753570557,0.00031609233701601624,0.5481566190719604,,4.16156005859375
0.0005702404887415469,0.042050741612911224,2.695199966430664,0.00030798689112998545,0.03485659509897232,,3.6814301013946533
0.00034614396281540394,0.10145720094442368,1.9645899534225464,0.0006430596695281565,0.025771476328372955,,4.709129810333252
0.00036333699245005846,0.04838443920016289,1.6129399538040161,0.0002406762505415827,0.029614679515361786,,5.805160045623779
0.001317609683610499,0.6778578162193298,1.978559970855713,0.0001682322472333908,0.048497721552848816,,4.537390232086182
0.00037947602686472237,0.09055300056934357,2.244489908218384,0.0004077348276041448,0.024140074849128723,,5.04311990737915
0.00036789217847399414,0.054660532623529434,1.5105799436569214,0.0006879069842398167,0.04242059588432312,,5.10552978515625
0.0002443648118060082,0.09581635892391205,2.3346199989318848,0.00020111716003157198,0.5750748515129089,,6.1132001876831055
0.0005372744053602219,0.046107541769742966,1.7266499996185303,0.00015157264715526253,0.36282992362976074,,4.8267598152160645
0.00035425147507339716,0.04474036768078804,3.9249799251556396,0.00030603885534219444,0.04187721386551857,,4.251699924468994
0.00028256146470084786,0.08901390433311462,2.6268200874328613,0.0005353934247978032,0.053824808448553085,,5.480710029602051
0.0003097682201769203,0.051458101719617844,1.6099200248718262,0.0004517862689681351,0.07290108501911163,,4.011750221252441
0.0004598551895469427,0.02699817530810833,2.7993600368499756,0.00026029511354863644,0.03158881515264511,,6.880929946899414
0.0009743456612341106,0.47503355145454407,1.7386800050735474,0.0002340883802389726,0.059286803007125854,,12.09850025177002
0.0005537045653909445,0.15896017849445343,2.1515400409698486,0.0003384927986189723,0.041276827454566956,,4.871099948883057
0.00037969343247823417,0.06000363454222679,1.918179988861084,0.0002802227681968361,0.028099853545427322,,4.237410068511963
0.00022718345280736685,0.13589437305927277,2.650979995727539,0.0004010736010968685,0.08539558202028275,,4.4408698081970215
0.0004071189323440194,0.04637140408158302,1.4397399425506592,0.0006729515152983367,0.4537743926048279,,7.958620071411133
0.00031784959719516337,0.04697095602750778,1.6985299587249756,0.000798941997345537,0.49796250462532043,,3.4065699577331543
0.00012983188207726926,0.04686184227466583,2.3238399028778076,0.0001349302037851885,0.4267483055591583,,4.673270225524902
0.00021168540115468204,0.07759756594896317,1.9323899745941162,0.0004421507765073329,0.39954179525375366,,7.368340015411377
0.00029687597998417914,0.07426320761442184,2.1726601123809814,0.0007244724547490478,0.6551715135574341,,3.99714994430542
0.00022134240134619176,0.03862037509679794,1.6228599548339844,0.0005083001451566815,0.039557989686727524,,5.787010192871094
0.00024484051391482353,0.06785383820533752,1.4135600328445435,0.00017801381181925535,0.10107927769422531,,4.085690021514893
0.00019305669411551207,0.5352688431739807,2.3493800163269043,0.0005999069544486701,0.31151556968688965,,5.365210056304932
0.0003817533724941313,0.08271973580121994,1.9939299821853638,0.000448968552518636,0.04052678868174553,,6.014400005340576
0.00021629012189805508,0.034268539398908615,1.8467400074005127,0.00044462652294896543,0.026330221444368362,,6.412519931793213
0.00011243425979046151,0.05337829515337944,1.8338299989700317,0.0009583189385011792,0.35023462772369385,,3.26813006401062
0.0003517907462082803,0.0212286077439785,1.8857799768447876,0.00023653885000385344,0.025511272251605988,,5.172969818115234
0.00018622935749590397,0.07381478697061539,1.9086799621582031,0.00033815036294981837,0.121057890355587,,4.934309959411621
0.0013369739754125476,0.8384649753570557,2.6855900287628174,0.00012827278987970203,0.10760515183210373,,3.936500072479248
0.0004231722268741578,0.02601521648466587,3.107290029525757,0.00044978727237321436,0.027918286621570587,,5.348130226135254
0.00012071870878571644,0.06336035579442978,2.0985701084136963,0.0002588616334833205,0.3785173296928406,,4.206510066986084
0.00029106606962159276,0.10974565893411636,1.6341899633407593,0.00026315415743738413,0.04344639927148819,,4.665470123291016
0.00027263627271167934,0.030893072485923767,3.1492700576782227,0.00015947653446346521,0.0641603022813797,,2.907099962234497
0.00017085553554352373,0.09181512147188187,2.6482999324798584,0.0021974181290715933,0.29204052686691284,,6.5426201820373535
0.0003254339681006968,0.2377452254295349,2.356290102005005,0.00033289112616330385,0.02848896197974682,,6.211420059204102
0.00034864479675889015,0.08616524189710617,2.1332199573516846,0.0008040107786655426,0.21120284497737885,,5.35830020904541
0.0002055923396255821,0.08321311324834824,2.477060079574585,0.00011776242172345519,0.06497812271118164,,5.0060200691223145
0.0003092813421972096,0.04999198019504547,1.6308300495147705,0.0006925322813913226,0.4095841348171234,,4.886919975280762
7.399058085866272e-05,0.08610876649618149,2.0342800617218018,0.0004100120859220624,0.4039345979690552,,6.314670085906982
0.00017816678155213594,0.09783435612916946,2.950119972229004,0.0005628264625556767,0.5640971660614014,,4.901810169219971
0.00025598201318643987,0.06747137755155563,2.2311599254608154,0.0006531227845698595,0.09999119490385056,,3.067009925842285
0.0021378505043685436,0.5473751425743103,2.445849895477295,0.00042740144999697804,0.3027695119380951,,4.796929836273193
0.0003702780813910067,0.20023009181022644,2.520819902420044,0.00033951460500247777,0.04515841230750084,,4.776100158691406
0.00015952186367940158,0.13473142683506012,2.0806000232696533,0.0002131922374246642,0.14486196637153625,,4.903779983520508
0.0004776676942128688,0.254916250705719,1.653480052947998,0.00025968020781874657,0.17671026289463043,,5.159820079803467
0.00034129456616938114,0.10278032720088959,2.8427200317382812,0.0003380494599696249,0.6003050804138184,,5.047860145568848
0.00041290890658274293,0.02771526575088501,2.564650058746338,0.0007286041509360075,0.39751261472702026,,3.676919937133789
0.0002207112411269918,0.07924532145261765,1.924720048904419,0.0004902114742435515,0.12362074106931686,,3.814500093460083
0.0002650983806233853,0.06300907582044601,1.6732499599456787,0.00018795669893734157,0.08826214075088501,,4.2960100173950195
0.0002845596172846854,0.02671881951391697,1.7664899826049805,0.00016617147775832564,0.13879914581775665,,6.575860023498535
0.0008410087903030217,0.4675786793231964,2.1682000160217285,0.000578644045162946,0.5530402064323425,,6.257579803466797
0.00039435832877643406,0.04591665789484978,2.210659980773926,0.00022678152890875936,0.03274094685912132,,4.95566987991333
0.00016827729996293783,0.0695921778678894,1.7729099988937378,0.000594400626141578,0.0360126830637455,,5.298369884490967
0.000283172499621287,0.04782013222575188,3.801490068435669,0.00037850800435990095,0.05072363093495369,,4.465410232543945
0.0003826321626547724,0.03560454770922661,1.6663099527359009,0.0003575706505216658,0.5955469012260437,,4.879670143127441
0.00015033270756248385,0.09317056089639664,1.5775200128555298,0.0004362725012470037,0.6736540198326111,,5.53872013092041
0.00023270898964256048,0.12297555804252625,2.775059938430786,0.0005002004909329116,0.3742169439792633,,4.17248010635376
0.00022777671983931214,0.023467348888516426,2.2225799560546875,0.0005054406356066465,0.30293017625808716,,4.145390033721924
0.0004030218697153032,0.4754582643508911,3.4961400032043457,0.0002633043914102018,0.049792904406785965,,6.808020114898682
0.00024529729853384197,0.040295008569955826,2.218019962310791,0.00041769127710722387,0.04410488158464432,,5.2174201011657715
0.00027821760158985853,0.04002641141414642,2.7077701091766357,0.0002672053233254701,0.42221686244010925,,7.23790979385376
0.00012770456669386476,0.04445505142211914,1.8741799592971802,0.0006580787594430149,0.021675221621990204,,8.708609580993652
0.0002344528620596975,0.06542467325925827,1.9838500022888184,0.0005802303203381598,0.02746822126209736,,4.555409908294678
0.000386522471671924,0.15385563671588898,1.7243599891662598,0.0006440688739530742,0.04756941273808479,,7.763120174407959
0.00045139281428419054,0.15657077729701996,2.7056000232696533,0.0002629588998388499,0.1258719563484192,,6.128429889678955
0.00033374797203578055,0.345384418964386,2.4558699131011963,0.0003343287971802056,0.048178382217884064,,3.323080062866211
0.00035146402660757303,0.14515919983386993,2.1505000591278076,0.0007433338323608041,0.6045042276382446,,5.401010036468506
9.863162267720327e-05,0.0589633472263813,3.9177300930023193,0.0005696432199329138,0.051697492599487305,,5.15431022644043
0.0006461301236413419,0.41901135444641113,2.1262900829315186,0.0009775348007678986,0.6053184866905212,,4.661399841308594
0.00045024894643574953,0.16551142930984497,3.097450017929077,0.0004927206318825483,0.0475502647459507,,6.279019832611084
0.0002428520383546129,0.09473946690559387,2.285629987716675,0.0003291097527835518,0.40396323800086975,,5.04095983505249
0.00040722981793805957,0.02492612972855568,2.684720039367676,0.000688699830789119,0.04882630333304405,,3.5938899517059326
0.00037440424785017967,0.09648413211107254,3.1268599033355713,0.00029277504654601216,0.055718615651130676,,6.151790142059326
0.00031544012017548084,0.021719137206673622,2.4930100440979004,0.00038788458914496005,0.3091430962085724,,4.596570014953613
0.00035584732540883124,0.07787995040416718,2.9654300212860107,0.0003842671576421708,0.1537812203168869,,5.336390018463135
0.00018667058611754328,0.06555457413196564,2.0447099208831787,0.00048592808889225125,0.024287858977913857,,6.132649898529053
0.0001062665251083672,0.1621551513671875,2.545380115509033,0.0003030923253390938,0.02563689835369587,,5.259339809417725
0.0007313373498618603,0.38112032413482666,2.6697099208831787,0.0005107306060381234,0.02864587865769863,,5.026659965515137
0.00013292449875734746,0.07024233043193817,2.759929895401001,0.0005854871706105769,0.059535279870033264,,5.15231990814209
0.00012647385301534086,0.12111206352710724,2.4736599922180176,0.00046059227315708995,0.059496983885765076,,4.84975004196167
0.00029600303969345987,0.23586568236351013,2.125109910964966,0.00027771579334512353,0.4327917993068695,,4.895740032196045
0.0002915190707426518,0.11276736110448837,2.4267098903656006,0.00016276194946840405,0.2510524392127991,,3.838479995727539
0.00019553258607629687,0.07616804540157318,5.093080043792725,0.0002396273921476677,0.045938603579998016,,4.856599807739258
0.0003463382017798722,0.04088190943002701,3.430109977722168,0.00035724014742299914,0.32184842228889465,,3.5403499603271484
0.0004404994542710483,0.03684566915035248,1.87785005569458,0.000672269961796701,0.36183732748031616,,5.8300299644470215
0.00012429167691152543,0.05555827543139458,2.059580087661743,0.0004100231744814664,0.02500699833035469,,6.4385199546813965
0.0003641775983851403,0.688504695892334,3.7813498973846436,0.00025997034390456975,0.4644836187362671,,6.206079959869385
0.0002628306101541966,0.14089816808700562,3.293179988861084,0.0005504351574927568,0.039293888956308365,,4.597070217132568
0.0004657229292206466,0.14417922496795654,2.9910800457000732,0.0001971645833691582,0.17891988158226013,,4.200630187988281
0.00039849989116191864,0.025358736515045166,2.7860500812530518,0.00013547991693485528,0.09390944242477417,,4.575520038604736
0.0005381867522373796,0.026627780869603157,2.290030002593994,0.0006692325114272535,0.13519640266895294,,5.644899845123291
0.00021108295186422765,0.028032662346959114,2.066149950027466,0.00020864696125499904,0.08362061530351639,,5.1226301193237305
0.0007076227338984609,0.03276040405035019,3.426919937133789,0.0004737787530757487,0.24181118607521057,,6.932040214538574
0.00018540187738835812,0.0879218801856041,2.446039915084839,0.0001681639696471393,0.3460002541542053,,4.846610069274902
0.00022255891235545278,0.04522402957081795,2.565929889678955,0.0006681330851279199,0.05488494038581848,,6.597330093383789
0.000388480955734849,0.10903925448656082,2.125459909439087,0.0005390880978666246,0.07112304121255875,,5.422830104827881
9.743982082000002e-05,0.07972220331430435,2.763849973678589,0.00016639432578813285,0.08051988482475281,,6.997779846191406
0.00028366080368869007,0.16981446743011475,1.9325300455093384,0.00040416463161818683,0.19539280235767365,,4.114099979400635
0.00023508854792453349,0.0452091209590435,2.7477900981903076,0.0005408299039117992,0.1429765224456787,,5.020349979400635
0.0002107571781380102,0.03148923069238663,3.361269950866699,0.00017914471391122788,0.03474831581115723,,10.333700180053711
0.00016493369184900075,0.32545509934425354,1.9172699451446533,0.00016706543101463467,0.08570105582475662,,9.222479820251465
0.0002740568306762725,0.03711088001728058,4.269839763641357,0.00022977574553806335,0.04841034859418869,,8.096650123596191
0.00033756534685380757,0.05072120204567909,2.273829936981201,0.00022795854602009058,0.07463885098695755,,7.092030048370361
0.00031471712281927466,0.1874346137046814,2.787260055541992,0.00019289078772999346,0.16534896194934845,,8.304619789123535
0.0004346027853898704,0.02789757214486599,1.9264099597930908,0.0002310519921593368,0.06449174880981445,,9.938949584960938
0.0005221189931035042,0.28007078170776367,3.4344499111175537,0.0002777615445666015,0.061086855828762054,,7.509109973907471
0.00031944169313646853,0.32373371720314026,3.3456499576568604,0.0004883274668827653,0.5414375066757202,,5.518099784851074
0.0006471601664088666,0.22395236790180206,2.300909996032715,0.0006921908934600651,0.4038026034832001,,7.338369846343994
0.00036520700086839497,0.03485950827598572,2.432919979095459,0.0002118596457876265,0.08808784186840057,,6.575769901275635
0.00013048159598838538,0.11985829472541809,2.836780071258545,0.0001480998907936737,0.11881393194198608,,6.702139854431152
0.00028882300830446184,0.16034655272960663,2.182260036468506,0.0006148878019303083,0.047131672501564026,,9.492879867553711
0.0004456228925846517,0.039371736347675323,1.9095699787139893,0.0005251712864264846,0.13846395909786224,,7.866950035095215
0.0003013904206454754,0.5821396112442017,2.996619939804077,0.0002713557914830744,0.09622801095247269,,8.366129875183105
0.0006475902046076953,0.4572909474372864,2.063070058822632,0.00026734729181043804,0.07893793284893036,,6.371079921722412
0.0002452731132507324,0.042823560535907745,3.329400062561035,0.0001503424864495173,0.08611678332090378,,7.905419826507568
0.00018593244021758437,0.030065126717090607,2.8034400939941406,0.00015359236567746848,0.04310350865125656,,8.35552978515625
0.00046359217958524823,0.0409085676074028,3.572230100631714,0.0002457014052197337,0.03754643350839615,,6.826280117034912
0.00041412669816054404,0.03802240639925003,2.992680072784424,0.0001694831735221669,0.0880066305398941,,5.326580047607422
0.00019997965137008578,0.2545683681964874,1.7922600507736206,0.00035856079193763435,0.0986645445227623,,6.006929874420166
0.0002554560196585953,0.03221619501709938,3.714900016784668,0.0007904208032414317,0.03027382865548134,,8.351759910583496
0.00026331772096455097,0.633946418762207,3.1690499782562256,0.0005611808155663311,0.8112228512763977,,3.966140031814575
0.00023409260029438883,0.0820605456829071,2.567770004272461,0.00040728997555561364,0.15920493006706238,,8.498250007629395
0.0008313785656355321,0.6033679246902466,2.1196799278259277,0.0003573724825400859,0.2784658372402191,,7.212440013885498
0.000474949978524819,0.021795425564050674,4.051199913024902,0.0004027820541523397,0.022356176748871803,,5.669439792633057
0.00030672771390527487,0.10929745435714722,4.864980220794678,0.00044498732313513756,0.5786071419715881,,6.636250019073486
0.0008561318973079324,0.6464570164680481,2.611449956893921,0.0003118626482319087,0.025511713698506355,,6.173540115356445
0.0005346834077499807,0.2384432703256607,2.2505300045013428,0.00023191656509879977,0.04041697084903717,,7.931849956512451
0.0001982448302442208,0.05043136700987816,2.739459991455078,0.0005486597656272352,0.20325523614883423,,6.514379978179932
0.00045456545194610953,0.04884776845574379,2.5110299587249756,0.000554178433958441,0.16676145792007446,,8.616510391235352
0.0005356792244128883,0.4897918999195099,2.935610055923462,0.0005188475479371846,0.03160334378480911,,5.232039928436279
0.0005805068649351597,0.027586497366428375,2.4162099361419678,0.0005397113272920251,0.2160908728837967,,8.216560363769531
0.00038754334673285484,0.037137534469366074,2.363679885864258,0.00039397901855409145,0.11571451276540756,,6.088630199432373
0.00017713244596961886,0.0994671955704689,2.2615599632263184,0.0008319967309944332,0.8000426888465881,,7.288459777832031
0.001202249899506569,0.26472505927085876,2.8550798892974854,0.00041917533962987363,0.03516537323594093,,7.270740032196045
0.00037064083153381944,0.13008840382099152,2.2878201007843018,0.0008838262292556465,0.6086549162864685,,4.165800094604492
