train__pr-q4-9yr__mertic,train__pr-q4-9yr__ampl,train__pr-q4-9yr__energy,test__sddata_9yr__mertic,test__sddata_9yr__ampl,test__sddata_9yr__energy,train__sddata_9yr__energy
0.0003143391804769635,0.21924924850463867,2.4623000621795654,0.00026770884869620204,0.1457497626543045,,0.0
0.00038539306842722,0.14499202370643616,1.1665899753570557,0.00028647982981055975,0.030048947781324387,,0.0
0.00036496660322882235,0.042050741612911224,2.695199966430664,0.0003846015315502882,0.11720490455627441,,0.0
0.00019768589118029922,0.10145720094442368,1.9645899534225464,0.0006630123243667185,0.3327682912349701,,0.0
0.00036335186450742185,0.04838443920016289,1.6129399538040161,0.00041414645966142416,0.058845169842243195,,0.0
0.0014752863207831979,0.6778578162193298,1.978559970855713,0.0003944623749703169,0.019580211490392685,,0.0
0.00026778774918057024,0.09055300056934357,2.244489908218384,0.0004497256886679679,0.22518223524093628,,0.0
0.0004995054332539439,0.054660532623529434,1.5105799436569214,0.0004918422782793641,0.31747496128082275,,0.0
0.0003902012831531465,0.09581635892391205,2.3346199989318848,0.0005532590439543128,0.29414406418800354,,0.0
0.00022722907306160778,0.046107541769742966,1.7266499996185303,0.00028534853481687605,0.05476990342140198,,0.0
0.00028541110805235803,0.04474036768078804,3.9249799251556396,0.00039693439612165093,0.030423134565353394,,0.0
0.00013322407903615385,0.08901390433311462,2.6268200874328613,0.0003035023983102292,0.13750511407852173,,0.0
0.0007575502386316657,0.051458101719617844,1.6099200248718262,0.0005074068903923035,0.09196367859840393,,0.0
0.0007650917978025973,0.02699817530810833,2.7993600368499756,0.00034446679637767375,0.038136355578899384,,0.0
0.0010394041892141104,0.47503355145454407,1.7386800050735474,0.00028575389296747744,0.03291779011487961,,0.0
0.0006515005370602012,0.15896017849445343,2.1515400409698486,0.00046842897427268326,0.0912148579955101,,0.0
0.00042369263246655464,0.06000363454222679,1.918179988861084,0.00039744016248732805,0.05027829110622406,,0.0
0.00021692269365303218,0.13589437305927277,2.650979995727539,0.0001961381349246949,0.08737407624721527,,0.0
0.0003104399365838617,0.04637140408158302,1.4397399425506592,0.00026880280347540975,0.02832477167248726,,0.0
0.00027571211103349924,0.04697095602750778,1.6985299587249756,0.00019951399008277804,0.042381852865219116,,0.0
0.00020670160301961005,0.04686184227466583,2.3238399028778076,0.0005288408137857914,0.08084859699010849,,0.0
0.00016554235480725765,0.07759756594896317,1.9323899745941162,0.0010441727936267853,0.4779788553714752,,0.0
0.0003763202403206378,0.07426320761442184,2.1726601123809814,0.0004345077904872596,0.054030414670705795,,0.0
0.00029141776030883193,0.03862037509679794,1.6228599548339844,0.0008979681879281998,0.5531193017959595,,0.0
0.0001158021914307028,0.06785383820533752,1.4135600328445435,0.0004597644438035786,0.02591017261147499,,0.0
0.0002581868029665202,0.5352688431739807,2.3493800163269043,0.00027012391365133226,0.16305260360240936,,0.0
0.0001952829770743847,0.08271973580121994,1.9939299821853638,0.00016313149535562843,0.1062832921743393,,0.0
0.00023204757599160075,0.034268539398908615,1.8467400074005127,0.0006188848637975752,0.6195682883262634,,0.0
0.00022439875465352088,0.05337829515337944,1.8338299989700317,0.0009216760518029332,0.6229705810546875,,0.0
0.000544748327229172,0.0212286077439785,1.8857799768447876,0.0004205970326438546,0.06778235733509064,,0.0
0.00017658606520853937,0.07381478697061539,1.9086799621582031,0.00020953500643372536,0.03181665390729904,,0.0
0.0005212763207964599,0.8384649753570557,2.6855900287628174,0.0003365968877915293,0.24024701118469238,,0.0
0.00030199228785932064,0.02601521648466587,3.107290029525757,0.00018599489703774452,0.10538565367460251,,0.0
0.00023086041619535536,0.06336035579442978,2.0985701084136963,0.00036416880902834237,0.02447732351720333,,0.0
0.00030574685661122203,0.10974565893411636,1.6341899633407593,0.00036083318991586566,0.3274380564689636,,0.0
0.000750174222048372,0.030893072485923767,3.1492700576782227,0.00019980958313681185,0.16336481273174286,,0.0
0.00027069984935224056,0.09181512147188187,2.6482999324798584,0.00035297873546369374,0.6049267053604126,,0.0
0.0005135966930538416,0.2377452254295349,2.356290102005005,0.0004857920575886965,0.06067553535103798,,0.0
0.000599274062551558,0.08616524189710617,2.1332199573516846,0.00022137541964184493,0.37060630321502686,,0.0
0.00029904034454375505,0.08321311324834824,2.477060079574585,0.00037795896059833467,0.07606688141822815,,0.0
0.0001715934631647542,0.04999198019504547,1.6308300495147705,0.0002140684810001403,0.27174755930900574,,0.0
0.00014568402548320591,0.08610876649618149,2.0342800617218018,0.0003056729328818619,0.11026216298341751,,0.0
0.0001502758968854323,0.09783435612916946,2.950119972229004,0.0007100026705302298,0.07255586236715317,,0.0
0.00032272859243676066,0.06747137755155563,2.2311599254608154,0.0004410915425978601,0.26829054951667786,,0.0
0.001992174657061696,0.5473751425743103,2.445849895477295,0.00039696836029179394,0.0580010823905468,,0.0
0.0003690370649565011,0.20023009181022644,2.520819902420044,0.00020180865249130875,0.053762421011924744,,0.0
0.0003333055356051773,0.13473142683506012,2.0806000232696533,0.0013967120321467519,0.49949344992637634,,0.0
0.00035554711939767003,0.254916250705719,1.653480052947998,0.000274783989880234,0.10877293348312378,,0.0
0.0003332928172312677,0.10278032720088959,2.8427200317382812,0.000616503763012588,0.18911148607730865,,0.0
0.00039263939834199846,0.02771526575088501,2.564650058746338,0.00015314378833863884,0.13957248628139496,,0.0
8.225125930039212e-05,0.07924532145261765,1.924720048904419,0.0005606343620456755,0.02352325990796089,,0.0
0.00016150259762071073,0.06300907582044601,1.6732499599456787,0.000584081863053143,0.4435727894306183,,0.0
0.00038337166188284755,0.02671881951391697,1.7664899826049805,0.0009400061680935323,0.5355220437049866,,0.0
0.0006708820583298802,0.4675786793231964,2.1682000160217285,0.00043545407243072987,0.02631485089659691,,0.0
0.00025131579604931176,0.04591665789484978,2.210659980773926,0.00017084211867768317,0.0753905177116394,,0.0
0.00024309972650371492,0.0695921778678894,1.7729099988937378,0.00028511727578006685,0.06084052845835686,,0.0
0.00030191600671969354,0.04782013222575188,3.801490068435669,0.0006129026296548545,0.5947789549827576,,0.0
0.0003075355780310929,0.03560454770922661,1.6663099527359009,0.0006738389492966235,0.5335941314697266,,0.0
0.00033234493457712233,0.09317056089639664,1.5775200128555298,0.000812158512417227,0.02191910892724991,,0.0
0.00016694515943527222,0.12297555804252625,2.775059938430786,0.0003941232862416655,0.7522565126419067,,0.0
0.00037645470001734793,0.023467348888516426,2.2225799560546875,0.00018759124213829637,0.09080351889133453,,0.0
0.001593909109942615,0.4754582643508911,3.4961400032043457,0.0008483282290399075,0.23402804136276245,,0.0
0.0002973362279590219,0.040295008569955826,2.218019962310791,0.00030207610689103603,0.1704982966184616,,0.0
0.00027716768090613186,0.04002641141414642,2.7077701091766357,0.000289653631625697,0.0534524992108345,,0.0
0.00024527483037672937,0.04445505142211914,1.8741799592971802,0.00031186736305244267,0.36857813596725464,,0.0
0.0005383281386457384,0.06542467325925827,1.9838500022888184,0.001506355358287692,0.3442103862762451,,0.0
0.0004533905885182321,0.15385563671588898,1.7243599891662598,0.00018643958901520818,0.1495431363582611,,0.0
0.0005287337116897106,0.15657077729701996,2.7056000232696533,0.0002163680037483573,0.11979185789823532,,0.0
0.0002213855041190982,0.345384418964386,2.4558699131011963,0.0003024426696356386,0.15573863685131073,,0.0
0.00024787502479739487,0.14515919983386993,2.1505000591278076,0.0004562002432066947,0.319803923368454,,0.0
0.00022468030510935932,0.0589633472263813,3.9177300930023193,0.0003128639655187726,0.058026835322380066,,0.0
0.0009074649424292147,0.41901135444641113,2.1262900829315186,0.0005601570592261851,0.019767284393310547,,0.0
0.0005572747904807329,0.16551142930984497,3.097450017929077,0.0010747285559773445,0.16854850947856903,,0.0
0.00015022461593616754,0.09473946690559387,2.285629987716675,0.0002616879646666348,0.144500732421875,,0.0
0.00048522462020628154,0.02492612972855568,2.684720039367676,0.0004215070221107453,0.017659734934568405,,0.0
0.00031259882962331176,0.09648413211107254,3.1268599033355713,0.0002008482115343213,0.2666930854320526,,0.0
0.00043538090540096164,0.021719137206673622,2.4930100440979004,0.0003382583672646433,0.15753847360610962,,0.0
0.00021925423061475158,0.07787995040416718,2.9654300212860107,0.0006961689796298742,0.3274540305137634,,0.0
0.0003707095456775278,0.06555457413196564,2.0447099208831787,0.00039656166336499155,0.024729546159505844,,0.0
0.0006157913594506681,0.1621551513671875,2.545380115509033,0.00044613718637265265,0.029822656884789467,,0.0
0.000565266702324152,0.38112032413482666,2.6697099208831787,0.001042574760504067,0.24976122379302979,,0.0
0.0002402010140940547,0.07024233043193817,2.759929895401001,0.00037014338886365294,0.6304019093513489,,0.0
0.0003276968782301992,0.12111206352710724,2.4736599922180176,0.0007891627610661089,0.42692121863365173,,0.0
0.000884238223079592,0.23586568236351013,2.125109910964966,0.0005307121318764985,0.11515006422996521,,0.0
0.00034800355206243694,0.11276736110448837,2.4267098903656006,0.00017708056839182973,0.12810099124908447,,0.0
0.0002606615307740867,0.07616804540157318,5.093080043792725,0.00021963547624181956,0.13333140313625336,,0.0
0.0003046930651180446,0.04088190943002701,3.430109977722168,0.0003284525009803474,0.055428262799978256,,0.0
0.00022499549959320575,0.03684566915035248,1.87785005569458,0.00045671628322452307,0.06851250678300858,,0.0
0.000157120157382451,0.05555827543139458,2.059580087661743,0.0004401163023430854,0.047081295400857925,,0.0
0.0003136024752166122,0.688504695892334,3.7813498973846436,0.0003257582720834762,0.32896944880485535,,0.0
0.00017980913980863988,0.14089816808700562,3.293179988861084,0.00048422670806758106,0.15640383958816528,,0.0
0.0002168957726098597,0.14417922496795654,2.9910800457000732,0.00044563881237991154,0.08248161524534225,,0.0
0.0005152558442205191,0.025358736515045166,2.7860500812530518,0.0005796103505417705,0.025539107620716095,,0.0
0.00038609871990047395,0.026627780869603157,2.290030002593994,0.00026555394288152456,0.03093496337532997,,0.0
0.0006259084329940379,0.028032662346959114,2.066149950027466,0.0010587690630927682,0.7796596884727478,,0.0
0.0002537978289183229,0.03276040405035019,3.426919937133789,0.0007555384072475135,0.47621726989746094,,0.0
0.00020812585717067122,0.0879218801856041,2.446039915084839,0.0003543857019394636,0.5026746988296509,,0.0
0.0003474596596788615,0.04522402957081795,2.565929889678955,0.0047865575179457664,0.6038738489151001,,0.0
0.00031521444907411933,0.10903925448656082,2.125459909439087,0.00036706391256302595,0.022651713341474533,,0.0
0.00034472194965928793,0.07972220331430435,2.763849973678589,0.0005025234422646463,0.09841283410787582,,0.0
0.000664892140775919,0.16981446743011475,1.9325300455093384,0.00019976243493147194,0.14660342037677765,,0.0
0.00025554417516104877,0.0452091209590435,2.7477900981903076,0.0002324981614947319,0.048292048275470734,,0.0
0.00019153460743837059,0.03148923069238663,3.361269950866699,0.0002219729940406978,0.21378253400325775,,0.0
0.0006127259694039822,0.32545509934425354,1.9172699451446533,0.00028859698795713484,0.02615068107843399,,0.0
0.0004466105019673705,0.03711088001728058,4.269839763641357,0.0012957744766026735,0.6304247379302979,,0.0
0.000397567986510694,0.05072120204567909,2.273829936981201,0.0003121253685094416,0.29991185665130615,,0.0
0.00027374571072869003,0.1874346137046814,2.787260055541992,0.0004362921172287315,0.33903738856315613,,0.0
0.00028750288765877485,0.02789757214486599,1.9264099597930908,0.00024376546207349747,0.12490445375442505,,0.0
0.0005831603775732219,0.28007078170776367,3.4344499111175537,0.0003660091897472739,0.09208651632070541,,0.0
0.00024951391969807446,0.32373371720314026,3.3456499576568604,0.00041299129952676594,0.39901673793792725,,0.0
0.000592325406614691,0.22395236790180206,2.300909996032715,0.0003627391706686467,0.10724587738513947,,0.0
0.00024899703566916287,0.03485950827598572,2.432919979095459,0.0005453817429952323,0.5152927041053772,,0.0
0.0002930362825281918,0.11985829472541809,2.836780071258545,0.002424787264317274,0.44648516178131104,,0.0
0.00016286391473840922,0.16034655272960663,2.182260036468506,0.00022803246974945068,0.14731465280056,,0.0
0.000574623525608331,0.039371736347675323,1.9095699787139893,0.0002847806317731738,0.14495787024497986,,0.0
0.000348792556906119,0.5821396112442017,2.996619939804077,0.00028104172088205814,0.08134287595748901,,0.0
0.0007014788570813835,0.4572909474372864,2.063070058822632,0.0006160498596727848,0.44893261790275574,,0.0
0.0002825468254741281,0.042823560535907745,3.329400062561035,0.0004070236755069345,0.6834147572517395,,0.0
0.0006025635520927608,0.030065126717090607,2.8034400939941406,0.0004221925628371537,0.32436618208885193,,0.0
0.0002811529266182333,0.0409085676074028,3.572230100631714,0.0003270531306043267,0.1285298764705658,,0.0
0.00039601713069714606,0.03802240639925003,2.992680072784424,0.0003177607723046094,0.06644262373447418,,0.0
0.0014001765521243215,0.2545683681964874,1.7922600507736206,0.00035911035956814885,0.035140808671712875,,0.0
0.0003727302828337997,0.03221619501709938,3.714900016784668,0.0003983722999691963,0.03485731780529022,,0.0
0.0004902154323644936,0.633946418762207,3.1690499782562256,0.00037567666731774807,0.028910890221595764,,0.0
0.00019155428162775934,0.0820605456829071,2.567770004272461,0.0005653416155837476,0.042753759771585464,,0.0
0.0003061903698835522,0.6033679246902466,2.1196799278259277,0.00048666427028365433,0.2301485240459442,,0.0
0.0002533996303100139,0.021795425564050674,4.051199913024902,0.00020337429305072874,0.24314571917057037,,0.0
0.00031195106566883624,0.10929745435714722,4.864980220794678,0.0004572673060465604,0.025336790829896927,,0.0
0.0006124434294179082,0.6464570164680481,2.611449956893921,0.00021246055257506669,0.17487505078315735,,0.0
0.0003652855521067977,0.2384432703256607,2.2505300045013428,0.0005902203847654164,0.7025890350341797,,0.0
0.00022364259348250926,0.05043136700987816,2.739459991455078,0.0004896646714769304,0.040010254830121994,,0.0
0.0004852022393606603,0.04884776845574379,2.5110299587249756,0.0003750495961867273,0.11451973766088486,,0.0
0.00042978752753697336,0.4897918999195099,2.935610055923462,0.0012101634638383985,0.7932188510894775,,0.0
0.00041757215512916446,0.027586497366428375,2.4162099361419678,0.00039541907608509064,0.07452068477869034,,0.0
0.00033697308390401304,0.037137534469366074,2.363679885864258,0.00019621512910816818,0.09804844111204147,,0.0
0.00024984797346405685,0.0994671955704689,2.2615599632263184,0.00037582998629659414,0.030521580949425697,,0.0
0.0011312909191474319,0.26472505927085876,2.8550798892974854,0.00131700630299747,0.900593638420105,,0.0
0.0001224029838340357,0.13008840382099152,2.2878201007843018,0.000241537403780967,0.16247127950191498,,0.0
0.0003928549704141915,0.06295282393693924,3.137739896774292,0.0005331651191227138,0.035052161663770676,,0.0
0.00025480962358415127,0.0693167969584465,2.006730079650879,0.0005665246280841529,0.16225934028625488,,0.0
0.0003850274079013616,0.1607852727174759,2.2219600677490234,0.0004483003285713494,0.0987510085105896,,0.0
0.00037937224260531366,0.06674554198980331,2.802180051803589,0.0003754226490855217,0.028199434280395508,,0.0
0.0006386095774360001,0.32340386509895325,2.166790008544922,0.0008209266816265881,0.6717357039451599,,0.0
0.0002617652644403279,0.03291311115026474,3.17792010307312,0.00027835406945087016,0.038540393114089966,,0.0
0.000324492430081591,0.08037664741277695,2.2423601150512695,0.0002460830146446824,0.2208041101694107,,0.0
0.0004875189915765077,0.035101450979709625,3.1315999031066895,0.0004501905059441924,0.06220373138785362,,0.0
0.00029435090254992247,0.05318424478173256,2.871649980545044,0.00024959436268545687,0.1427970677614212,,0.0
0.00038582924753427505,0.05567529797554016,3.606559991836548,0.0017998373368754983,0.4312213957309723,,0.0
0.00041224967571906745,0.1071719154715538,3.1214399337768555,0.0003058270667679608,0.1574988216161728,,0.0
0.0009648682898841798,0.535117506980896,3.5368599891662598,0.0007812182302586734,0.024746136739850044,,0.0
0.00035801250487565994,0.0720427930355072,2.191819906234741,0.00017447331629227847,0.09383689612150192,,0.0
0.00030454841908067465,0.040346741676330566,3.15231990814209,0.00039584762998856604,0.4043651819229126,,0.0
0.0005172727396711707,0.2331390082836151,2.6091699600219727,0.0003576168091967702,0.18562231957912445,,0.0
0.0005843673134222627,0.06790465861558914,1.7740099430084229,0.0003648892161436379,0.0334148108959198,,0.0
0.00045742408838123083,0.11751724034547806,1.9886200428009033,0.0002791601000353694,0.09901923686265945,,0.0
0.00019613868789747357,0.14061512053012848,2.719980001449585,0.00016546341066714376,0.057650141417980194,,0.0
0.00033144812914542854,0.12720313668251038,4.300779819488525,0.0013377958675846457,0.3232882618904114,,0.0
0.00015072428504936397,0.17390605807304382,2.829430103302002,0.00011903193080797791,0.13450956344604492,,0.0
