iter	Logloss
1514	0.4710851801
1515	0.4710459906
1516	0.4710083218
1517	0.4709710457
1518	0.470928956
1519	0.4708857626
1520	0.4708367453
1521	0.4707714022
1522	0.4707199865
1523	0.4706712014
1524	0.4706419676
1525	0.4705929821
1526	0.4705537308
1527	0.4705167193
1528	0.4704874773
1529	0.4704600913
1530	0.4704253941
1531	0.4703685508
1532	0.4702961211
1533	0.4702605533
1534	0.4701833277
1535	0.4701433269
1536	0.4700825554
1537	0.4700403784
1538	0.4700050406
1539	0.4699661288
1540	0.469933357
1541	0.4698830383
1542	0.4698242038
1543	0.469780527
1544	0.4697457008
1545	0.4696781336
1546	0.4696463158
1547	0.4695769897
1548	0.469536612
1549	0.4694697882
1550	0.4693825981
1551	0.4693311719
1552	0.4692905395
1553	0.469255048
1554	0.46922624
1555	0.4691846411
1556	0.469135723
1557	0.4690911155
1558	0.4690426083
1559	0.4690004053
1560	0.4689733394
1561	0.4689157784
1562	0.4688775802
1563	0.4688297585
1564	0.4687681679
1565	0.4687227352
1566	0.4686579861
1567	0.4686190984
1568	0.4685688218
1569	0.46851967
1570	0.4684639356
1571	0.46840676
1572	0.4683478921
1573	0.4683165713
1574	0.4682739518
1575	0.4682340546
1576	0.4681901853
1577	0.4681476629
1578	0.4680913126
1579	0.468019578
1580	0.4679781809
1581	0.4679246991
1582	0.467897486
1583	0.467853871
1584	0.4678155342
1585	0.4677841281
1586	0.4677390538
1587	0.4676873681
1588	0.4676183525
1589	0.4675719812
1590	0.4675206066
1591	0.4674750558
1592	0.4674499046
1593	0.4674171334
1594	0.4673789539
1595	0.4673263227
1596	0.4672749463
1597	0.4672245081
1598	0.4671850399
1599	0.4671494244
1600	0.4670966301
1601	0.4670538144
1602	0.467009541
1603	0.4669545432
1604	0.4669260009
1605	0.4668715127
1606	0.4668003931
1607	0.4667481637
1608	0.4666910691
1609	0.46665504
1610	0.46659082
1611	0.4665417065
1612	0.4664919898
1613	0.466437335
1614	0.4663788222
1615	0.4663361626
1616	0.4662890285
1617	0.4662402992
1618	0.4661952577
1619	0.4661467853
1620	0.466111591
1621	0.4660650104
1622	0.4660107849
1623	0.4659774237
1624	0.4659208112
1625	0.4658727125
1626	0.4658350802
1627	0.4657743003
1628	0.4657295618
1629	0.46568692
1630	0.465641219
1631	0.4655918859
1632	0.4655432355
1633	0.46549533
1634	0.4654505857
1635	0.4654059641
1636	0.4653682545
1637	0.4653355617
1638	0.46528961
1639	0.4652461748
1640	0.4652187745
1641	0.4651627918
1642	0.4651183953
1643	0.4650702982
1644	0.4650096643
1645	0.4649666151
1646	0.4649252051
1647	0.4648886729
1648	0.4648213651
1649	0.46476023
1650	0.4647324757
1651	0.4646846898
1652	0.4646455624
1653	0.4646006018
1654	0.4645510244
1655	0.4645110207
1656	0.464466647
1657	0.4644231121
1658	0.4643925241
1659	0.464354024
1660	0.4643098437
1661	0.4642779869
1662	0.4642223666
1663	0.4641688519
1664	0.4641262878
1665	0.4640837133
1666	0.4640310066
1667	0.4639894942
1668	0.4639457654
1669	0.4639149753
1670	0.4638565848
1671	0.4638036612
1672	0.4637724354
1673	0.4637196293
1674	0.4636805733
1675	0.463632342
1676	0.4635857795
1677	0.4635420347
1678	0.4635077061
1679	0.4634659966
1680	0.4634250953
1681	0.4633774481
1682	0.4633462958
1683	0.4633074504
1684	0.4632690121
1685	0.4632301281
1686	0.4631873515
1687	0.463148697
1688	0.4631136316
1689	0.4630734746
1690	0.4630365593
1691	0.462981723
1692	0.4629506239
1693	0.4629013713
1694	0.4628441081
1695	0.4627933734
1696	0.4627454739
1697	0.462704459
1698	0.4626584643
1699	0.462622448
1700	0.4625815064
1701	0.4625355111
1702	0.4624954304
1703	0.462453078
1704	0.4624235051
1705	0.4623884599
1706	0.4623248188
1707	0.4622709335
1708	0.4622366923
1709	0.4622009741
1710	0.4621549509
1711	0.462125148
1712	0.4620845825
1713	0.4620305301
1714	0.4619805064
1715	0.4619160133
1716	0.4618775693
1717	0.4618285272
1718	0.461799493
1719	0.4617261932
1720	0.4616859785
1721	0.4616369412
1722	0.4615991464
1723	0.4615506397
1724	0.4615181204
1725	0.4614721345
1726	0.4614279032
1727	0.4613804086
1728	0.4613416418
1729	0.4612982779
1730	0.4612631388
1731	0.4612107904
1732	0.4611671741
1733	0.4611128058
1734	0.461068779
1735	0.4610261993
1736	0.4609966302
1737	0.4609638828
1738	0.4609337347
1739	0.4608988571
1740	0.460863001
1741	0.4608452249
1742	0.4607973475
1743	0.4607598215
1744	0.4607103458
1745	0.4606720868
1746	0.460631799
1747	0.4605818341
1748	0.46054354
1749	0.4605048905
1750	0.4604597792
1751	0.4604193594
1752	0.4603730781
1753	0.4603492284
1754	0.4602949229
1755	0.4602311842
1756	0.4601896363
1757	0.4601324279
1758	0.460099545
1759	0.4600591373
1760	0.4600039313
1761	0.4599672829
1762	0.4599274564
1763	0.4598777028
1764	0.4598375476
1765	0.4597848013
1766	0.4597340366
1767	0.4596881509
1768	0.4596328789
1769	0.4595794234
1770	0.4595515973
1771	0.4595114711
1772	0.4594648906
1773	0.4594261105
1774	0.45937534
1775	0.4593307932
1776	0.4592743025
1777	0.4592335235
1778	0.4591826152
1779	0.4591129195
1780	0.4590790027
1781	0.4590316352
1782	0.45900529
1783	0.4589639995
1784	0.4589268866
1785	0.4588734851
1786	0.4588239641
1787	0.4587715797
1788	0.4587275689
1789	0.4587000404
1790	0.4586601497
1791	0.4586084217
1792	0.4585722339
1793	0.4585295002
1794	0.4584804143
1795	0.4584579084
1796	0.4583927272
1797	0.4583416848
1798	0.4583062174
1799	0.4582735299
1800	0.4582149796
1801	0.4581507443
1802	0.4581160904
1803	0.458072268
1804	0.4580296776
1805	0.4579683977
1806	0.4578983382
1807	0.4578481993
1808	0.45780145
1809	0.4577448965
1810	0.4577133173
1811	0.4576756741
1812	0.4576364472
1813	0.4576116262
1814	0.457566413
1815	0.4575294861
1816	0.4574899302
1817	0.457456565
1818	0.4574310331
1819	0.4573986633
1820	0.4573512834
1821	0.4573030901
1822	0.4572658639
1823	0.4572209224
1824	0.4571612326
1825	0.4571242042
1826	0.4570913079
1827	0.4570556634
1828	0.4570137946
1829	0.4569898698
1830	0.4569463295
1831	0.4569034561
1832	0.4568642805
1833	0.4568226694
1834	0.4567768445
1835	0.4567401273
1836	0.4566985641
1837	0.4566590327
1838	0.4566081045
1839	0.456568258
1840	0.4565023626
1841	0.4564552227
1842	0.4564080654
1843	0.4563637258
1844	0.4563190791
1845	0.4562822519
1846	0.4562392678
1847	0.4562022982
1848	0.4561525492
1849	0.4561293681
1850	0.4560697184
1851	0.4560305895
1852	0.4560063921
1853	0.4559678461
1854	0.4559180201
1855	0.4558614862
1856	0.4558242879
1857	0.4557871851
1858	0.4557476688
1859	0.4557143911
1860	0.4556680693
1861	0.4556317916
1862	0.4555715428
1863	0.455524816
1864	0.4554906392
1865	0.4554586933
1866	0.4554365406
1867	0.4553856836
1868	0.4553278325
1869	0.4552780549
1870	0.4552323391
1871	0.4551966049
1872	0.4551558092
1873	0.4551096
1874	0.4550662707
1875	0.4550272302
1876	0.4549798989
1877	0.4549495389
1878	0.4548979504
1879	0.4548548538
1880	0.4548102894
1881	0.4547743422
1882	0.4547333706
1883	0.45470086
1884	0.4546773657
1885	0.4546425605
1886	0.4546024205
1887	0.4545466526
1888	0.4545137729
1889	0.4544693886
1890	0.4544166746
1891	0.4543762946
1892	0.4543456625
1893	0.4543016223
1894	0.4542668892
1895	0.454225405
1896	0.4541944757
1897	0.4541535204
1898	0.4541262467
1899	0.4540767295
1900	0.4540281107
1901	0.4539874072
1902	0.4539482905
1903	0.453910482
1904	0.4538610928
1905	0.453833667
1906	0.4538006629
1907	0.4537630753
1908	0.4537073635
1909	0.4536700142
1910	0.4536367449
1911	0.4535793356
1912	0.4535459743
1913	0.4535055171
1914	0.4534662217
1915	0.4534424105
1916	0.4533974209
1917	0.453355878
1918	0.4533012401
1919	0.4532599572
1920	0.4532394405
1921	0.4531876007
1922	0.4531474739
1923	0.4531226469
1924	0.4530752742
1925	0.4530307176
1926	0.4529836743
1927	0.4529321292
1928	0.4528915711
1929	0.45286167
1930	0.4528249524
1931	0.4527922002
1932	0.4527500843
1933	0.4526983911
1934	0.4526536648
1935	0.4526259085
1936	0.4525813768
1937	0.4525435536
1938	0.4524927992
1939	0.4524674216
1940	0.4524330929
1941	0.452380269
1942	0.452344992
1943	0.4523007802
1944	0.4522509799
1945	0.4522056415
1946	0.4521693476
1947	0.4521115064
1948	0.4520717225
1949	0.4520372927
1950	0.4519984162
1951	0.4519523289
1952	0.451924342
1953	0.4518781244
1954	0.4518514495
1955	0.4518234918
1956	0.4517636085
1957	0.4517122699
1958	0.4516662698
1959	0.4516028065
1960	0.4515504284
1961	0.4515132062
1962	0.4514679864
1963	0.4514333963
1964	0.4513956589
1965	0.4513634774
1966	0.4513216489
1967	0.451277626
1968	0.451223977
1969	0.451193216
1970	0.4511653805
1971	0.45112692
1972	0.451096092
1973	0.4510616193
1974	0.4510137985
1975	0.4509825793
1976	0.450954835
1977	0.4509076104
1978	0.450857675
1979	0.4508181301
1980	0.4507870005
1981	0.4507512917
1982	0.4507040424
1983	0.4506632895
1984	0.4506288443
1985	0.4505773847
1986	0.4505429483
1987	0.4505128581
1988	0.4504768337
1989	0.4504351778
1990	0.4503978791
1991	0.4503607016
1992	0.4503144007
1993	0.4502794481
1994	0.4502385377
1995	0.4501965725
1996	0.4501674977
1997	0.4501370719
1998	0.4501007943
1999	0.4500612175
2000	0.4500229093
2001	0.4499791459
2002	0.4499351484
2003	0.4498905691
2004	0.4498497685
2005	0.4498149319
2006	0.4497752801
2007	0.4497372671
2008	0.4496859632
2009	0.449642616
2010	0.4495965912
2011	0.4495607493
2012	0.4494988753
2013	0.4494622789
2014	0.4494299955
2015	0.4493931314
2016	0.4493306933
2017	0.4492967016
2018	0.4492612857
2019	0.4492229614
2020	0.4491826406
2021	0.4491502246
2022	0.4491211901
2023	0.4490906751
2024	0.449032358
2025	0.4489994736
2026	0.4489660357
2027	0.4489269642
2028	0.4488706086
2029	0.44883267
2030	0.4488003017
2031	0.4487557619
2032	0.448708359
2033	0.4486580122
2034	0.4486378646
2035	0.4485871969
2036	0.4485527096
2037	0.4485101415
2038	0.4484586908
2039	0.4484396791
2040	0.4484069104
2041	0.4483788662
2042	0.4483358681
2043	0.4482808918
2044	0.4482241226
2045	0.448192831
2046	0.4481466752
2047	0.4481078263
2048	0.44806834
2049	0.448041509
2050	0.4480156977
2051	0.4479884263
2052	0.4479584484
2053	0.4479211216
2054	0.4478724689
2055	0.4478256886
2056	0.447772239
2057	0.4477414752
2058	0.447716994
2059	0.4476868813
2060	0.44765177
2061	0.4476107533
2062	0.4475741679
2063	0.4475405203
2064	0.4475185804
2065	0.4474619098
2066	0.447431562
2067	0.4473807437
2068	0.4473500279
2069	0.4473051095
2070	0.4472507921
2071	0.4472074314
2072	0.4471718125
2073	0.4471096326
2074	0.4470707602
2075	0.4470339604
2076	0.4469919057
2077	0.446960209
2078	0.4469073854
2079	0.4468724624
2080	0.4468081698
2081	0.4467654919
2082	0.4467219485
2083	0.4466922332
2084	0.4466533367
2085	0.4466020042
2086	0.4465619014
2087	0.4465222781
2088	0.4464862685
2089	0.4464665845
2090	0.4464177036
2091	0.4463649756
2092	0.4463305796
2093	0.4463035961
2094	0.4462587062
2095	0.4462354483
2096	0.446204743
2097	0.4461561522
2098	0.4461249959
2099	0.4460888702
2100	0.4460336261
2101	0.44599147
2102	0.445950693
2103	0.445905862
2104	0.4458718504
2105	0.4458473863
2106	0.445782059
2107	0.4457183409
2108	0.4456883288
2109	0.4456523666
2110	0.445607342
2111	0.4455678263
2112	0.4455417185
2113	0.4454859246
2114	0.4454594928
2115	0.4454118924
2116	0.4453795243
2117	0.4453274855
2118	0.445285524
2119	0.4452450965
2120	0.4452021065
2121	0.4451617982
2122	0.4451185464
2123	0.4450731604
2124	0.445033734
2125	0.4450080934
2126	0.444953569
2127	0.4449155324
2128	0.4448696211
2129	0.4448385561
2130	0.4447988547
2131	0.4447658082
2132	0.4447324218
2133	0.4446821909
2134	0.4446486753
2135	0.4446056992
2136	0.4445550555
2137	0.444521726
2138	0.4444876166
2139	0.444453138
2140	0.4444211897
2141	0.4443930987
2142	0.4443592019
2143	0.4443132486
2144	0.4442747868
2145	0.4442403737
2146	0.4441953999
2147	0.4441580113
2148	0.4441167067
2149	0.444065732
2150	0.4440273636
2151	0.4439948517
2152	0.4439444307
2153	0.4439210657
2154	0.4438829176
2155	0.4438383689
2156	0.443794159
2157	0.4437704618
2158	0.4437123948
2159	0.4436900979
2160	0.443667171
2161	0.4436292061
2162	0.4435971349
2163	0.4435651047
2164	0.443499063
2165	0.4434540009
2166	0.4434170611
2167	0.4433702055
2168	0.4433276703
2169	0.4433019019
2170	0.4432640977
2171	0.4432321956
2172	0.4431869449
2173	0.443143066
2174	0.4431112282
2175	0.4430853881
2176	0.4430483049
2177	0.4430055549
2178	0.4429689409
2179	0.4429376041
2180	0.4428960919
2181	0.4428325248
2182	0.4428028282
2183	0.4427633598
2184	0.4427202089
2185	0.4426730164
2186	0.4426208837
2187	0.4425912826
2188	0.4425482478
2189	0.4425161591
2190	0.4424764362
2191	0.4424380474
2192	0.4424071903
2193	0.4423656189
2194	0.4423250131
2195	0.4423011999
2196	0.4422709838
2197	0.4422351849
2198	0.4421929007
2199	0.4421608693
2200	0.4421225132
2201	0.4420821302
2202	0.4420478572
2203	0.4419934523
2204	0.4419564178
2205	0.4419071508
2206	0.4418696806
2207	0.4418262074
2208	0.4417841343
2209	0.4417602191
2210	0.441738408
2211	0.4416915526
2212	0.4416608784
2213	0.4416188918
2214	0.4415863272
2215	0.4415447197
2216	0.4414955183
2217	0.4414670487
2218	0.441436824
2219	0.4413885898
2220	0.4413330131
2221	0.4413038284
2222	0.441260198
2223	0.4412141678
2224	0.4411549532
2225	0.4411221785
2226	0.4410743017
2227	0.4410296297
2228	0.4410023886
2229	0.4409467332
2230	0.4409108237
2231	0.4408756103
2232	0.4408494648
2233	0.4408057063
2234	0.4407663332
2235	0.440742286
2236	0.440697695
2237	0.4406664292
2238	0.4406359959
2239	0.4405848047
2240	0.4405549142
2241	0.4405085023
2242	0.4404718657
2243	0.4404287154
2244	0.4403784664
2245	0.4403268945
2246	0.4402876089
2247	0.4402409823
2248	0.4402154859
2249	0.4401761159
2250	0.4401314673
2251	0.4401033071
2252	0.4400704536
2253	0.4400349342
2254	0.4400110568
2255	0.4399766809
2256	0.4399250542
2257	0.4398893502
2258	0.4398593774
2259	0.4398196711
2260	0.4397780134
2261	0.4397529906
2262	0.4397293412
2263	0.4396832077
2264	0.4396368847
2265	0.4395833719
2266	0.4395588101
2267	0.4395260595
2268	0.4394953789
2269	0.4394654821
2270	0.4394275222
2271	0.4393923395
2272	0.4393434935
2273	0.4393145918
2274	0.4392814643
2275	0.4392622212
2276	0.4392282426
2277	0.4391820869
2278	0.4391459722
2279	0.4391024089
2280	0.439071218
2281	0.4390289167
2282	0.4389905117
2283	0.4389545669
2284	0.4389229069
2285	0.4388906335
2286	0.4388566384
2287	0.4388078523
2288	0.4387798117
2289	0.4387472742
2290	0.4387294298
2291	0.4386972215
2292	0.4386738144
2293	0.4386458646
2294	0.4386130002
2295	0.4385885613
2296	0.4385580748
2297	0.4385131536
2298	0.4384782921
2299	0.4384325473
2300	0.4383802607
2301	0.438339446
2302	0.4383050532
2303	0.4382727157
2304	0.4382222752
2305	0.438183842
2306	0.43814811
2307	0.438095718
2308	0.4380597512
2309	0.4380236242
2310	0.4379940683
2311	0.4379623483
2312	0.4379277966
2313	0.4378854951
2314	0.4378576249
2315	0.437834264
2316	0.4377992811
2317	0.4377646948
2318	0.4377297296
2319	0.4376847941
2320	0.4376494726
2321	0.4376280466
2322	0.4375845397
2323	0.4375563632
2324	0.4375196345
2325	0.4374881801
2326	0.4374426876
2327	0.4374075222
2328	0.4373775975
2329	0.4373396575
2330	0.4373023399
2331	0.4372773682
2332	0.4372227827
2333	0.4371844847
2334	0.4371355946
2335	0.4370995119
2336	0.4370544908
2337	0.4370133803
2338	0.436972582
2339	0.4369299656
2340	0.4368998343
2341	0.4368692565
2342	0.4368265814
2343	0.4367833454
2344	0.4367420758
2345	0.4367209226
2346	0.4366819584
2347	0.4366572875
2348	0.4366362784
2349	0.4365976232
2350	0.4365640199
2351	0.4365320954
2352	0.4365002595
2353	0.4364608544
2354	0.4364253779
2355	0.4363835531
2356	0.4363455972
2357	0.4363053671
2358	0.4362765334
2359	0.4362357367
2360	0.4361889098
2361	0.4361683804
2362	0.4361327883
2363	0.4360867998
2364	0.4360405024
2365	0.4360190644
2366	0.4359938003
2367	0.4359424515
2368	0.4358898334
2369	0.4358538014
2370	0.4358154511
2371	0.4357867909
2372	0.435740653
2373	0.4357004242
2374	0.4356541582
2375	0.4356120889
2376	0.4355665613
2377	0.4355312099
2378	0.4355018106
2379	0.4354786295
2380	0.4354195784
2381	0.4353780591
2382	0.4353607075
2383	0.4353288996
2384	0.4352831551
2385	0.4352333513
2386	0.4351881563
2387	0.435170464
2388	0.4351546674
2389	0.4351098599
2390	0.4350749865
2391	0.4350314852
2392	0.4349918595
2393	0.4349554448
2394	0.4349191029
2395	0.4348897784
2396	0.4348631407
2397	0.4348192395
2398	0.4347799174
2399	0.4347256243
2400	0.434687969
2401	0.4346597425
2402	0.434609138
2403	0.4345829642
2404	0.4345471217
2405	0.4344968889
2406	0.4344582076
2407	0.4344095851
2408	0.4343721875
2409	0.4343156143
2410	0.4342690423
2411	0.4342341938
2412	0.4341966012
2413	0.4341692909
2414	0.4341301953
2415	0.4340825011
2416	0.4340556091
2417	0.4340329327
2418	0.4340010223
2419	0.4339712922
2420	0.4339313664
2421	0.4338888193
2422	0.4338565793
2423	0.4338306918
2424	0.4337821762
2425	0.4337387939
2426	0.433706771
2427	0.4336669388
2428	0.4336453046
2429	0.4336174693
2430	0.433578347
2431	0.433536538
2432	0.4334900972
2433	0.4334625598
2434	0.4334218373
2435	0.4333853368
2436	0.4333525288
2437	0.4333110758
2438	0.4332804216
2439	0.4332415888
2440	0.4331998189
2441	0.433158359
2442	0.4331342425
2443	0.4330864307
2444	0.4330570044
2445	0.4330162521
2446	0.4329734781
2447	0.4329350149
2448	0.4329117751
2449	0.4328753179
2450	0.4328406554
2451	0.4328032808
2452	0.4327868577
2453	0.4327355837
2454	0.4326979244
2455	0.4326631687
2456	0.4326292596
2457	0.4326003778
2458	0.4325578212
2459	0.4325298795
2460	0.4325174147
2461	0.4324922575
2462	0.4324491924
2463	0.4324029519
2464	0.4323626173
2465	0.4323245407
2466	0.4322966653
2467	0.4322555572
2468	0.4322109121
2469	0.4321758942
2470	0.4321376085
2471	0.4321138666
2472	0.4320796282
2473	0.4320561069
2474	0.4320150841
2475	0.4319701977
2476	0.4319374566
2477	0.4319154516
2478	0.4318795873
2479	0.4318528032
2480	0.4318310139
2481	0.4317979274
2482	0.4317585039
2483	0.4317259051
2484	0.4316778816
2485	0.4316385297
2486	0.4316066913
2487	0.4315736944
2488	0.4315431037
2489	0.4315247807
2490	0.4314803593
2491	0.4314327012
2492	0.4313925339
2493	0.4313586211
2494	0.4313232661
2495	0.4312849672
2496	0.4312468239
2497	0.4312176487
2498	0.431174813
2499	0.4311361046
2500	0.431103795
2501	0.4310781994
2502	0.4310219629
2503	0.4309813826
2504	0.4309580702
2505	0.4309182017
2506	0.4308846186
2507	0.4308442836
2508	0.4308087305
2509	0.4307835419
2510	0.4307284917
2511	0.4306994322
2512	0.4306737591
2513	0.4306484857
2514	0.4305939834
2515	0.4305575603
2516	0.4305338028
2517	0.4304816276
2518	0.4304438705
2519	0.4304051738
2520	0.4303781854
2521	0.4303436076
2522	0.4303203547
2523	0.4302858751
2524	0.4302563037
2525	0.4302139433
2526	0.4301743649
2527	0.4301363742
2528	0.4300921537
2529	0.4300499236
2530	0.4300128968
2531	0.4299708536
2532	0.4299370253
2533	0.429892118
2534	0.4298500657
2535	0.429812102
2536	0.4297660515
2537	0.4297413009
2538	0.4297074994
2539	0.4296752673
2540	0.4296456292
2541	0.4296078806
2542	0.4295832417
2543	0.4295538079
2544	0.4295291977
2545	0.4294851968
2546	0.4294533847
2547	0.4294130995
2548	0.4293755274
2549	0.4293247924
2550	0.4292861948
2551	0.429241356
2552	0.429194822
2553	0.4291685013
2554	0.4291372215
2555	0.42911053
2556	0.4290807847
2557	0.4290478098
2558	0.4290173508
2559	0.4289892016
2560	0.4289485415
2561	0.4289191345
2562	0.4288850017
2563	0.428849236
2564	0.4288046162
2565	0.4287616275
2566	0.4287333503
2567	0.4287087134
2568	0.428681735
2569	0.4286565223
2570	0.4286192778
2571	0.4285968799
2572	0.4285453222
2573	0.428501556
2574	0.4284685881
2575	0.4284428713
2576	0.4284051908
2577	0.4283814379
2578	0.4283471972
2579	0.4283146356
2580	0.428278178
2581	0.4282310456
2582	0.4281823882
2583	0.4281367986
2584	0.4280824043
2585	0.4280243382
2586	0.4279793469
2587	0.4279291012
2588	0.4279028689
2589	0.4278772022
2590	0.4278377139
2591	0.4278047214
2592	0.427756523
2593	0.4277027555
2594	0.427665052
2595	0.427636138
2596	0.427608536
2597	0.4275776295
2598	0.427549858
2599	0.427513109
2600	0.4274856112
2601	0.4274531138
2602	0.4274218143
2603	0.4273653855
2604	0.427333144
2605	0.4272884772
2606	0.4272486564
2607	0.4272249902
2608	0.4272024342
2609	0.4271580334
2610	0.4271170524
2611	0.4270877599
2612	0.4270425167
2613	0.4270014985
2614	0.4269731513
2615	0.4269397711
2616	0.4269119437
2617	0.4268798223
2618	0.4268444924
2619	0.4268002305
2620	0.4267720719
2621	0.4267259456
2622	0.4266984326
2623	0.4266705606
2624	0.4266337034
2625	0.4266013331
2626	0.4265707632
2627	0.4265393738
2628	0.4265089476
2629	0.4264875855
2630	0.4264357172
2631	0.4264153936
2632	0.4263809751
2633	0.426337033
2634	0.42630136
2635	0.426262475
2636	0.4262341625
2637	0.4262012187
2638	0.42615801
2639	0.4261301751
2640	0.426096362
2641	0.4260608294
2642	0.4260227172
2643	0.4259930466
2644	0.4259526987
2645	0.4259201373
2646	0.4258999157
2647	0.4258584919
2648	0.4258212547
2649	0.4257862713
2650	0.4257521394
2651	0.4257180408
2652	0.4256839211
2653	0.4256357945
2654	0.4256128474
2655	0.4255851948
2656	0.4255615285
2657	0.4255364982
2658	0.4254983009
2659	0.4254720285
2660	0.4254246535
2661	0.4253921215
2662	0.4253576781
2663	0.4253073548
2664	0.4252750263
2665	0.4252475769
2666	0.4251955947
2667	0.4251547722
2668	0.4251109035
2669	0.4250729376
2670	0.4250242157
2671	0.4250017939
2672	0.4249683454
2673	0.4249305087
2674	0.4248965715
2675	0.4248615821
2676	0.4248327917
2677	0.4248077126
2678	0.4247697146
2679	0.4247274308
2680	0.4246846899
2681	0.4246350788
2682	0.424604869
2683	0.4245832431
2684	0.4245442948
2685	0.4245124338
2686	0.4244839944
2687	0.424452767
2688	0.4244218573
2689	0.4243751497
2690	0.4243517593
2691	0.4243138153
2692	0.4242807204
2693	0.4242425481
2694	0.4242016067
2695	0.424153561
2696	0.4241297784
2697	0.4240920124
2698	0.4240484078
2699	0.4240151694
2700	0.4239782365
2701	0.4239478143
2702	0.4239097564
2703	0.423870679
2704	0.4238347833
2705	0.4238049153
2706	0.4237669936
2707	0.4237213648
2708	0.4236913538
2709	0.4236447787
2710	0.4236132019
2711	0.4235865464
2712	0.4235504814
2713	0.4235189197
2714	0.4234908377
2715	0.4234385149
2716	0.4233897644
2717	0.4233479433
2718	0.4233091938
2719	0.4232799978
2720	0.4232527241
2721	0.4232146237
2722	0.4231769754
2723	0.4231410234
2724	0.4230984473
2725	0.4230639667
2726	0.4230201747
2727	0.4229794252
2728	0.422945165
2729	0.4229092919
2730	0.4228769539
2731	0.4228334732
2732	0.4227959018
2733	0.4227587015
2734	0.4227252535
2735	0.4226823599
2736	0.4226396269
2737	0.4226240736
2738	0.422587822
2739	0.4225571412
2740	0.4225334871
2741	0.4224877173
2742	0.4224499261
2743	0.4224157401
2744	0.4223886643
2745	0.422351064
2746	0.422306367
2747	0.4222690699
2748	0.4222303279
2749	0.4221904727
2750	0.4221478215
2751	0.4221096725
2752	0.4220778069
2753	0.4220464919
2754	0.4220191186
2755	0.4219774341
2756	0.4219467855
2757	0.4219099545
2758	0.4218661623
2759	0.4218339498
2760	0.4218088913
2761	0.4217721466
2762	0.4217425285
2763	0.4217142579
2764	0.4216793504
2765	0.4216418622
2766	0.4216108143
2767	0.4215774401
2768	0.4215340568
2769	0.4214930276
2770	0.4214611517
2771	0.4214239684
2772	0.4213974822
2773	0.421358084
2774	0.4213341961
2775	0.4212947713
2776	0.4212561231
2777	0.4212184935
2778	0.4211876458
2779	0.4211537583
2780	0.421132645
2781	0.4211067901
2782	0.4210772726
2783	0.4210519937
2784	0.4210137626
2785	0.4209857189
2786	0.4209553785
2787	0.4209163439
2788	0.4208752583
2789	0.4208522874
2790	0.4208143661
2791	0.4207791496
2792	0.4207465627
2793	0.4207246649
2794	0.4206840147
2795	0.4206543265
2796	0.4206070343
2797	0.4205577172
2798	0.4205094896
2799	0.4204817186
2800	0.4204459134
2801	0.4204166801
2802	0.4203945466
2803	0.4203616932
2804	0.4203184392
2805	0.4202883302
2806	0.4202500992
2807	0.4202009772
2808	0.4201689665
2809	0.4201343989
2810	0.4200999711
2811	0.4200667237
2812	0.4200314523
2813	0.4199857072
2814	0.419948607
2815	0.4199067492
2816	0.4198789724
2817	0.4198395474
2818	0.4198186267
2819	0.419782071
2820	0.4197526245
2821	0.4197162401
2822	0.4196993787
2823	0.4196692426
2824	0.4196342523
2825	0.4196074628
2826	0.4195755649
2827	0.4195298383
2828	0.4195074838
2829	0.4194620779
2830	0.4194235445
2831	0.4193963853
2832	0.419351354
2833	0.4193094491
2834	0.4192934176
2835	0.4192719922
2836	0.4192472886
2837	0.4192195994
2838	0.419183421
2839	0.4191380667
2840	0.4191148312
2841	0.4190687972
2842	0.4190391515
2843	0.4190029853
2844	0.4189732104
2845	0.4189360261
2846	0.4188935155
2847	0.4188474081
2848	0.4188220243
2849	0.4187857855
2850	0.4187391997
2851	0.4187112226
2852	0.4186697423
2853	0.4186337067
2854	0.4185982169
2855	0.4185669387
2856	0.4185216207
2857	0.4184981384
2858	0.4184702126
2859	0.4184253641
2860	0.4183891604
2861	0.4183601825
2862	0.4183395315
2863	0.4183188097
2864	0.4182946572
2865	0.4182682253
2866	0.4182433469
2867	0.4181996474
2868	0.4181628641
2869	0.4181269503
2870	0.4181073488
2871	0.418064545
2872	0.4180325097
2873	0.4180100428
2874	0.4179770024
2875	0.4179334101
2876	0.417896913
2877	0.4178560556
2878	0.4178196055
2879	0.4177865967
2880	0.4177493442
2881	0.4177043794
2882	0.4176622235
2883	0.4176262211
2884	0.4175807037
2885	0.4175458619
2886	0.4174995838
2887	0.4174711493
2888	0.4174299914
2889	0.4173882687
2890	0.4173515528
2891	0.4173103054
2892	0.4172673928
2893	0.417243301
2894	0.4172083709
2895	0.4171858198
2896	0.4171529288
2897	0.4171161568
2898	0.4170908365
2899	0.4170589153
2900	0.4170304603
2901	0.4169913477
2902	0.4169574247
2903	0.4169233656
2904	0.4168850671
2905	0.4168519447
2906	0.416820958
2907	0.4167932528
2908	0.4167710182
2909	0.4167385499
2910	0.4167103316
2911	0.4166757997
2912	0.4166409671
2913	0.4166009763
2914	0.4165834959
2915	0.4165429066
2916	0.4165270547
2917	0.416500679
2918	0.4164584458
2919	0.4164199856
2920	0.4164019822
2921	0.4163689518
2922	0.4163404649
2923	0.4162965133
2924	0.4162652015
2925	0.4162447169
2926	0.4162197601
2927	0.4161947807
