iter	Logloss
118	0.488411794
119	0.4879562367
120	0.4874163976
121	0.4870063542
122	0.4864984943
123	0.4858937305
124	0.4853985054
125	0.4848123221
126	0.4843353124
127	0.4837759969
128	0.4832639293
129	0.4827569276
130	0.4821794696
131	0.4816887892
132	0.4811383649
133	0.4806150588
134	0.4800574393
135	0.4795422855
136	0.4789298988
137	0.4784675427
138	0.4780343736
139	0.4774794674
140	0.4771306444
141	0.4766111192
142	0.476192605
143	0.4758472198
144	0.4753151715
145	0.4747927214
146	0.474256605
147	0.4739333876
148	0.473533525
149	0.4732447064
150	0.4727067597
151	0.4722724262
152	0.4719037786
153	0.4715286318
154	0.470937845
155	0.4705847597
156	0.4702236866
157	0.4696809623
158	0.4691851113
159	0.4687211696
160	0.4682057791
161	0.4679210214
162	0.4675626707
163	0.4672378894
164	0.466811643
165	0.4664965486
166	0.4659827506
167	0.4654750066
168	0.465102904
169	0.4647356492
170	0.464259969
171	0.4639460292
172	0.4635408099
173	0.4631007482
174	0.4627407663
175	0.4624372323
176	0.4620453482
177	0.4616427151
178	0.4611974955
179	0.4608114915
180	0.4603753829
181	0.4599833062
182	0.459537143
183	0.4592333498
184	0.4589851582
185	0.4586673443
186	0.4583113107
187	0.4579019652
188	0.4574411071
189	0.4570625169
190	0.4565800959
191	0.4561884962
192	0.4558458652
193	0.4556029559
194	0.4552721216
195	0.4548740645
196	0.4545779751
197	0.4543220645
198	0.4538698083
199	0.4536068554
200	0.4532678037
201	0.4529103332
202	0.4526301789
203	0.4522465967
204	0.4519003084
205	0.4515186975
206	0.4511711225
207	0.4507749404
208	0.4505162132
209	0.4501867755
210	0.4498981643
211	0.4495112774
212	0.4491717526
213	0.448952891
214	0.4486770319
215	0.4482749757
216	0.4479481283
217	0.447623052
218	0.4472818673
219	0.4469112644
220	0.4465360728
221	0.4462749322
222	0.4459442501
223	0.4456271062
224	0.4452502855
225	0.4449544034
226	0.4446535304
227	0.4444445997
228	0.4441500515
229	0.4439439215
230	0.4436228325
231	0.4433532764
232	0.4430662565
233	0.4427320331
234	0.442429158
235	0.4421818015
236	0.4418157619
237	0.4416266494
238	0.4413680853
239	0.4410671523
240	0.4407305871
241	0.4403776993
242	0.4400863017
243	0.4397363019
244	0.4394625705
245	0.4392243597
246	0.4389672491
247	0.4386942266
248	0.4383884016
249	0.43805346
250	0.4377308664
251	0.4374318904
252	0.4371582438
253	0.4369172617
254	0.4366133338
255	0.4364554622
256	0.4362493327
257	0.4359877817
258	0.435704886
259	0.435494541
260	0.4353074117
261	0.4350382929
262	0.4348891807
263	0.4346087043
264	0.4344495067
265	0.4342309934
266	0.434007077
267	0.4337276582
268	0.4334804967
269	0.433241109
270	0.4330007012
271	0.4327854875
272	0.4325349533
273	0.4322500013
274	0.4319845248
275	0.4316852443
276	0.4314715252
277	0.4311795092
278	0.4309659181
279	0.430711948
280	0.4304656877
281	0.430223383
282	0.4299737916
283	0.4296789592
284	0.4294716033
285	0.4292361068
286	0.4290714377
287	0.4289100346
288	0.4286398356
289	0.4284666579
290	0.4282744356
291	0.4279884114
292	0.4277405474
293	0.4275156105
294	0.4273335939
295	0.4271221643
296	0.4268527272
297	0.4266599534
298	0.4264877534
299	0.4262335825
300	0.4260392059
301	0.4258347971
302	0.4256455997
303	0.4254224169
304	0.4251551811
305	0.4249504223
306	0.4246653448
307	0.4244306824
308	0.4241530549
309	0.4238897858
310	0.4236309226
311	0.4233790051
312	0.4231938861
313	0.4230411202
314	0.4228370416
315	0.4225755444
316	0.4223423489
317	0.4221544855
318	0.4220434462
319	0.4218065783
320	0.4216285277
321	0.4213860305
322	0.4211074681
323	0.4209024971
324	0.420707978
325	0.4204765989
326	0.4202897714
327	0.4201228792
328	0.4199680988
329	0.4197648883
330	0.419542028
331	0.4192988148
332	0.4190856009
333	0.4189065672
334	0.4187096015
335	0.4185314457
336	0.4183015734
337	0.4180956662
338	0.4178780306
339	0.4177076076
340	0.4175343199
341	0.4173101477
342	0.4170612404
343	0.4169007061
344	0.4167135185
345	0.4164871668
346	0.4163595943
347	0.4161688277
348	0.4159996449
349	0.4157470826
350	0.4155579747
351	0.4153752137
352	0.4152118464
353	0.4149863356
354	0.4148083932
355	0.4146161641
356	0.414429123
357	0.4142080321
358	0.4140389342
359	0.4138518536
360	0.4137126523
361	0.4135194967
362	0.4133039111
363	0.4130870961
364	0.4129503748
365	0.4127886434
366	0.4125932738
367	0.412447427
368	0.4122898015
369	0.4121480191
370	0.4119624894
371	0.41175054
372	0.4116111894
373	0.4114943984
374	0.4112675571
375	0.4111189178
376	0.4109122052
377	0.4107488611
378	0.410536238
379	0.4103296896
380	0.4101258154
381	0.4099936559
382	0.4098023099
383	0.4096343813
384	0.4094001351
385	0.4092410456
386	0.4090635382
387	0.4089124517
388	0.4087321873
389	0.4085189671
390	0.4083637263
391	0.408173401
392	0.4080281584
393	0.4078525591
394	0.4077098434
395	0.4075461633
396	0.4073579243
397	0.4071236315
398	0.406931933
399	0.4067501367
400	0.4065744767
401	0.4064233781
402	0.4062510398
403	0.4060751596
404	0.4059166219
405	0.4057440323
406	0.4055706451
407	0.4054102399
408	0.4052038931
409	0.4050220927
410	0.4048788037
411	0.4046909951
412	0.4045595504
413	0.4044237074
414	0.4042702257
415	0.4041084348
416	0.4039775407
417	0.4038772818
418	0.4037561315
419	0.4036140199
420	0.4034636595
421	0.4033296443
422	0.4032311994
423	0.4030451606
424	0.4029052381
425	0.4027535588
426	0.4026119267
427	0.402460548
428	0.4023431747
429	0.4021839078
430	0.4020481927
431	0.4018633277
432	0.4016711927
433	0.4015208561
434	0.4013637197
435	0.4012138098
436	0.4010393
437	0.4008619383
438	0.4007477404
439	0.4006175126
440	0.4004947357
441	0.4002877692
442	0.4001403259
443	0.3999813512
444	0.3998668138
445	0.3996888211
446	0.3995044409
447	0.3993344007
448	0.3992065601
449	0.3990437431
450	0.3988890649
451	0.398708591
452	0.3985625458
453	0.3984121828
454	0.3982344724
455	0.3980555951
456	0.3979400306
457	0.3977732541
458	0.3976037809
459	0.3974307912
460	0.397309599
461	0.3971707622
462	0.3970179826
463	0.396859751
464	0.3967386809
465	0.3965581204
466	0.3963943164
467	0.3962473774
468	0.3960936148
469	0.3959092866
470	0.3957571533
471	0.3956106608
472	0.3954558042
473	0.3953001488
474	0.395149962
475	0.394967051
476	0.3948547643
477	0.394711754
478	0.3945785745
479	0.394484712
480	0.3943629169
481	0.3942134335
482	0.3940355251
483	0.3939218321
484	0.3938035104
485	0.3936400735
486	0.3935254854
487	0.3933879552
488	0.3932473752
489	0.3931060364
490	0.3929620824
491	0.3928386252
492	0.3927093357
493	0.3926003207
494	0.3924961255
495	0.3923725528
496	0.3922372432
497	0.3920593888
498	0.3918983925
499	0.391756333
500	0.3916556845
501	0.3915258439
502	0.3913847935
503	0.3912461497
504	0.3911240085
505	0.3909566377
506	0.3908465286
507	0.390714365
508	0.3905824193
509	0.3904664188
510	0.3903237711
511	0.3901635331
512	0.3900163901
513	0.3899078258
514	0.3897507635
515	0.3896635986
516	0.3895472976
517	0.3894226511
518	0.3892737039
519	0.3891550848
520	0.3889814378
521	0.3888833746
522	0.3887746453
523	0.3886220907
524	0.3885036185
525	0.3883792101
526	0.3882641092
527	0.3881475936
528	0.3880215639
529	0.3878979234
530	0.3877687635
531	0.3876302782
532	0.3874764293
533	0.3873451469
534	0.3872338006
535	0.3871142396
536	0.3869731566
537	0.3868493486
538	0.3867207923
539	0.3866183563
540	0.3865224083
541	0.3864176974
542	0.3863101898
543	0.3862298447
544	0.3860991036
545	0.3860121542
546	0.3858904006
547	0.3857898704
548	0.3856318658
549	0.3854860462
550	0.3853879039
551	0.3852485609
552	0.3851454618
553	0.3849910483
554	0.3848653358
555	0.38476718
556	0.3846365736
557	0.3844708878
558	0.384329005
559	0.3841897838
560	0.3840383539
561	0.3838913513
562	0.3837404906
563	0.3836316801
564	0.3835098042
565	0.3833548082
566	0.3832479753
567	0.3830986631
568	0.3829654937
569	0.3828416905
570	0.3827395349
571	0.3826441325
572	0.3824931282
573	0.382357741
574	0.3822419899
575	0.3821511225
576	0.3820454138
577	0.3819298973
578	0.381791332
579	0.3816614573
580	0.3815580301
581	0.3814474452
582	0.3813024142
583	0.3811768584
584	0.3810604426
585	0.3809563071
586	0.3808411305
587	0.3807457256
588	0.3806270526
589	0.3805240628
590	0.3804117427
591	0.3803114618
592	0.3801694961
593	0.3800618362
594	0.3799398966
595	0.3798472504
596	0.3796940693
597	0.3795854999
598	0.3794677603
599	0.3793770771
600	0.3792624051
601	0.379124976
602	0.3790124151
603	0.3789124357
604	0.3788017602
605	0.3786995258
606	0.3785962009
607	0.3784923366
608	0.378396804
609	0.378288818
610	0.3781621655
611	0.3780181699
612	0.3779322934
613	0.3778255584
614	0.3777336992
615	0.3776358661
616	0.3775031366
617	0.3773885681
618	0.3772910355
619	0.3771594252
620	0.3770508601
621	0.3769378808
622	0.3768080344
623	0.3767281972
624	0.3766396654
625	0.3765313144
626	0.376399381
627	0.376284412
628	0.3761749364
629	0.3760649642
630	0.3759803201
631	0.3758671009
632	0.3757791782
633	0.3756781555
634	0.3755530088
635	0.3754548496
636	0.3753604772
637	0.3752485826
638	0.3751483577
639	0.3750519457
640	0.3749653028
641	0.374878594
642	0.3747763873
643	0.3746841159
644	0.3745580907
645	0.3744761625
646	0.374386333
647	0.3742988481
648	0.3741776433
649	0.3740978982
650	0.3740165146
651	0.3739002079
652	0.3737479514
653	0.3736150899
654	0.3735008672
655	0.3733800585
656	0.3732484185
657	0.3731376071
658	0.3730343088
659	0.3729362702
660	0.3728571175
661	0.3727203574
662	0.3726146408
663	0.3724899603
664	0.3724041303
665	0.3723202414
666	0.3722286299
667	0.3721346607
668	0.3720286344
669	0.3719179067
670	0.3717735886
671	0.3716959681
672	0.3715886362
673	0.371464572
674	0.3713433017
675	0.3712328437
676	0.3711296876
677	0.3710258227
678	0.3709197094
679	0.3708069875
680	0.3707207538
681	0.3706467947
682	0.3705017654
683	0.3703597945
684	0.3702802805
685	0.3701630115
686	0.3700733498
687	0.3699698993
688	0.3698483867
689	0.3697230329
690	0.3696246067
691	0.369532315
692	0.3694363241
693	0.3693044999
694	0.3692295393
695	0.3691352681
696	0.3690448736
697	0.368923629
698	0.3688217906
699	0.3687077177
700	0.3685753711
701	0.3684780143
702	0.3683910922
703	0.3683061176
704	0.3682056646
705	0.3681309542
706	0.3680384944
707	0.36792816
708	0.3678186846
709	0.3676960033
710	0.3675824022
711	0.3674587672
712	0.3673468485
713	0.3672587046
714	0.3671825543
715	0.3670856822
716	0.3669977403
717	0.3668893615
718	0.3667957169
719	0.3666825455
720	0.3665968996
721	0.3665039274
722	0.3664053769
723	0.36630132
724	0.3662172525
725	0.3660814375
726	0.3659750462
727	0.3658750638
728	0.365758476
729	0.365655837
730	0.3655223752
731	0.365423885
732	0.3653453771
733	0.3652672098
734	0.3651416553
735	0.3650275598
736	0.3649370869
737	0.3648520825
738	0.3647499408
739	0.3646458281
740	0.3645513723
741	0.3644429093
742	0.3643428792
743	0.3642634052
744	0.3641401933
745	0.3640452249
746	0.3639651946
747	0.3638748762
748	0.3637516904
749	0.3636426713
750	0.3635449431
751	0.3634294669
752	0.3633285096
753	0.3632467645
754	0.3631785568
755	0.3630767911
756	0.3629974143
757	0.3629158246
758	0.3628044416
759	0.3627192923
760	0.3626072548
761	0.3624882502
762	0.3624053416
763	0.362310016
764	0.3622178157
765	0.3621220955
766	0.3620419214
767	0.3619218626
768	0.3618436711
769	0.3617442426
770	0.3616498881
771	0.3615598796
772	0.3614691488
773	0.3613962005
774	0.3613116892
775	0.3612263164
776	0.3611634851
777	0.3611094016
778	0.3610347622
779	0.3609104041
780	0.3608124311
781	0.3607469106
782	0.3606492665
783	0.3605502709
784	0.3604287925
785	0.3603547491
786	0.3602320513
787	0.3601391227
788	0.3600632083
789	0.3599905468
790	0.3598891836
791	0.3597994672
792	0.3596948419
793	0.3595792637
794	0.3594890305
795	0.359412205
796	0.3593471037
797	0.3592633743
798	0.3591750337
799	0.3590925909
800	0.3589966612
801	0.3589145582
802	0.3588239955
803	0.3587534694
804	0.3586634264
805	0.3585701209
806	0.3585065722
807	0.3583963719
808	0.3583136182
809	0.3582249842
810	0.3581121167
811	0.3579992223
812	0.357903606
813	0.3578413191
814	0.3577370217
815	0.3576354105
816	0.3575349543
817	0.3574364699
818	0.3573382433
819	0.3572247691
820	0.3571463834
821	0.3570533188
822	0.3569533972
823	0.3568640065
824	0.3567770387
825	0.3567191939
826	0.3566317956
827	0.3565358449
828	0.3564450064
829	0.3563743188
830	0.3562985099
831	0.3562005738
832	0.3561174893
833	0.3560365434
834	0.3559542867
835	0.3558377452
836	0.3557609274
837	0.35568096
838	0.3555970714
839	0.3555346976
840	0.3554499836
841	0.3554061061
842	0.3552924256
843	0.3551985307
844	0.3551012089
845	0.3550156369
846	0.3549310438
847	0.3548352392
848	0.3547694667
849	0.3546939906
850	0.3546189478
851	0.3545353308
852	0.3544684424
853	0.3543585268
854	0.354276656
855	0.3541613008
856	0.3540831305
857	0.3539895981
858	0.3538942084
859	0.3538200443
860	0.3536992659
861	0.3535996173
862	0.3535356488
863	0.3534354969
864	0.3533139989
865	0.353242814
866	0.3531496332
867	0.3530954205
868	0.3530155667
869	0.3529184417
870	0.352848325
871	0.352765794
872	0.3526961148
873	0.3525851665
874	0.3525059784
875	0.3524116707
876	0.3523112954
877	0.352227692
878	0.3521295995
879	0.3520570091
880	0.3519808224
881	0.351888942
882	0.3518055903
883	0.3517242519
884	0.3516264228
885	0.3515627229
886	0.3514602955
887	0.3513515822
888	0.3512744736
889	0.3511924472
890	0.3511048467
891	0.3510113094
892	0.3509206727
893	0.3508595192
894	0.3507568116
895	0.3506628976
896	0.3505759132
897	0.3505024594
898	0.3504326441
899	0.3503691513
900	0.3503231519
901	0.3502291962
902	0.3501638029
903	0.3500987207
904	0.3500122783
905	0.3499242729
906	0.3498715389
907	0.349786346
908	0.3497168902
909	0.3495971127
910	0.3495300617
911	0.3494639341
912	0.3493746343
913	0.34927436
914	0.3492038306
915	0.349100424
916	0.3490093091
917	0.3489222457
918	0.3488388861
919	0.3487473833
920	0.3486735516
921	0.348588538
922	0.3485058477
923	0.3484312716
924	0.3483609543
925	0.3482936284
926	0.3481850224
927	0.348088812
928	0.3480109557
929	0.3479427005
930	0.3478444206
931	0.3477820988
932	0.34770439
933	0.3476105797
934	0.3475092296
935	0.3474500261
936	0.3473592553
937	0.3472725135
938	0.3472019189
939	0.3471302875
940	0.3470574951
941	0.3469916172
942	0.3468968676
943	0.346825825
944	0.3467495465
945	0.3466811966
946	0.3465851943
947	0.3465019451
948	0.3464481105
949	0.3463904654
950	0.3463031096
951	0.3462302231
952	0.3461724739
953	0.3461169822
954	0.3460269859
955	0.345954767
956	0.3458821323
957	0.3457923661
958	0.3457093047
959	0.3456568053
960	0.3455741566
961	0.3454985512
962	0.3454208009
963	0.3453332724
964	0.345272525
965	0.3451794311
966	0.3450749418
967	0.3449956352
968	0.3449270989
969	0.3448524381
970	0.3447750244
971	0.3447013877
972	0.3446091263
973	0.3445378365
974	0.3444440683
975	0.3443830564
976	0.3442977922
977	0.3442021041
978	0.3441222181
979	0.3440274371
980	0.3439749346
981	0.3438914579
982	0.3438065773
983	0.3437229838
984	0.3436608649
985	0.3435818932
986	0.3434925312
987	0.3434178761
988	0.3433349806
989	0.3432448878
990	0.3431863236
991	0.3430827572
992	0.3430170292
993	0.3429539934
994	0.3428662623
995	0.3427819369
996	0.3426804851
997	0.3426237579
998	0.3425409219
999	0.3424530215
1000	0.342380651
1001	0.3422990102
1002	0.3422195863
1003	0.342137192
1004	0.3420741516
1005	0.34199832
1006	0.3419328378
1007	0.3418535394
1008	0.3417951357
1009	0.3417193764
1010	0.3416536944
1011	0.3415740304
1012	0.3415143676
1013	0.3414391862
1014	0.3413690081
1015	0.3413187194
1016	0.3412668278
1017	0.3412106744
1018	0.3411326319
1019	0.341054923
1020	0.3409759023
1021	0.3408982875
1022	0.3408264529
1023	0.3407291234
1024	0.3406317815
1025	0.3405722296
1026	0.3404859947
1027	0.3404246965
1028	0.3403603901
1029	0.3402785466
1030	0.340211699
1031	0.340115483
1032	0.3400491527
1033	0.3399740983
1034	0.3398703781
1035	0.3398214356
1036	0.3397479346
1037	0.3396900355
1038	0.339627135
1039	0.339552528
1040	0.3394636817
1041	0.339371253
1042	0.3392956287
1043	0.3392124962
1044	0.3391399019
1045	0.3390649694
1046	0.3389875024
1047	0.3389102855
1048	0.3388372519
1049	0.33876684
1050	0.338696982
1051	0.3386122514
1052	0.3385412988
1053	0.3384498341
1054	0.3383893143
1055	0.3383268656
1056	0.3382403569
1057	0.3381553937
1058	0.3380878192
1059	0.3380168852
1060	0.3379351142
1061	0.3378670023
1062	0.3377952216
1063	0.3377450473
1064	0.3376959209
1065	0.337625702
1066	0.3375489803
1067	0.3374887544
1068	0.337422269
1069	0.3373531313
1070	0.3372677681
1071	0.337177935
1072	0.3371023082
1073	0.3370504322
1074	0.3369942767
1075	0.3369233707
1076	0.3368622477
1077	0.3367947345
1078	0.3367403015
1079	0.3366563351
1080	0.3365811265
1081	0.3365150143
1082	0.3364484685
1083	0.3363598157
1084	0.3362900497
1085	0.3362357781
1086	0.3361707182
1087	0.3361013762
1088	0.3360333304
1089	0.3359683727
1090	0.3358975302
1091	0.3358261464
1092	0.3357668096
1093	0.3356921012
1094	0.3356272323
1095	0.3355469829
1096	0.335477192
1097	0.3354051477
1098	0.3353333377
1099	0.3352685741
1100	0.3352100747
1101	0.3351442095
1102	0.3350695511
1103	0.3350016625
1104	0.3349277374
1105	0.3348503403
1106	0.3347890518
1107	0.3347390251
1108	0.3346759036
1109	0.3346161487
1110	0.3345559034
1111	0.3344776526
1112	0.3344105046
1113	0.3343432315
1114	0.3342769117
1115	0.3342120409
1116	0.3341361506
1117	0.3340673176
1118	0.3339635978
1119	0.3338788
1120	0.333824423
1121	0.3337744431
1122	0.3337056168
1123	0.3336465033
1124	0.3335701329
1125	0.3334805633
1126	0.3333939151
1127	0.3333384597
1128	0.3332686475
1129	0.3331830375
1130	0.3331298818
1131	0.3330471983
1132	0.3329955425
1133	0.3329131095
1134	0.3328388117
1135	0.3327829129
1136	0.3326934429
1137	0.3326208608
1138	0.3325548973
1139	0.3325090455
1140	0.3324430441
1141	0.3323993832
1142	0.3323413069
1143	0.3322606347
1144	0.332171639
1145	0.3321039882
1146	0.3320505316
1147	0.331960939
1148	0.3319011224
1149	0.3318159897
1150	0.3317586683
1151	0.3316907564
1152	0.3316455557
1153	0.3315899147
1154	0.3315470257
1155	0.3314987764
1156	0.3314274578
1157	0.3313490006
1158	0.3312654835
1159	0.3311797956
1160	0.3311107872
1161	0.3310359754
1162	0.3309746664
1163	0.3309142003
1164	0.3308476286
1165	0.3307818937
1166	0.3307360639
1167	0.330671073
1168	0.3306016232
1169	0.3305282985
1170	0.3304615644
1171	0.3303760295
1172	0.3303302756
1173	0.3302542189
1174	0.3302017805
1175	0.3301446456
1176	0.3300978088
1177	0.3300533555
1178	0.3299753275
1179	0.3299250616
1180	0.329866366
1181	0.329779544
1182	0.3297147101
1183	0.3296658234
1184	0.3296115343
1185	0.3295696752
1186	0.3294995709
1187	0.3294382127
1188	0.3293536351
1189	0.3292778077
1190	0.3291998726
1191	0.3291497414
1192	0.3290776329
1193	0.3290175957
1194	0.3289383186
1195	0.3288618992
1196	0.328787341
1197	0.3287086014
1198	0.328649327
1199	0.3285796442
1200	0.328521847
1201	0.3284671924
1202	0.3284146541
1203	0.3283612545
1204	0.3282834832
1205	0.328232764
1206	0.3281485376
1207	0.3280667434
1208	0.3280097083
1209	0.3279581538
1210	0.3278881252
1211	0.3278169879
1212	0.3277462488
1213	0.3276718296
1214	0.3276078331
1215	0.3275379513
1216	0.327479074
1217	0.327409615
1218	0.327361897
1219	0.3273150852
1220	0.3272507649
1221	0.3271801996
1222	0.3271331034
1223	0.3270593169
1224	0.327017419
1225	0.326951889
1226	0.3268729483
1227	0.3268326825
1228	0.3267584599
1229	0.3267019531
1230	0.3266415609
1231	0.3265960713
1232	0.3265220724
1233	0.3264736171
1234	0.3264081159
1235	0.3263385235
1236	0.3262680399
1237	0.3262080307
1238	0.3261555369
1239	0.3260733411
1240	0.3260153241
1241	0.3259486028
1242	0.3258713268
1243	0.3257853423
1244	0.3257291757
1245	0.3256726217
1246	0.3256117919
1247	0.3255357787
1248	0.3254787867
1249	0.3254227896
1250	0.3253399233
1251	0.3252649129
1252	0.3252102871
1253	0.3251521063
1254	0.3250781464
1255	0.3250220427
1256	0.324973189
1257	0.3248920862
1258	0.3248257582
1259	0.3247480974
1260	0.3247154903
1261	0.3246687698
1262	0.3245922085
1263	0.3245196466
1264	0.3244572802
1265	0.3244189612
1266	0.3243708101
1267	0.3243265587
1268	0.3242555944
1269	0.324181503
1270	0.3241299406
1271	0.3240869875
1272	0.3240219099
1273	0.3239496304
1274	0.3239033182
1275	0.3238443374
1276	0.3237850802
1277	0.3237329766
1278	0.3236606996
1279	0.3235945741
1280	0.3235331017
1281	0.3234580563
1282	0.3233970141
1283	0.3233446404
1284	0.3232782443
1285	0.3232257971
1286	0.3231540095
1287	0.3230989198
1288	0.3230264426
1289	0.3229709918
1290	0.3229142336
1291	0.3228471187
1292	0.3227973478
1293	0.3227325287
1294	0.3226920775
1295	0.3226256419
1296	0.3225513269
1297	0.3224744943
1298	0.322393761
1299	0.3223194399
1300	0.3222307778
1301	0.3221720664
1302	0.3221184559
1303	0.3220590605
1304	0.3220155627
1305	0.3219530146
1306	0.3219021878
1307	0.3218512737
1308	0.3217916647
1309	0.3217246427
1310	0.3216676186
1311	0.3215777605
1312	0.3215059812
1313	0.3214252616
1314	0.3213639883
1315	0.3212936628
1316	0.32123149
1317	0.3211650821
1318	0.3211064789
1319	0.321044174
1320	0.3209923238
1321	0.3209225545
1322	0.32085198
1323	0.3207965288
1324	0.3207268865
1325	0.3206767944
1326	0.3206106828
1327	0.3205387664
1328	0.3204812725
1329	0.3204121502
1330	0.3203452607
1331	0.3202858446
1332	0.3202381832
1333	0.3201775566
1334	0.3201351548
1335	0.3200908709
1336	0.3200355696
1337	0.3199719335
1338	0.3199057016
1339	0.3198346071
1340	0.319777849
1341	0.319723571
1342	0.3196788434
1343	0.3196250291
1344	0.3195540088
1345	0.3194974748
1346	0.3194372513
1347	0.3193648887
1348	0.3193165478
1349	0.3192434453
1350	0.3191872707
1351	0.3191356188
1352	0.3190892518
1353	0.3190276314
1354	0.3189448657
1355	0.3189127186
1356	0.3188504226
1357	0.3187774396
1358	0.3187263706
1359	0.3186712171
1360	0.3186203145
1361	0.3185691408
1362	0.3185119822
1363	0.318471761
1364	0.3184136989
1365	0.3183632715
1366	0.3182964432
1367	0.3182438727
1368	0.3181906176
1369	0.318106875
1370	0.3180463714
1371	0.3179835357
1372	0.3179309662
1373	0.31787322
1374	0.3178240785
1375	0.3177537855
1376	0.3177103051
1377	0.3176504751
1378	0.3175931955
1379	0.3175112257
1380	0.3174504845
1381	0.3173932086
1382	0.3173509094
1383	0.3172971455
1384	0.3172479892
1385	0.3172054897
1386	0.31713736
1387	0.3170701468
1388	0.3170024505
1389	0.3169420664
1390	0.3168743945
1391	0.316821002
1392	0.3167717112
1393	0.3167219325
1394	0.3166690129
1395	0.316604069
1396	0.3165328877
1397	0.3164878374
1398	0.3164254692
1399	0.3163609172
1400	0.3163236435
1401	0.3162687136
1402	0.3161763795
1403	0.3161334432
1404	0.3160846293
1405	0.3160196365
1406	0.315945964
1407	0.3158732822
1408	0.3158317784
1409	0.315777193
1410	0.3157064661
1411	0.3156490051
1412	0.3155720191
1413	0.3155236985
1414	0.3154781521
1415	0.3154400991
1416	0.3153728606
1417	0.3153039345
1418	0.3152395355
1419	0.3151689027
1420	0.3151190318
1421	0.3150649835
1422	0.3149875936
1423	0.3149247484
1424	0.3148717909
1425	0.3148036546
1426	0.3147310942
1427	0.3146989594
1428	0.3146219289
1429	0.3145661714
1430	0.3145170383
1431	0.3144523828
1432	0.3144141006
1433	0.3143545516
1434	0.3142893042
1435	0.3142107915
1436	0.3141391191
1437	0.3140894707
1438	0.31401897
1439	0.3139539427
1440	0.3139193076
1441	0.3138679389
1442	0.3138281425
1443	0.3137802305
1444	0.3137111054
1445	0.3136461418
1446	0.3135870885
1447	0.3135307052
1448	0.3134679771
1449	0.3134161564
1450	0.31336161
1451	0.3132934217
1452	0.3132529977
1453	0.313194133
1454	0.3131365481
1455	0.3130868705
1456	0.3130268734
1457	0.3129656144
1458	0.3128951238
1459	0.3128138632
1460	0.3127659903
1461	0.3127086696
1462	0.3126600327
1463	0.3126315685
1464	0.3125886467
1465	0.3125448105
1466	0.3124940157
1467	0.3124549803
1468	0.3124029011
1469	0.3123355444
1470	0.3122664194
1471	0.3122139832
1472	0.3121660852
1473	0.3121212317
1474	0.3120506294
1475	0.312004444
1476	0.3119634615
1477	0.3119048837
1478	0.3118488404
1479	0.3117876087
1480	0.3117390289
1481	0.3116833468
1482	0.3116437418
1483	0.3115884316
1484	0.3115086467
1485	0.311458468
1486	0.3114114965
1487	0.3113493548
1488	0.3112911101
1489	0.31123681
1490	0.3111838588
1491	0.31110609
1492	0.3110364761
1493	0.3110004844
1494	0.3109435796
1495	0.3108904734
1496	0.3108503683
1497	0.3108091865
1498	0.3107640893
1499	0.3106971389
1500	0.3106383039
1501	0.3106025611
1502	0.3105528931
1503	0.3105132206
1504	0.3104537338
1505	0.3103958529
1506	0.3103531662
1507	0.3102733978
1508	0.310212236
1509	0.3101430004
1510	0.3100856099
1511	0.3100281601
